Gene = Cyp20a1
index = 311
Annotated 5SS: [  135  8848  9753 11334 20035 23405 28014 29322 32865 36163 39146 43672]
Annotated 3SS: [ 8797  9585 11190 19866 23325 27897 29266 32743 36050 39080 43581 43815]
SMsplice 5SS: [  135 11334 13853 14117 19379 20035 23405 28014 32865 36163 39146 43672]
SMsplice 3SS: [11190 13703 14042 19151 19866 23325 27897 32743 36050 39080 43581 43815]
top_k =  500
Partition function (log Z): -3.4200745632033263

Sorted 5' Splice Sites (High to Low Probability):
Position 36163: 0.9998154270236853
Position 28014: 0.9916809228554803
Position 11334: 0.987660360815759
Position 23405: 0.9581980635906945
Position 43672: 0.9437411780339171
Position 14117: 0.9252305278254903
Position 135: 0.8912984316078258
Position 20035: 0.8768578093657874
Position 39146: 0.6808709400473194
Position 19379: 0.6155418371110383
Position 13853: 0.5809501644424483
Position 19817: 0.3805362684441258
Position 43993: 0.3770301862611591
Position 3002: 0.31277810115032867
Position 29407: 0.25608949067764375
Position 23829: 0.24518892651738883
Position 22473: 0.16236399756836473
Position 9753: 0.15185687455369884
Position 5116: 0.14975228187060097
Position 23801: 0.14134775706286604
Position 731: 0.1148160944267962
Position 7435: 0.08439368757393005
Position 18706: 0.06882432736061175
Position 6502: 0.055505291491062037
Position 43906: 0.05425462674774386
Position 39828: 0.04801237661278218
Position 238: 0.04466896656898926
Position 7025: 0.03192262653787238
Position 26204: 0.03164535494218855
Position 23915: 0.031456837086437386
Position 108: 0.030607269050917353
Position 19561: 0.029361600855702948
Position 14137: 0.02596680000520845
Position 44020: 0.019602024847932997
Position 17291: 0.01713644888205406
Position 18806: 0.016545022443414374
Position 622: 0.0157039876622499
Position 18527: 0.015364814019382722
Position 15595: 0.01536136979786748
Position 16451: 0.014729046965756252
Position 43949: 0.014253573549759202
Position 14660: 0.013012061586845992
Position 11339: 0.012339639184227525
Position 12790: 0.008346600488643526
Position 22426: 0.007031321595562747
Position 160: 0.006831216121034019
Position 2446: 0.006463082452015855
Position 26156: 0.006338362739123161
Position 3036: 0.005883968532202537
Position 249: 0.005414249757059735
Position 2205: 0.004042580836467804
Position 21410: 0.003631036479625187
Position 117: 0.0036250623542698436
Position 21930: 0.003502570526015442
Position 19972: 0.003217354880889594
Position 43844: 0.00289349540675407
Position 329: 0.0024660331147006234
Position 28413: 0.0022686188751836027
Position 16262: 0.0022231792962243316
Position 748: 0.0019254028604633075
Position 1359: 0.0019136329495711168
Position 3040: 0.0018959948822033783
Position 292: 0.0018333636670249103
Position 4783: 0.0015698768108812638
Position 43984: 0.001528602938138118
Position 2979: 0.0014224331691612723
Position 691: 0.0013069866895401069
Position 553: 0.0008829484467163406
Position 15651: 0.0007885515029842785
Position 2816: 0.0007715200190721139
Position 2234: 0.0006441370312861888
Position 3165: 0.0006300751209368205
Position 2983: 0.0006081810973122006
Position 4794: 0.0005212327225772697
Position 192: 0.0005012756088844331
Position 2995: 0.0004570140702062646
Position 4006: 0.00042347172130105174
Position 122: 0.0004144731543604586
Position 2963: 0.0003267140334439228
Position 759: 0.00032327882136589146
Position 4400: 0.0002889440793953641
Position 3064: 0.0002846216926739168
Position 1585: 0.00027236634737380205
Position 606: 0.0002152183280319631
Position 1542: 0.00021126510059823973
Position 2604: 0.0001858619531008
Position 267: 0.00018507731553239965
Position 574: 0.00018453535902544926
Position 2035: 0.00018444197608858068
Position 353: 0.00017987638708871176
Position 222: 0.00013447681023583263
Position 547: 0.0001311602448028445
Position 151: 9.677232884653597e-05
Position 281: 9.662205535206836e-05
Position 259: 6.813930593759406e-05
Position 87: 6.750051784499192e-05
Position 39809: 5.0099158370664e-05
Position 319: 3.058333142754137e-05
Position 242: 2.7986949808561838e-05
Position 92: 1.8318686220745558e-05
Position 278: 1.1818753646390823e-05
Position 308: 7.2251366700647505e-06
Position 264: 6.208216580630379e-06
Position 30542: 1.8871168007800192e-06
Position 29322: 1.805227844447523e-06
Position 29371: 7.448338923104255e-07
Position 572: 4.7166568064299747e-07
Position 579: 3.7755151532824806e-07
Position 504: 1.9614731605483445e-07
Position 463: 1.233054211779158e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11190: 0.9999999999999869
Position 36050: 0.9998508054849963
Position 27897: 0.9916818035919462
Position 23325: 0.9556901126369344
Position 43581: 0.9239298636387736
Position 43815: 0.8627727607885846
Position 39080: 0.6559641074440415
Position 19151: 0.6155418371110385
