Gene = Epo
index = 382
Annotated 5SS: [  104 47510 48208 48757 49262]
Annotated 3SS: [47389 48064 48669 49081 50001]
SMsplice 5SS: [  104  2548  2845  3059  3397  3640  3800  4239  4552  4880  7029 15992
 28522 47510 48208 48757 49262]
SMsplice 3SS: [ 2401  2669  2951  3332  3476  3732  4143  4477  4632  6880 15794 28426
 47389 48064 48669 49081 50001]
top_k =  500
Partition function (log Z): 4.328354435535524

Sorted 5' Splice Sites (High to Low Probability):
Position 4552: 0.9975816786285722
Position 3059: 0.995356626067318
Position 15992: 0.9874230418709028
Position 2548: 0.983761313081385
Position 104: 0.9649962888900651
Position 7029: 0.9590387645984144
Position 3640: 0.9137571540794811
Position 3800: 0.9067039114939894
Position 2845: 0.9002131364487229
Position 3397: 0.7861616920418558
Position 4239: 0.6692901037680392
Position 12568: 0.6001473434915116
Position 4880: 0.5993235766962597
Position 17903: 0.49610292505033005
Position 5306: 0.4391035881644722
Position 17066: 0.4237307075287317
Position 4258: 0.31105936300619846
Position 21166: 0.2669924482286658
Position 13477: 0.21777936173603044
Position 8317: 0.16543485634878613
Position 3415: 0.15447367188197428
Position 4659: 0.15357836355776783
Position 11063: 0.1447571556876275
Position 8027: 0.12717719203141975
Position 4819: 0.12324208851403894
Position 14169: 0.08623939636751775
Position 9760: 0.0821135352547225
Position 8283: 0.07762201224771118
Position 3853: 0.06383043641387368
Position 2850: 0.06252428049800758
Position 12953: 0.06061794749898723
Position 6581: 0.05575558283328241
Position 2268: 0.04831294016427747
Position 951: 0.03339184786634441
Position 158: 0.030021869702159556
Position 2057: 0.02362694747756027
Position 2242: 0.022366975711314987
Position 1713: 0.020211255438869685
Position 6392: 0.019956869995119437
Position 3670: 0.01967035853161883
Position 5196: 0.017914593919024047
Position 5383: 0.01669374563368561
Position 1966: 0.01602320010377051
Position 3406: 0.012493474347672883
Position 4071: 0.008402403014869827
Position 4144: 0.0061209813525626
Position 1105: 0.005644314843154047
Position 5021: 0.005607444033576702
Position 1990: 0.004824031428370778
Position 1289: 0.004532473441827599
Position 4861: 0.003952270984743569
Position 2314: 0.003022781026385003
Position 4276: 0.0027621056735747745
Position 7524: 0.0026888505403870992
Position 7364: 0.0026888327102005216
Position 3612: 0.002639064758746574
Position 2495: 0.002531727065556556
Position 1843: 0.002401313550700528
Position 3063: 0.0023075974704036095
Position 1237: 0.0022645538707121633
Position 8105: 0.002253368216693039
Position 703: 0.002064342828477916
Position 3082: 0.0018478527857395566
Position 1858: 0.001623299025306473
Position 2649: 0.0013548120785431606
Position 2275: 0.0012284854695816477
Position 1226: 0.0011993623713381157
Position 4540: 0.0011787117692464953
Position 4384: 0.001080130090680214
Position 1946: 0.001035332394914153
Position 2559: 0.0010217613641099734
Position 2889: 0.0009133715149271538
Position 4253: 0.0008713860077233544
Position 3904: 0.0008704135797743386
Position 816: 0.0008362874701151377
Position 225: 0.0008283577131867535
Position 6853: 0.0007477544991740278
Position 3419: 0.0006762910124525313
Position 4674: 0.0006465161691424153
Position 489: 0.000567605817121362
Position 7537: 0.0005664771361255693
Position 3925: 0.0005578841325301508
Position 2565: 0.0005442204587989664
Position 2602: 0.0005394627961927945
Position 7627: 0.0005358526863628334
Position 7613: 0.0004547421387643742
Position 872: 0.000405679547433899
Position 2212: 0.0003738033298686128
Position 1102: 0.0003678887430778214
Position 2129: 0.0003481957041136525
Position 2209: 0.00033604867799154803
Position 2369: 0.0003307181130789256
Position 3813: 0.0003212689914282089
Position 3199: 0.00031742407507485385
Position 1060: 0.0003063928943010422
Position 203: 0.00030181953394543126
Position 2177: 0.0003004869791293491
Position 904: 0.0002994777127632024
Position 3896: 0.00029388835931873
Position 1821: 0.0002794110112940481
Position 3734: 0.0002781562907885527
Position 4076: 0.00027071976336485364
Position 4825: 0.00025182863687057695
Position 125: 0.00024692554564649587
Position 264: 0.0002264022666394513
Position 1309: 0.00020410021435569574
Position 3959: 0.00018909115225711814
Position 567: 0.00017645786280677433
Position 4210: 0.00016832512167341468
Position 4243: 0.00016531177989280023
Position 162: 0.00016249571699427986
Position 1959: 0.00015819805085319182
Position 5704: 0.00015589605817433767
Position 2142: 0.00013617312657318632
Position 3953: 0.00013302924947616052
Position 4922: 0.00012823256597783653
Position 261: 0.00011473775172367872
Position 2593: 0.00011375866010205219
Position 89: 0.00011355487259195447
Position 160: 0.0001119489178566391
Position 4885: 0.00011147614286813833
Position 2110: 0.00010418919138000469
Position 4657: 0.00010110543960443231
Position 4546: 9.997446680539236e-05
Position 2112: 9.723674730984269e-05
Position 759: 9.467540219839102e-05
Position 3100: 8.859045130869387e-05
Position 1268: 8.854326062838882e-05
Position 3556: 7.3097183311844e-05
Position 4098: 7.237590628413893e-05
Position 3879: 6.950972210973068e-05
Position 1976: 6.623097006692019e-05
Position 4695: 6.526107448239735e-05
Position 3282: 6.513399296908612e-05
Position 1215: 6.419134539931707e-05
Position 1325: 6.037670235343658e-05
Position 3606: 6.0372896772223426e-05
Position 1116: 5.626509018131223e-05
Position 1636: 5.321473240916683e-05
Position 2671: 5.190757368121838e-05
Position 1213: 5.1305190875473675e-05
Position 3340: 4.5390817624367046e-05
Position 3092: 4.473815010859407e-05
Position 2604: 4.456382445137961e-05
Position 3067: 4.287120205170353e-05
Position 2727: 3.6266605179646435e-05
Position 4424: 2.276308943108163e-05
Position 2704: 2.1775427482847058e-05
Position 4176: 2.1729315130465795e-05
Position 4635: 1.2006677080014148e-05
Position 3583: 1.1172909860885747e-05
Position 3644: 9.781452584935607e-06
Position 3550: 8.748937060234042e-06
Position 4217: 8.024118219967991e-06
Position 2694: 7.439428526778786e-06
Position 3543: 6.935436924957357e-06
Position 3175: 6.236789811387961e-06
Position 596: 6.0072025370425745e-06
Position 4461: 5.336658538043153e-06
Position 194: 4.952527014298213e-06
Position 3154: 4.857117564041942e-06
