Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  500
Partition function (log Z): 6.668673922115005

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9917444504843602
Position 10694: 0.9840534137317297
Position 9968: 0.9383965120121449
Position 2165: 0.9222645641242172
Position 116: 0.904732020791919
Position 14633: 0.8708075256394116
Position 12891: 0.8617263060437094
Position 13167: 0.7255003876470897
Position 18496: 0.5688086825260685
Position 8615: 0.5300145422808936
Position 561: 0.35589929494329947
Position 19229: 0.292711032332693
Position 11906: 0.205243211743439
Position 3384: 0.19579425208475038
Position 14380: 0.18128238306748978
Position 15037: 0.17051675020661078
Position 13158: 0.16191610706846243
Position 8854: 0.14534251691261016
Position 19404: 0.14063156660659998
Position 340: 0.12124123485367122
Position 8866: 0.12011639464992449
Position 12090: 0.10456304534133536
Position 14629: 0.04107444913731902
Position 14999: 0.04032234421335906
Position 19505: 0.03503058858998037
Position 9719: 0.03429664076548246
Position 13453: 0.03264186650882028
Position 5016: 0.030432778224884
Position 6609: 0.02717240563573164
Position 3241: 0.025581294081075574
Position 8751: 0.02427482021513043
Position 11619: 0.02182360381707747
Position 272: 0.020120867474894496
Position 10956: 0.019213590106256454
Position 8638: 0.01699440058534968
Position 18030: 0.016430169827913007
Position 17400: 0.01413505019393302
Position 12944: 0.013815212802077528
Position 14602: 0.011440590477256677
Position 14432: 0.010754109019068413
Position 15475: 0.010408340714969185
Position 12977: 0.010250053842416663
Position 10296: 0.010247388804454253
Position 18402: 0.010047484425704438
Position 15572: 0.00957410455284746
Position 15198: 0.009500280221927266
Position 9551: 0.008864536227838529
Position 4763: 0.008399257902864263
Position 15390: 0.00786199221862261
Position 17215: 0.007849894266326762
Position 11864: 0.007656505474939539
Position 3861: 0.007594609239249551
Position 12968: 0.007421351150188509
Position 7866: 0.007248159359436901
Position 3162: 0.006860541443254033
Position 17205: 0.006446178024290219
Position 375: 0.0061091404698514476
Position 14608: 0.006065195037149788
Position 18764: 0.005706852802888611
Position 819: 0.005445460522026218
Position 21911: 0.005232477999190733
Position 1743: 0.005058001561151213
Position 926: 0.005047364308876087
Position 5152: 0.004723920995652123
Position 12117: 0.004439366858789326
Position 11821: 0.004304481246122117
Position 10300: 0.004206814646612504
Position 1226: 0.004197790109513956
Position 11841: 0.0038569680336431006
Position 17232: 0.0037222998763644837
Position 10662: 0.0034286947245474463
Position 18419: 0.003390394464665273
Position 14587: 0.003365671668132157
Position 9957: 0.003147324318093443
Position 13600: 0.0029542878306532015
Position 1093: 0.002786550984331088
Position 19463: 0.002673882356219175
Position 19981: 0.0025659111822105497
Position 14761: 0.00256100228849335
