Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  500
Partition function (log Z): -14.546424023627115

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9811777569152604
Position 11489: 0.48979246248983416
Position 4869: 0.2971455532640234
Position 9992: 0.16531861720900187
Position 3777: 0.05574900182745158
Position 2580: 0.05078368154458975
Position 146: 0.01347566302436129
Position 1782: 0.010525795399630545
Position 694: 0.0073960421867687995
Position 3794: 0.006912039109837525
Position 698: 0.006907114016925615
Position 4141: 0.005422354850522107
Position 4493: 0.003929242083709309
Position 92: 0.001775541362507651
Position 1195: 0.0013843830540202155
Position 1424: 0.0011016754817305692
Position 1830: 0.00084873056758153
Position 1753: 0.0008362710189519022
Position 7875: 0.0007018826428299183
Position 154: 0.0006005837189807934
Position 5256: 0.0004328133976570312
Position 3925: 0.0003216990215640083
Position 1948: 0.00028392881299775855
Position 84: 0.00014256088059563782
Position 1708: 0.0001259526390068136
Position 2952: 8.162585577929174e-05
Position 2591: 7.168408390354192e-05
Position 2806: 6.947392039185803e-05
Position 159: 2.816273942477775e-05
Position 1887: 1.5003066950372357e-05
Position 4190: 1.2559451540077098e-05
Position 3773: 1.2530756378675842e-05
Position 3753: 1.1970885885588498e-05
Position 6: 1.0538279763645196e-05
Position 2398: 9.587898143368864e-06
Position 126: 7.615108222482407e-06
Position 74: 6.6253575414894285e-06
Position 25: 6.031539958692891e-06
Position 1382: 5.677571371699612e-06
Position 1260: 4.725444603805797e-06
Position 421: 3.740234081671259e-06
Position 266: 3.680059889782945e-06
Position 50: 3.1934311954119015e-06
Position 377: 3.1587427350102635e-06
Position 281: 2.7527193799867667e-06
Position 751: 2.4790515011856017e-06
Position 510: 1.2547866436509713e-06
Position 227: 1.0373803011161458e-06
Position 169: 8.889260040343641e-07
Position 1369: 7.122746541411911e-07
Position 194: 7.08182600155339e-07
Position 372: 4.304871278667334e-07
Position 1591: 4.250376964790193e-07
Position 291: 3.8203679372425283e-07
Position 407: 3.6071536382523035e-07
Position 1385: 3.422899809282803e-07
Position 335: 3.08229395040067e-07
Position 737: 1.9663669752508541e-07
Position 1100: 1.8031763629879727e-07
Position 244: 1.51986452502707e-07
Position 36: 1.383946088187199e-07
Position 434: 1.3475219004970698e-07
Position 533: 1.0265554406946897e-07
Position 1650: 8.879939287166343e-08
Position 461: 5.825920257562629e-08
Position 28: 4.0716766922212824e-08
Position 22: 1.5950585070374947e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15864: 0.6483467082110561
Position 11316: 0.5423622705111322
Position 4767: 0.2789931769207759
Position 9843: 0.14809792451503068
Position 12017: 0.06904694380458826
Position 14492: 0.06771251108782267
Position 3611: 0.0667348429768077
Position 2448: 0.04160186808994857
Position 9908: 0.026987282907141103
Position 5840: 0.017946894803428953
Position 1740: 0.016142891465998788
Position 8440: 0.011221733202593185
Position 3653: 0.010596573162980112
Position 2367: 0.010492898085156946
Position 586: 0.009672896129666264
Position 4391: 0.009322429816470388
Position 4813: 0.009244028228866363
Position 11609: 0.008716042192324764
Position 8427: 0.007880930706528082
Position 9499: 0.0073773527876981335
Position 6699: 0.00695937306559141
Position 7785: 0.006503988519005619
Position 4416: 0.006229454378283759
Position 12108: 0.005340814817583206
Position 5681: 0.004474461618450152
Position 11539: 0.004368068948982504
Position 4684: 0.002760402295506061
Position 1285: 0.0026170355724860427
Position 4444: 0.0025660633424435934
Position 8919: 0.0024658049870915633
Position 4017: 0.0024452634562469374
Position 1522: 0.0022104748389970446
