Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  500
Partition function (log Z): 5.198333385716178

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.966965925306194
Position 6610: 0.962165176815058
Position 5866: 0.8781352731041024
Position 9791: 0.8717278922901273
Position 10917: 0.8029737454595819
Position 8236: 0.7476008202256967
Position 7614: 0.6415612796715666
Position 1496: 0.54975787329746
Position 3372: 0.42947239738295045
Position 3675: 0.39095471231792756
Position 2586: 0.2860531031563674
Position 7377: 0.2856926873123883
Position 8205: 0.24811990447579363
Position 10314: 0.23741405244907687
Position 12530: 0.17378671455195863
Position 13242: 0.15941292959544992
Position 2305: 0.1413082534141694
Position 7826: 0.1390477185059168
Position 9589: 0.12727347186205487
Position 3471: 0.12657030014727194
Position 7639: 0.10424207110489205
Position 10019: 0.09436868717607028
Position 621: 0.04897525617756172
Position 7628: 0.046301536970623704
Position 3159: 0.043783947926851204
Position 7057: 0.042064629149465
Position 5637: 0.03819073599462629
Position 2273: 0.03817253342662398
Position 6877: 0.03346776602474131
Position 13194: 0.031170120636836152
Position 5523: 0.026568574766901956
Position 6845: 0.02592132791755526
Position 1597: 0.024654465666761542
Position 6776: 0.019697315209478844
Position 3314: 0.019140741785870868
Position 6882: 0.017801688162629423
Position 2789: 0.01722804953533792
Position 432: 0.016906717159387477
Position 10170: 0.012010913502540814
Position 13904: 0.009906122444011593
Position 2053: 0.008955829848687395
Position 10535: 0.006723217908933085
Position 2604: 0.006544158295500578
Position 2966: 0.005958039048885379
Position 780: 0.005205715550444549
Position 327: 0.005151017968244537
Position 336: 0.0037717283650433625
Position 48: 0.0032018474240737517
Position 7583: 0.0031556193089205264
Position 8253: 0.00315377276213004
Position 9098: 0.0030096566258226614
Position 2348: 0.0027094161695712534
Position 6333: 0.0026837468648394946
Position 6057: 0.0026808354447987364
Position 7995: 0.0023321187798795396
Position 1782: 0.0023239713460798807
Position 820: 0.001942999829820397
Position 3420: 0.0015296321056623354
Position 96: 0.0015059028627605578
Position 5106: 0.001249405460139122
Position 7855: 0.001094855691273597
Position 2681: 0.0009203085727310071
Position 7923: 0.0008924349613809333
Position 11199: 0.0008649835436193899
Position 1566: 0.000864958507214666
Position 7576: 0.0008465797089995276
Position 7781: 0.0008389514002011844
Position 2772: 0.0007900658845248448
Position 7220: 0.0006510960275995419
Position 8506: 0.0005978051937157403
Position 9662: 0.0004961916740083743
Position 1461: 0.000471716233883856
Position 7648: 0.0004444375089638606
Position 7630: 0.00043305230178105404
Position 7632: 0.000408560565602225
Position 242: 0.00040777518715184196
Position 2004: 0.0003911960371189162
Position 7872: 0.000378996935877633
Position 1711: 0.00034660274836222803
Position 770: 0.0003196321144362156
Position 230: 0.00030297985666194205
Position 6443: 0.00028478867558008884
Position 1532: 0.0002236207502277475
Position 7338: 0.00022064127216915572
Position 1153: 0.00021491068243002993
Position 1269: 0.00021265043019901234
Position 1800: 0.0002113014037449013
Position 1321: 0.0001858802773156191
Position 1383: 0.00011854387973789881
Position 1164: 0.00011478700014666959
Position 185: 7.477515139769156e-05
Position 731: 7.03681654990727e-05
Position 1914: 6.30586542267127e-05
Position 28: 5.719277853393183e-05
Position 408: 4.196686759107517e-05
Position 9725: 3.668108611270653e-05
Position 713: 3.425749804700911e-05
Position 1075: 2.9866747524824523e-05
Position 43: 2.6853911482335353e-05
Position 52: 1.5712339402383403e-05
Position 8660: 5.1830906846077335e-06
Position 1525: 4.53442101114527e-06
Position 2523: 3.393298330429916e-06
Position 427: 1.39815440344991e-06
Position 8149: 1.2530576447658715e-06
Position 1536: 8.900937508513062e-07
Position 1548: 8.475604390109422e-07
Position 134: 7.402684856668003e-07
Position 126: 5.645085652027792e-07
Position 454: 4.111637495934596e-07
Position 1522: 4.041894331883768e-07
Position 131: 3.1004796315744455e-07
Position 1813: 2.122519820876963e-07
Position 334: 1.630126097562961e-07
Position 1625: 1.215627776137402e-07
Position 488: 7.650970367955141e-08
Position 153: 4.6032642214996296e-08
Position 8554: 4.390466122024666e-09
Position 1511: 3.0290091249331595e-09
Position 7658: 5.500299448138306e-10
Position 494: 3.7429185091799985e-10
Position 510: 1.19231499453563e-10
Position 507: 6.488449700258948e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9481920100388721
Position 5720: 0.8798654993974078
Position 6487: 0.856857986850715
Position 7492: 0.8297277989082366
Position 9707: 0.7165319637534121
Position 1417: 0.5434668224587689
Position 10739: 0.47381373570565416
Position 3226: 0.40293404262785687
Position 2450: 0.25979246654642124
Position 3577: 0.24107758435732046
Position 7263: 0.23474911844369217
Position 10814: 0.23205726213264702
Position 9876: 0.21888212424283318
Position 13816: 0.2088979439831902
Position 13086: 0.20849986142795146
Position 12379: 0.20616744796423467
Position 13443: 0.13884512273713054
Position 11348: 0.13125715330716306
Position 3391: 0.118966836073741
Position 9686: 0.11839250944725599
Position 10168: 0.11356762183995907
Position 7742: 0.09490547954498853
Position 3608: 0.09115670578494686
Position 9538: 0.0874829018148972
Position 6706: 0.080822067137315
Position 12363: 0.07371198929918923
Position 2189: 0.06629866823125467
Position 5422: 0.0632213639028861
Position 2169: 0.06227240254824445
Position 6349: 0.05927637285533861
Position 13700: 0.05806307262381706
Position 3158: 0.05300384365764669
Position 13113: 0.04816255542283621
Position 8079: 0.04770794386790766
Position 3246: 0.04758222915391957
Position 6500: 0.04591293754201946
Position 10817: 0.045365702238798676
Position 10790: 0.04345770316187834
Position 13116: 0.039791731893672876
Position 2506: 0.039190866233831306
Position 7236: 0.03590992356764058
Position 11795: 0.03418619016926232
Position 9511: 0.03302160508493676
Position 10200: 0.03224748811546196
Position 2942: 0.032092374891857886
Position 6934: 0.02968206805154964
Position 2134: 0.026497331337890485
Position 12097: 0.0243983672801007
Position 431: 0.023935785867166482
Position 13730: 0.022286401125419464
Position 13320: 0.01924264407187715
Position 7038: 0.018150913514030052
Position 9654: 0.01803075845090369
Position 11660: 0.018027155613470548
Position 10173: 0.01600231291796936
Position 6761: 0.014920941463273945
Position 10249: 0.013590499481334428
Position 9430: 0.013055836307834896
Position 2251: 0.011282467717528765
Position 10742: 0.011088666124909477
Position 12622: 0.01102695194441109
Position 1940: 0.010870383630980278
Position 1381: 0.010105185646428944
Position 13977: 0.009906122444011595
Position 520: 0.009707645654264305
Position 7200: 0.009547163372774111
Position 2152: 0.00951365838213304
Position 11007: 0.009136044009780497
Position 13043: 0.00876972291966148
Position 9661: 0.008379054028748176
Position 12817: 0.00818084372792618
Position 2460: 0.007582482001910698
Position 12203: 0.007408309980764112
Position 1461: 0.007333531186950869
Position 1539: 0.007238471386288398
Position 10494: 0.006929991073650033
Position 3143: 0.006661159816757937
Position 10233: 0.006639715981142203
Position 2984: 0.006154696636918599
Position 3110: 0.005802672098016252
Position 565: 0.005023131521323818
Position 7746: 0.004443099582258069
Position 161: 0.004296711726888918
Position 9376: 0.004210929441376451
Position 12411: 0.004113231736736907
Position 2900: 0.004002405005559471
Position 2948: 0.003570380875764981
Position 1698: 0.003517429868174374
Position 471: 0.0035101782727406544
Position 7518: 0.003493118057616892
Position 8905: 0.003164842687911908
Position 10014: 0.0026798438779025487
Position 3274: 0.0024980209778074133
Position 10050: 0.0023606013192600957
Position 8098: 0.002155360986109149
Position 9386: 0.0021306441417602642
Position 10086: 0.0021235562388552402
Position 501: 0.0020961024929008255
Position 12060: 0.0020596298050366444
Position 10633: 0.002051540340029459
Position 413: 0.0019606623321673103
