Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58026]
top_k =  500
Partition function (log Z): 30.62217834958653

Sorted 5' Splice Sites (High to Low Probability):
Position 4470: 0.9966892192976141
Position 24077: 0.987180665792918
Position 16713: 0.9862243781755153
Position 28349: 0.9828778651430748
Position 19591: 0.9778257485708437
Position 25981: 0.9677775377817427
Position 11335: 0.9639181625161686
Position 32882: 0.9574380410821377
Position 51045: 0.9546664394550276
Position 16986: 0.9533363161237521
Position 10038: 0.9461518212948011
Position 34372: 0.9034627314536748
Position 33092: 0.9003078544576809
Position 40211: 0.8782691463793775
Position 22825: 0.8721809398378847
Position 15492: 0.8369058257926807
Position 14032: 0.823476739554721
Position 45746: 0.790914630952089
Position 37803: 0.7680708539911457
Position 34692: 0.7496444215151677
Position 56501: 0.7113291439796188
Position 22038: 0.6857015568025829
Position 328: 0.6694783768801638
Position 43419: 0.6594867141021222
Position 40942: 0.5823042421220648
Position 49992: 0.5471758580033452
Position 8004: 0.5120201681101486
Position 13382: 0.4748841852985681
Position 18673: 0.45686146526480564
Position 35436: 0.4039030724310343
Position 27673: 0.4004885115177002
Position 50512: 0.3945593235331046
Position 58564: 0.3813280304131089
Position 26864: 0.36483415004123776
Position 48169: 0.3622049186100789
Position 22454: 0.3490137622398066
Position 46133: 0.2970278250280165
Position 50101: 0.290710773666385
Position 58354: 0.2884561263748836
Position 28883: 0.28375518565741814
Position 714: 0.2819946931385747
Position 6623: 0.2744182134973571
Position 17611: 0.2739351703554409
Position 28627: 0.23286649694362543
Position 48232: 0.2113616008246082
Position 11659: 0.20820368712358386
Position 27426: 0.17785204693987983
Position 41136: 0.1765369705797562
Position 17674: 0.17130208054520601
Position 40998: 0.16849036943380186
Position 26800: 0.16588670346090792
Position 24307: 0.16468329498971973
Position 16428: 0.16020091659193664
Position 13714: 0.15580078128027727
Position 35386: 0.15414942428525652
Position 5877: 0.14199974209502367
Position 34645: 0.12488800913905573
Position 27420: 0.12129610921031406
Position 49679: 0.09571972248391289
Position 9198: 0.09222124739744277
Position 20734: 0.09150864763462663
Position 27869: 0.08681686161202257
Position 8413: 0.08395190257842405
Position 20498: 0.07982584878398094
Position 3629: 0.07534646862588071
Position 50006: 0.07212072376700975
Position 1079: 0.06984043136663375
Position 98: 0.06727193325737202
Position 55124: 0.06114788441706365
Position 43443: 0.05829757939001806
Position 57788: 0.053773676511510896
Position 26789: 0.05368406659505873
Position 47278: 0.04403674855790872
Position 20573: 0.040967432540497686
Position 4072: 0.0334091976427134
Position 26805: 0.03190839161247131
Position 5545: 0.031647142356872875
