Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  500
Partition function (log Z): 0.8651396773450144

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.8352730425059415
Position 1322: 0.7200122780796248
Position 361: 0.675734074092685
Position 5248: 0.6493273138501542
Position 2293: 0.5125543569574553
Position 2746: 0.4672888049850696
Position 4358: 0.45348527434611374
Position 5824: 0.4196826771795544
Position 828: 0.3590552648310946
Position 2236: 0.3479797107799109
Position 5806: 0.3234051897191094
Position 5814: 0.20860178506627436
Position 4087: 0.16510547169904716
Position 4818: 0.11289009620362529
Position 2297: 0.08832979082503507
Position 6008: 0.08028833468991112
Position 1071: 0.0635388842650784
Position 5059: 0.062415689227381034
Position 559: 0.05608081986292667
Position 4395: 0.05353126467287919
Position 1077: 0.0333741030167409
Position 4137: 0.024327510940213584
Position 2344: 0.02347604960650521
Position 3871: 0.023054763691195832
Position 6524: 0.022119170119911716
Position 805: 0.021897926852324806
Position 651: 0.016628833766370563
Position 4142: 0.01511843564494452
Position 5988: 0.014085625242826338
Position 1727: 0.012933389167646872
Position 1627: 0.011563025005632933
Position 4221: 0.0115030204553879
Position 4273: 0.011363657829566208
Position 4239: 0.009702664490582786
Position 236: 0.008330885324526563
Position 492: 0.00680937330520702
Position 3859: 0.006308007988386759
Position 365: 0.005591437356371222
Position 1075: 0.004687184147344981
Position 159: 0.00437088110928296
Position 563: 0.0041667705233207055
Position 988: 0.0038028919441618013
Position 4115: 0.003096153084214581
Position 6345: 0.003028229356463687
Position 150: 0.0026453841145627683
Position 5624: 0.002567392224080817
Position 6872: 0.0025615939887421862
Position 25: 0.002425245125824839
Position 1326: 0.002273991186020642
Position 2870: 0.002146944337556583
Position 1366: 0.0019416492334224553
Position 1993: 0.001834034259071147
Position 5177: 0.001754542760451988
Position 6307: 0.0017430448309623625
Position 196: 0.0010068579690344418
Position 297: 0.0009328878991812476
Position 984: 0.0009048026931649067
Position 1654: 0.000901489289043189
Position 388: 0.0008322870754488917
Position 6652: 0.0007389781867423917
Position 3875: 0.0007262853370922345
Position 992: 0.0006733880567961108
Position 38: 0.0005507397581527993
Position 379: 0.0005334210524762872
Position 1814: 0.00044191205352172506
Position 43: 0.00039926931218312744
Position 1874: 0.000341943052799023
Position 3856: 0.0003366351225567308
Position 2374: 0.0002090868557792518
Position 1240: 0.00017937795259934892
Position 6363: 0.00013945277841947098
Position 1701: 0.00010073083966095991
Position 96: 0.00010037447995712614
Position 1383: 9.838836423829196e-05
Position 3530: 8.671818844706731e-05
Position 1273: 8.452922666376923e-05
Position 1750: 8.446281248144965e-05
Position 1124: 8.37717902860375e-05
Position 3223: 8.300070197757466e-05
Position 188: 6.143812014373433e-05
Position 733: 4.486877168658814e-05
Position 211: 4.272957250422872e-05
Position 381: 3.719268124958518e-05
Position 266: 3.02143911185629e-05
Position 324: 1.746007761914382e-05
Position 501: 1.688537500814354e-05
Position 275: 1.1621817545145407e-05
Position 548: 1.0141706259562416e-05
Position 6139: 8.456592740811703e-06
Position 6014: 7.92142754195428e-06
Position 135: 7.369718360106191e-06
Position 5971: 6.31929538108304e-06
Position 256: 6.152571007405044e-06
Position 51: 4.088582872842059e-06
Position 6023: 3.902411540423352e-06
Position 534: 3.719541324559786e-06
Position 551: 2.03499042630829e-06
Position 629: 1.9918437911819447e-06
Position 62: 5.242932834080808e-07
Position 6073: 1.1884485696739007e-07
Position 539: 9.518615412016317e-08
Position 67: 5.5188222537566756e-08
Position 412: 9.240138054482498e-10
Position 6038: 2.5239316123373565e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2145: 0.9691295004244813
Position 5970: 0.9628138344836056
Position 5717: 0.9535155619736688
Position 5058: 0.6129025245232024
Position 4272: 0.4867410194863252
Position 1216: 0.42836017056964554
Position 2566: 0.3978535214268442
Position 6211: 0.34704228901475304
Position 6197: 0.2680985792623374
Position 3983: 0.2590128153582201
Position 706: 0.1781097692642633
Position 1123: 0.11010595572788565
Position 4802: 0.09317477205787374
Position 1107: 0.08658907291722069
Position 1200: 0.08253091503864826
Position 6307: 0.07253533798698114
Position 6393: 0.07068604382557227
Position 6762: 0.06922602732690505
Position 6964: 0.04247551245963768
Position 4699: 0.04037596412649284
Position 960: 0.03919367241218885
Position 455: 0.03358570570433855
Position 3765: 0.030152830111969432
Position 6514: 0.02883696960133492
Position 4959: 0.028437306756216443
Position 6941: 0.025967259355463235
Position 6126: 0.025494981275572776
Position 2610: 0.025355484233139828
Position 931: 0.023104906376865603
Position 4869: 0.018284703085016923
Position 2581: 0.017506259345265972
Position 6222: 0.016584664593352005
Position 5206: 0.015084722610911986
Position 2658: 0.013873341059944628
Position 1505: 0.013405349053471413
Position 1653: 0.012793311780679656
Position 4651: 0.008805897956253514
Position 5145: 0.005552970638603529
Position 6368: 0.005423804662361776
Position 2562: 0.005291745048552219
Position 6324: 0.004343888157323335
Position 300: 0.004289297054888089
Position 2438: 0.0039602519237376555
Position 6289: 0.0034993851786158546
Position 2181: 0.0033257669341421065
Position 908: 0.0031173403919160757
Position 5561: 0.0026823839355880415
Position 4646: 0.0023878184642485657
Position 2615: 0.0021490216360080063
Position 6809: 0.0019511756225680705
Position 5929: 0.0019480099058095338
Position 5880: 0.0019344500837079797
Position 5517: 0.0018972912260059758
Position 2809: 0.001676398127726174
Position 4203: 0.0016724327468245219
Position 711: 0.0015231107482077883
Position 6892: 0.0012946482064320783
Position 6983: 0.0012155264086096903
Position 971: 0.001114081458040698
Position 6219: 0.0011115250464863793
Position 984: 0.0010577242032692837
Position 6901: 0.0010464419270243908
Position 937: 0.0010353764128862583
Position 803: 0.0009561452607612694
Position 713: 0.0009474600704264662
Position 545: 0.0008672556877867701
Position 2632: 0.000864075689406386
Position 5690: 0.0008571484278619495
Position 2672: 0.000824280598610046
Position 1596: 0.0008057588515167501
Position 6559: 0.0007893593629040828
Position 800: 0.0006834208017663774
Position 719: 0.0006713263731485939
Position 4561: 0.0006455681864660169
Position 3718: 0.0005987815238842619
Position 1770: 0.0005920311826234595
Position 519: 0.0004310888648755817
Position 619: 0.00025960807412097627
Position 5805: 0.00021732887783111772
Position 3816: 0.00021665971128385475
Position 933: 0.00021179709059303782
Position 5998: 0.00018556418127641577
Position 6073: 0.00018025472010641476
Position 1063: 0.0001717257398893454
Position 797: 0.00016919204567970769
Position 828: 0.00016807147764807343
Position 5870: 0.00015341521205459313
Position 5532: 0.00014990209050807455
Position 730: 0.00014298983555733737
Position 331: 0.00013108335104741425
Position 472: 0.00012333496061929286
Position 1840: 0.00011744700645222713
Position 275: 0.00011446432242621396
Position 5887: 0.00010267032113482846
Position 1604: 0.00010209010204971843
Position 723: 8.889725240527352e-05
Position 655: 8.277538352992515e-05
Position 1939: 7.789363187920042e-05
Position 2411: 7.678129705455337e-05
Position 1284: 6.896966884548477e-05
Position 3093: 6.191117541486557e-05
Position 3390: 6.0308792855187624e-05
Position 1509: 5.4007779442526215e-05
Position 429: 5.1445759168413246e-05
Position 554: 4.593067081353504e-05
Position 2010: 3.94859360632839e-05
Position 1539: 3.102126436036728e-05
Position 1673: 2.882140430984132e-05
Position 1382: 2.8758145549544834e-05
Position 1972: 2.8564085058551104e-05
Position 3310: 2.6409395591879747e-05
Position 1002: 2.565830614985806e-05
Position 501: 2.3388749221553725e-05
Position 480: 2.2277592502484203e-05
Position 2993: 2.1089526562709086e-05
Position 973: 1.960264015035349e-05
Position 463: 9.27494493580594e-06
Position 150: 8.719735375088183e-06
Position 855: 6.176821269096911e-06
Position 1992: 5.789646518750866e-06
Position 562: 4.979343275900454e-06
Position 2723: 2.240752789190579e-06
Position 211: 1.6563504503377323e-06
Position 2768: 1.6532247600909158e-06
Position 616: 1.4033235760718713e-06
Position 436: 1.401583826972769e-06
Position 548: 6.902227496309222e-07
Position 491: 4.84568282227806e-07
Position 123: 3.6950788932008925e-07
Position 186: 3.2547918327152856e-07
Position 2489: 2.009899017631055e-07
Position 154: 1.879418516274091e-07
Position 809: 1.4448883417555652e-07
Position 407: 1.4381667976803492e-07
Position 422: 1.3859112519198545e-07
Position 2378: 8.070318788029724e-08
Position 103: 7.73278501830845e-08
Position 2445: 7.21320162905326e-08
Position 2355: 3.632663275263396e-08
Position 2731: 2.8203934981334955e-08
Position 1392: 1.3890808329694745e-08
Position 417: 9.300581058551522e-09
Position 162: 6.901415449733592e-09
Position 343: 4.688370307123065e-09
Position 358: 2.415445446919849e-09
Position 1981: 3.9123427300533075e-10
Position 556: 3.98539717578541e-11
Position 348: 3.523503588647435e-11
Position 355: 1.9379383855678372e-11
Position 352: 9.012796000094155e-12
Position 159: 8.227685712593271e-13
Position 379: 1.2607400292038124e-14
