Gene = Srp9
index = 1026
Annotated 5SS: [ 226 4003]
Annotated 3SS: [3933 6585]
SMsplice 5SS: [226]
SMsplice 3SS: [6585]
top_k =  500
Partition function (log Z): -7.233739231627469

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.9940382641636335
Position 840: 0.38017581774096376
Position 806: 0.1587208107706634
Position 3934: 0.10514803725938604
Position 2245: 0.0724148178413318
Position 7329: 0.05313778068357973
Position 4798: 0.05080841497753883
Position 1842: 0.041431673597198945
Position 4003: 0.03142883132526677
Position 6744: 0.026122169272042146
Position 4239: 0.02455347523641489
Position 1740: 0.0210933755841418
Position 1731: 0.020386992836871367
Position 6312: 0.01825308410853153
Position 6432: 0.01573393620042568
Position 594: 0.01334828454108713
Position 6458: 0.013284235216664289
Position 2432: 0.012962993592424955
Position 467: 0.012568682133301656
Position 7320: 0.010271610125126635
Position 6709: 0.005308569198191681
Position 3875: 0.004932170773162736
Position 5461: 0.004583180888120019
Position 1261: 0.0026580402136227423
Position 5246: 0.0020990781784441205
Position 2779: 0.001871962250105042
Position 4724: 0.0018594725521066786
Position 1827: 0.0011105174452234648
Position 1106: 0.000622269318097517
Position 519: 0.0005422628171675643
Position 1713: 0.00042707943616379835
Position 845: 0.0003911097045310837
Position 604: 0.00019550233447596587
Position 29: 8.865000293316123e-05
Position 586: 8.339378485196007e-05
Position 1281: 7.119016809053136e-05
Position 230: 6.54623328152186e-05
Position 19: 4.038212741882011e-05
Position 479: 3.0292599330353216e-05
Position 180: 2.5829789056549354e-05
Position 315: 2.535842309899343e-05
Position 784: 2.2929691162359293e-05
Position 399: 2.2790676337927714e-05
Position 111: 1.854227679953268e-05
Position 568: 1.5802899040817957e-05
Position 162: 1.434588644888049e-05
Position 487: 1.4221512405642517e-05
Position 359: 1.1760930665726719e-05
Position 1832: 1.1637452642998758e-05
Position 958: 1.1377331207510667e-05
Position 471: 1.0908584011299447e-05
Position 531: 9.581065957959518e-06
Position 1782: 9.43955884036722e-06
Position 523: 6.733186948420666e-06
Position 960: 5.891248851751967e-06
Position 962: 5.081663725582183e-06
Position 73: 4.738424087621121e-06
Position 964: 4.620201797299865e-06
Position 598: 3.585664539528251e-06
Position 2189: 3.3236584706054993e-06
Position 477: 3.2028423621877684e-06
Position 872: 3.149932425928728e-06
Position 966: 3.120331170477022e-06
Position 648: 2.970643566875825e-06
Position 1835: 2.6219412941969927e-06
Position 66: 1.7014100623263931e-06
Position 972: 1.36901374101527e-06
Position 536: 5.627300659205911e-07
Position 508: 4.0018356354767e-07
Position 56: 2.4117738450986823e-07
Position 1374: 2.193884021610654e-07
Position 708: 4.2286154003361703e-08
Position 323: 3.0825496676750267e-08
