Gene = Ice2
index = 556
Annotated 5SS: [  148  1182  2676  9461 10474 12344 12984 13561 14478 18456 19204 23885
 27836 28996 30669]
Annotated 3SS: [ 1039  2570  9210 10353 12205 12866 13400 14295 17431 19027 23754 27750
 28944 30409 34134]
SMsplice 5SS: [   77  1813  2676  9461 12344 12984 18456 19204 23885 27836 30669 34260]
SMsplice 3SS: [ 1725  2570  9358 12205 12866 18350 19027 23754 27750 30576 34134 35189]
top_k =  500
Partition function (log Z): 2.1727838271178794

Sorted 5' Splice Sites (High to Low Probability):
Position 23885: 0.9963918120988204
Position 30669: 0.9852881173119913
Position 2676: 0.9818215325454666
Position 27836: 0.9088486310684045
Position 12984: 0.9013133582349526
Position 1813: 0.871583831193102
Position 9461: 0.859835436162662
Position 18907: 0.8575618569174939
Position 12344: 0.8540853303680191
Position 19204: 0.7312441369885736
Position 34260: 0.4814314625224772
Position 14478: 0.43048592516329925
Position 25594: 0.43018293890913323
Position 29094: 0.39599133092724104
Position 10474: 0.3702344337731532
Position 77: 0.36924614901778974
Position 544: 0.3525999438393744
Position 17499: 0.29504376135357974
Position 3604: 0.26561053403984913
Position 25752: 0.2629397343747381
Position 27683: 0.21960383925032015
Position 13561: 0.2181123681802039
Position 1182: 0.1902736432482262
Position 594: 0.18331565764651528
Position 32081: 0.18102633316852912
Position 148: 0.17424884912857713
Position 2458: 0.17325861435111242
Position 27486: 0.14247868353625456
Position 17448: 0.13518328316479855
Position 3600: 0.12611263074322787
Position 30382: 0.11012462068936722
Position 31642: 0.10660402379622366
Position 2256: 0.09333601342859933
Position 28996: 0.09203943226877899
Position 27854: 0.08109126108666548
Position 17528: 0.07971188319060751
Position 19235: 0.07921555728376507
Position 22603: 0.07613501619502515
Position 20514: 0.058772615887545884
Position 426: 0.05045752564547098
Position 772: 0.04735646122717998
Position 34921: 0.04325567878619896
Position 26937: 0.03710423768915732
Position 2432: 0.035703324297606004
Position 12364: 0.031290536737420445
Position 1231: 0.02627089575923911
Position 25414: 0.025981206189267227
Position 32940: 0.025522179334522516
Position 31674: 0.01812628949698482
Position 15986: 0.016247079393244553
Position 24313: 0.01579638299408523
Position 26212: 0.015196111732755974
Position 16343: 0.015177150859146477
Position 16475: 0.01492104708279141
Position 13776: 0.014553769173067594
Position 1876: 0.014489451025795885
Position 226: 0.013127172518514016
Position 26663: 0.010905009275684061
Position 31580: 0.00932677228137953
Position 14472: 0.008909777408840072
Position 1895: 0.008803461831923405
Position 14607: 0.008660141348148982
Position 27383: 0.007622384350399003
Position 1660: 0.0064776624000782565
Position 35017: 0.006230504015318534
Position 2477: 0.0061841296857254955
Position 2483: 0.00583656056525692
Position 963: 0.005359705573371794
Position 18852: 0.005325456624776787
Position 95: 0.004676382912218583
Position 16968: 0.00312673003492909
Position 16419: 0.003032339867025537
Position 25073: 0.0028700342486292756
Position 3060: 0.002667212041025923
Position 1001: 0.002599197572066658
Position 285: 0.0022239793729480492
Position 1643: 0.0018528099831866414
Position 2414: 0.001709496937349215
Position 184: 0.0015973466463062313
Position 16349: 0.0015319615457641067
Position 27880: 0.0015089640426528622
Position 569: 0.0014530008949966114
Position 2405: 0.0011977667193928407
Position 433: 0.001180224382447346
Position 600: 0.0010433305893140046
Position 63: 0.0007307946593732097
Position 2165: 0.0006834765214966598
Position 1235: 0.0006643525825397843
Position 360: 0.0006408291006493867
Position 29100: 0.0005598508291056486
Position 32948: 0.0005503917394436842
Position 13573: 0.0005315894290978011
Position 34557: 0.0004856685433416259
Position 34447: 0.00046035242375581925
Position 780: 0.0004417785580523351
Position 1960: 0.00041876768212389655
Position 669: 0.0004097055550009744
Position 731: 0.0003332451400513043
Position 81: 0.0003195340245959378
Position 27: 0.0002910119712530696
Position 31184: 0.0002735762045768552
Position 1836: 0.00027053364589474713
Position 3140: 0.00024113705276144806
Position 1010: 0.00023853944517533503
Position 16851: 0.0002218490406541616
Position 1827: 0.00020800166992479327
Position 1863: 0.0001991991679489541
Position 287: 0.00019552868988715867
Position 943: 0.0001497894709179873
Position 812: 0.00011710129408166834
Position 617: 0.00010931906587939101
Position 548: 0.00010514006026741541
Position 32066: 9.913330904359065e-05
Position 556: 7.61952886344158e-05
Position 641: 7.48836734508517e-05
Position 378: 1.6160855029997157e-05
Position 6: 1.3602756000830832e-05
Position 107: 1.251527452568316e-05
Position 97: 1.0872729821088868e-05
Position 11: 9.494598429638337e-06
Position 502: 6.373915215651759e-06
Position 430: 5.584606912548802e-06
Position 381: 2.1531151554770293e-06
Position 99: 3.9099705262934023e-07
Position 845: 3.260281531453368e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23754: 0.9963918120988206
Position 27750: 0.9765948122469218
Position 2570: 0.9681932391616064
Position 18730: 0.887821385246097
Position 1725: 0.8770320737159684
Position 12205: 0.8710147345685562
Position 30576: 0.8022408396718468
Position 19027: 0.7855256225685122
Position 12866: 0.7768783170966674
Position 9358: 0.7658274776589218
Position 35189: 0.5329196558717222
Position 25529: 0.5322723740458164
Position 17431: 0.5099389277089857
Position 28944: 0.45718432242072976
Position 14295: 0.4353557486261801
Position 3500: 0.38749453273554707
Position 10353: 0.3702344337731531
Position 34134: 0.3400178542432902
Position 27589: 0.2220057991044366
Position 34169: 0.2113719766086138
Position 13400: 0.20264377814035392
Position 34704: 0.18195162610620685
Position 1039: 0.1608884825183478
Position 31951: 0.15315724499722883
Position 27338: 0.11747099559669759
Position 2318: 0.11206578703776149
Position 2344: 0.106773663960215
Position 32832: 0.10128966753289972
Position 25708: 0.09581439717076384
Position 9210: 0.09400795850374007
Position 401: 0.09238340671351107
Position 31466: 0.08924802521407921
Position 12920: 0.08319199635552747
Position 30444: 0.08051374310436571
Position 2090: 0.0778690288120566
Position 22514: 0.07613501619502515
Position 30326: 0.06975639479077582
Position 33582: 0.05898255717622546
Position 381: 0.058793975195508455
Position 20363: 0.05877261588754588
Position 25329: 0.055744842615493284
Position 30550: 0.04482593978589831
Position 30213: 0.04386869113664934
Position 31539: 0.03958174620031887
Position 26841: 0.03710423768915732
Position 466: 0.03283205617619362
Position 27206: 0.032630072289955986
Position 34820: 0.02793427711079955
Position 25246: 0.02354469530009111
Position 16214: 0.02298211069204598
Position 12891: 0.021795822175853678
Position 31955: 0.021469451386993233
Position 34331: 0.02024987361613835
Position 30329: 0.017208215077736778
Position 31489: 0.016683056073244617
Position 28793: 0.016388012429274443
Position 953: 0.016340004883674868
Position 30447: 0.01582000293839598
Position 30353: 0.015640980787654607
Position 28972: 0.0150986485437947
Position 260: 0.014638704357373588
