Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  500
Partition function (log Z): -10.117804736642025

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7625089088203935
Position 122: 0.15500037292155533
Position 549: 0.1193509204866623
Position 472: 0.07213211840776226
Position 1399: 0.026651520355637892
Position 353: 0.022094657754257792
Position 698: 0.02205446141036647
Position 2781: 0.010220321273163904
Position 233: 0.009346361546515804
Position 1649: 0.009270487641880546
Position 286: 0.009091929053428484
Position 1403: 0.008019626913215104
Position 4494: 0.00494731680731989
Position 3486: 0.0045052583889581485
Position 730: 0.003922342559118152
Position 1379: 0.003911446513694751
Position 186: 0.0030911810465061714
Position 497: 0.002745889436255096
Position 205: 0.002630712611487479
Position 4424: 0.0023737237191357634
Position 3541: 0.0021549645378438767
Position 4680: 0.0018296327556508033
Position 254: 0.001828660491427585
Position 2366: 0.0013955163389292623
Position 2800: 0.0013399189163904588
Position 2284: 0.0011155568721720917
Position 573: 0.0010866428374672714
Position 2458: 0.0010319084362462407
Position 3845: 0.0010195545904125769
Position 2344: 0.000873861638209041
Position 191: 0.000845875753694727
Position 2397: 0.000781513535228817
Position 3009: 0.00078024025073487
Position 2724: 0.0006452706138337593
Position 1832: 0.0006161077994481607
Position 1910: 0.0005690165410987962
Position 1637: 0.0005586570550062824
Position 2475: 0.0004621145325717544
Position 176: 0.0003954475090455988
Position 648: 0.0003582385121611774
Position 3543: 0.0002650574222877006
Position 2030: 0.00025692763492510067
Position 2411: 0.00015896789169577718
Position 1225: 0.0001237251674418071
Position 819: 0.00012211223826797893
Position 67: 3.1755145473824606e-05
Position 214: 3.070064065365398e-05
Position 370: 1.557854046524158e-05
Position 9: 9.604962591218868e-06
Position 961: 4.870272384073961e-06
Position 702: 4.647222972554374e-06
Position 2149: 3.4666919180818373e-06
Position 2416: 2.739918777597645e-06
Position 553: 2.000920841879842e-06
Position 587: 1.7694036976331422e-06
Position 384: 9.632711451557107e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2606: 0.3949231937600287
Position 4565: 0.3926618665097076
Position 450: 0.1483229347085107
Position 186: 0.06072299679047631
Position 2247: 0.05807585402225519
Position 1104: 0.027477785087064544
Position 3341: 0.025049815011847384
Position 1475: 0.023298776632878018
Position 2639: 0.019471198306405202
Position 4363: 0.016406848889914734
Position 3745: 0.009151915655575054
Position 1745: 0.007482374653017813
Position 1323: 0.007211587413357344
Position 1280: 0.00618780428344122
Position 3449: 0.0056860214033472665
Position 286: 0.005352761504415618
Position 1247: 0.005229655528049904
Position 205: 0.0039038373435964888
Position 486: 0.003731553961016642
Position 2278: 0.00351522970779649
Position 816: 0.0034468738251222557
Position 729: 0.0033326721014867717
Position 2863: 0.003309952826161645
Position 411: 0.00312618606219015
Position 4070: 0.00283472076880246
Position 4611: 0.0024731415394499932
Position 4132: 0.0024054611238678884
Position 4753: 0.0021017067766129017
Position 2991: 0.0020830765385480596
Position 2475: 0.0019244833071787666
Position 3567: 0.0018550053185982232
Position 844: 0.001807503899360146
Position 4453: 0.0016856119023005358
Position 868: 0.0011977766527375055
Position 394: 0.001078165738900085
Position 1060: 0.0010639488104527699
Position 2510: 0.0010420310610925224
Position 2030: 0.0010007895068470506
Position 3001: 0.00080962770876158
Position 760: 0.0007744066894330458
Position 537: 0.0007492982251145402
Position 2935: 0.0007404487454983348
Position 1377: 0.000710069706508744
Position 1751: 0.0007031493112886044
Position 3623: 0.0005490275249041497
Position 934: 0.0005420097428652481
Position 2199: 0.0005348031151141769
Position 313: 0.0005265115983256621
Position 328: 0.0004618060444709865
Position 3401: 0.00039831571613699334
Position 1880: 0.0003638429298808233
Position 3046: 0.0003630198207219277
Position 1689: 0.0003335074701088568
Position 3474: 0.0003223218013682946
Position 352: 0.0003096329980304352
Position 3207: 0.0002615367436458637
Position 1902: 0.0002537712567662009
Position 610: 0.00024374726707923294
Position 2895: 0.00023865296335311145
Position 301: 0.00022308535763376414
Position 2561: 0.00022066428994602569
Position 2800: 0.0002132305703900401
Position 525: 0.00018973344946300865
Position 2302: 0.00018969218830824252
Position 1153: 0.00018340068741878795
Position 958: 0.00017452607452401341
Position 2458: 0.0001609588139731482
Position 2815: 0.00015945965150473602
Position 1037: 0.00015870058513659218
Position 786: 0.00013253253612164684
Position 2252: 0.00013160470535390406
Position 562: 0.00010157379950861931
Position 542: 9.796841790061668e-05
Position 675: 9.076115706605011e-05
Position 1713: 8.48879796659781e-05
Position 573: 5.965859041429492e-05
Position 1299: 5.921679389854612e-05
Position 887: 4.564558969248001e-05
Position 695: 3.981867183395725e-05
Position 698: 3.797172484041468e-05
Position 1515: 6.735417785587215e-06
Position 431: 3.4907863423119194e-06
Position 546: 2.8140998988834394e-06
Position 581: 5.713951166057784e-07
Position 587: 5.656844874692385e-07
Position 549: 4.934839952204439e-07
Position 145: 1.7626939614121938e-07
Position 496: 1.330779369634172e-07
Position 553: 1.1545874914197248e-07
Position 585: 1.083977245856204e-07
Position 648: 8.59684253167388e-08
Position 106: 6.579721017067898e-08
Position 612: 5.2995112171585325e-08
Position 133: 1.1634465935167765e-08
Position 121: 6.116822695499476e-09
Position 370: 5.751173741543098e-13
