Gene = Arcn1
index = 133
Annotated 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22428]
Annotated 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
SMsplice 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22452]
SMsplice 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
top_k =  500
Partition function (log Z): 1.5707515625655666

Sorted 5' Splice Sites (High to Low Probability):
Position 17521: 0.9896165158436706
Position 9285: 0.9481238437620757
Position 7884: 0.937090448896785
Position 8965: 0.933170186425643
Position 10726: 0.9302227042942912
Position 176: 0.8816551942181219
Position 15736: 0.8133739968766441
Position 16630: 0.6617879015364041
Position 22452: 0.42587216241905124
Position 3495: 0.41168097064612347
Position 22428: 0.4092046153021527
Position 14542: 0.39363176002535444
Position 10927: 0.386563315967799
Position 12629: 0.36051390038742337
Position 11901: 0.3136568035884224
Position 15425: 0.24391183415151169
Position 18952: 0.09360112227132877
Position 611: 0.091076062708176
Position 19007: 0.08382868914147969
Position 1550: 0.08007418644255035
Position 4625: 0.0646993249756796
Position 6848: 0.05015919978794772
Position 23710: 0.048998704884036216
Position 16634: 0.039091458349353306
Position 14505: 0.03754706759797293
Position 4386: 0.03659066408438037
Position 16578: 0.03601202623753743
Position 22805: 0.03412811570050113
Position 1916: 0.033289613519978264
Position 15467: 0.030016738334147777
Position 79: 0.027936276029120178
Position 11543: 0.02677475137146463
Position 15412: 0.026740423491372338
Position 974: 0.024351478044504472
Position 14839: 0.023666612501273086
Position 769: 0.02290878798849792
Position 23080: 0.022859532660669285
Position 5639: 0.022585518248548337
Position 4918: 0.020936497818488276
Position 20867: 0.019761826920361835
Position 546: 0.01961618266445676
Position 20287: 0.019383697376064535
Position 1906: 0.018019551350495003
Position 20947: 0.01598771584049958
Position 17037: 0.014636256823857115
Position 856: 0.01373362436655355
Position 22249: 0.01301925865647906
Position 23915: 0.012390128466327121
Position 24015: 0.012361923808028676
Position 10644: 0.01235313964808971
Position 6030: 0.011396170443097434
Position 4062: 0.011394965018955183
Position 17051: 0.01071380749405378
Position 23977: 0.010351346259410773
Position 22311: 0.010023535799599878
Position 9191: 0.008254551904280899
Position 5171: 0.008113807254548938
Position 20872: 0.00807505462569452
Position 9626: 0.007940917821323681
Position 15881: 0.006261777670385674
Position 14212: 0.005153611781554522
Position 11021: 0.005100610736964157
Position 6412: 0.0049654281540919415
Position 10233: 0.004872046003920068
Position 20886: 0.004782092737982953
Position 21003: 0.004623847848394392
Position 6285: 0.004622290335098912
Position 14583: 0.004499326610165423
Position 16572: 0.003923800434816163
Position 24193: 0.003897365726798939
Position 6253: 0.00383136955699666
Position 9708: 0.0034424752220213314
Position 19112: 0.0030680256507160664
Position 9726: 0.002811898639584144
Position 7776: 0.002804698287331552
Position 2144: 0.0026298660005547978
Position 23059: 0.002541352139712947
Position 12987: 0.0024814102591605804
Position 17303: 0.0022423811942656894
Position 9406: 0.0018968109835456116
Position 24873: 0.0018843938168424923
Position 21007: 0.001856061292140043
Position 6258: 0.0017428880989469235
Position 7815: 0.0017155993982650305
Position 9766: 0.0016876973269385612
Position 17073: 0.0016709468866103162
Position 3955: 0.001574503614985078
Position 22301: 0.001351513946183021
Position 9358: 0.0011325521847852732
Position 22346: 0.00108473655482237
Position 9297: 0.0010577488979460052
Position 25239: 0.0009330215479289197
Position 7935: 0.0008589972054857387
Position 17989: 0.0008291977263651769
Position 10947: 0.0006409802466798807
Position 394: 0.0005598574165251515
Position 11515: 0.00041465422088197133
Position 9295: 0.00038317900691383543
Position 862: 0.0003669375932025439
Position 13402: 0.00024036338663297423
Position 604: 0.0002064105215430032
Position 1248: 0.00015554261063821704
Position 22483: 0.00012559550479208025
Position 10973: 0.0001071583859713494
Position 7676: 8.933247578359846e-05
Position 738: 8.067593990864647e-05
Position 950: 6.981491852470647e-05
Position 845: 6.693958340964552e-05
Position 852: 6.583541092456134e-05
Position 339: 6.040982316613325e-05
Position 1477: 4.819693409401982e-05
Position 1378: 3.767873064369125e-05
Position 446: 3.405048516960002e-05
Position 10697: 3.3915455149415746e-05
Position 526: 3.1092577119674126e-05
Position 122: 2.2672949587160862e-05
Position 7: 1.88991830042442e-05
Position 285: 1.2530561359778391e-05
Position 205: 8.260571239163492e-06
Position 364: 7.313072477639986e-06
Position 65: 6.0385172250506754e-06
Position 192: 5.844913201532413e-06
Position 656: 3.3442511234230186e-06
Position 460: 3.019519422655739e-06
Position 102: 2.4439199551475723e-06
Position 367: 2.2135134017384635e-06
Position 577: 1.958772388585144e-06
Position 535: 1.6872091865883925e-06
Position 255: 1.3368195982570728e-06
Position 585: 1.20894736199085e-06
Position 379: 1.070255984976787e-06
Position 370: 1.0057318970724543e-06
Position 636: 5.486757768980782e-07
Position 403: 4.1962664418940806e-07
Position 16: 3.498358494088645e-07
Position 386: 3.271048504994836e-07
Position 579: 2.473458143233472e-07
Position 615: 2.1250462655545086e-07
Position 1418: 8.46386652456281e-08
Position 468: 2.5007197944933452e-08
Position 645: 2.2626640674932557e-08
Position 682: 1.14580495732691e-08
Position 1144: 2.7445508509719094e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9078: 0.9484467904349269
Position 17411: 0.935364974368167
