Gene = Smim38
index = 993
Annotated 5SS: [  55 1152]
Annotated 3SS: [1074 1498]
SMsplice 5SS: [  76 1152]
SMsplice 3SS: [1074 1915]
top_k =  500
Partition function (log Z): -3.374375735325198

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.47329517485772743
Position 1152: 0.4331289015038744
Position 55: 0.4207090124702779
Position 778: 0.34556350289478444
Position 368: 0.2884335310240671
Position 1244: 0.14656199692677974
Position 1199: 0.09928865743678335
Position 160: 0.08890968397934962
Position 699: 0.06277401101897741
Position 1559: 0.03194436904185636
Position 1008: 0.011797309926350582
Position 397: 0.010508309087744819
Position 1126: 0.0036334011269587613
Position 744: 0.0020112076964124165
Position 950: 0.0016445675030173925
Position 1248: 0.0016261659220738703
Position 450: 0.0015765399309302136
Position 1203: 0.0012834370573278628
Position 1212: 0.001267832460620951
Position 1621: 0.0011585475833604062
Position 783: 0.0010757574865841147
Position 164: 0.0008764436514967503
Position 1341: 0.0007976527019124348
Position 1733: 0.0007463448314610789
Position 1829: 0.0006904555187558014
Position 383: 0.00041943201501415183
Position 232: 0.00023938147561736062
Position 1319: 0.00018963783937496492
Position 1272: 0.0001850835473643471
Position 1605: 0.00018241212000249905
Position 890: 0.00016364060211922218
Position 1581: 0.0001624241936055896
Position 411: 0.00011360975779419135
Position 805: 9.051942353861224e-05
Position 2141: 8.381022552744618e-05
Position 575: 7.024615676782515e-05
Position 954: 5.745310693932599e-05
Position 818: 4.479656071087234e-05
Position 372: 3.978065374433533e-05
Position 352: 3.8906572812761345e-05
Position 222: 3.212789135671935e-05
Position 866: 3.1892427636192576e-05
Position 720: 2.805373875729033e-05
Position 456: 2.305288789928122e-05
Position 513: 1.7124591201763242e-05
Position 43: 1.5523367178774195e-05
Position 966: 1.5047540534477509e-05
Position 762: 1.2672307900185184e-05
Position 671: 1.234000264004906e-05
Position 334: 1.0338112183427747e-05
Position 59: 8.996387502683934e-06
Position 322: 5.0461574183593135e-06
Position 151: 2.92952954713222e-06
Position 111: 2.044989661501444e-06
Position 180: 3.3403674711518234e-07
Position 215: 2.800524414775135e-08
Position 220: 7.907671406004512e-09
Position 278: 2.2531647090069707e-09
Position 312: 3.631728280927758e-10
Position 301: 1.6775012608461675e-10
Position 454: 5.714688359710056e-11
Position 315: 1.966189749590906e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1074: 0.9272555089132463
Position 1915: 0.5592456553199887
Position 560: 0.2851582133896103
Position 256: 0.2563246032063103
Position 1498: 0.10834818345737894
Position 598: 0.04794780733876597
Position 658: 0.037356615482784135
Position 1371: 0.031864192967983936
Position 236: 0.030406389420691092
Position 1318: 0.018850285934635874
Position 1665: 0.014131014139828074
Position 1704: 0.012746377176308705
Position 140: 0.011126731249051733
Position 1102: 0.010802635415038416
Position 853: 0.009359368863101757
Position 1975: 0.008944119082869255
Position 762: 0.007640477953492325
Position 1618: 0.0064650136430330525
Position 564: 0.005223405719042062
Position 1586: 0.0050686618045006435
Position 526: 0.004876467304656434
Position 1448: 0.004056659977962925
Position 603: 0.003299476777801452
Position 195: 0.002475251419377056
Position 1801: 0.0021713719709554476
Position 2070: 0.0018531324105012603
Position 1079: 0.0014334553154914161
Position 605: 0.0014160807580275766
Position 856: 0.0013179221256344178
Position 350: 0.0011441140047864925
Position 777: 0.001024622232607574
Position 296: 0.0008936601272569993
Position 703: 0.000818212061904407
Position 573: 0.000804793432439376
Position 282: 0.0007845469943040318
Position 454: 0.0007246250614682784
Position 1540: 0.0007184241288987056
Position 1880: 0.0006986633978628451
Position 636: 0.0005567277688320578
Position 2187: 0.0005449631660785688
Position 1152: 0.0005142436499349383
Position 164: 0.0004633559478807663
Position 276: 0.0004076031747362995
Position 1894: 0.0003635537638817962
Position 308: 0.0003475384433168739
Position 610: 0.00033530521985705437
Position 803: 0.00032173574392396455
Position 630: 0.000306788747021932
Position 725: 0.0002797132357048553
Position 395: 0.0002790396670519253
Position 1387: 0.0002634483102591625
Position 1621: 0.0002604431317618936
Position 1786: 0.0002445790053453398
Position 378: 0.00024215764130874356
Position 2218: 0.00023468947459109242
Position 1595: 0.0002243292774020844
Position 1076: 0.00021380064000412808
Position 1269: 0.00019578162712180318
Position 1019: 0.00018113812059067862
Position 863: 0.00017692924948173352
Position 1325: 0.00017643461090629847
Position 1106: 0.00016904306372034653
Position 1883: 0.00016492446145304547
Position 720: 0.00016134929193074298
Position 1978: 0.00015611496925420712
Position 877: 0.00014879892032959303
Position 976: 0.00014767639663487968
Position 1645: 0.00013965337380560377
Position 1299: 0.00012252779780779356
Position 287: 0.00012215421191520245
Position 616: 6.989371413004407e-05
Position 622: 6.0398551184473836e-05
Position 186: 4.785130369928645e-05
Position 980: 4.3014033651851486e-05
Position 322: 3.583484844489998e-05
Position 1104: 1.5291204731247505e-05
Position 372: 1.3519561619751698e-05
Position 209: 1.1769908281810192e-05
Position 888: 1.1695970100530806e-05
Position 173: 1.1533171271189916e-05
Position 420: 1.0505983594109425e-05
Position 782: 1.0293498748235702e-05
Position 744: 8.12485077566078e-06
Position 206: 3.156860241423382e-06
Position 168: 2.37995888497443e-06
Position 352: 1.86385117522541e-06
Position 1053: 4.1127400615317916e-07
Position 358: 3.613974168169757e-07
Position 401: 1.940433926634348e-07
Position 1007: 1.312491763013464e-07
Position 106: 3.097296595564377e-09
Position 403: 2.1712816853468808e-10
