Gene = Dctpp1
index = 326
Annotated 5SS: [ 187 1352]
Annotated 3SS: [1240 3372]
SMsplice 5SS: [ 105 1352]
SMsplice 3SS: [1240 3372]
top_k =  500
Partition function (log Z): -5.527392775982039

Sorted 5' Splice Sites (High to Low Probability):
Position 1352: 0.8240563084349696
Position 105: 0.47167093376369473
Position 187: 0.4196351040353826
Position 2636: 0.3030191552614469
Position 2780: 0.22826890243802744
Position 559: 0.08361627952821682
Position 1732: 0.03334831625665433
Position 2231: 0.029989211261182827
Position 235: 0.027184629490980133
Position 1320: 0.02382364032375369
Position 1071: 0.021158749154753926
Position 432: 0.018262370388503802
Position 114: 0.013911708621537774
Position 812: 0.013443035931929227
Position 1636: 0.01137482710799972
Position 2727: 0.0066442307881487165
Position 1504: 0.006532762459596698
Position 1427: 0.0060227962306660015
Position 277: 0.004580692887539174
Position 1329: 0.004514879625803298
Position 2585: 0.002914188718718943
Position 1996: 0.0028710865262228285
Position 602: 0.002685138134323238
Position 1937: 0.0025855136657211065
Position 1783: 0.0024182195127260457
Position 52: 0.002109684231615069
Position 3173: 0.001663718010671159
Position 1845: 0.0015516365744698121
Position 2507: 0.001514478018573919
Position 1549: 0.0014786495715791658
Position 293: 0.001396267417326866
Position 162: 0.0012849628236217784
Position 1356: 0.0012745628528811799
Position 99: 0.0011495760382279382
Position 68: 0.0010266795148807998
Position 151: 0.0009492458648115028
Position 2900: 0.0007430521176831873
Position 2588: 0.0006966139279152226
Position 563: 0.0006321832650323211
Position 200: 0.0006241010058211131
Position 1404: 0.0005972310488577319
Position 2063: 0.0005760779192342883
Position 2392: 0.0005354251066881418
Position 2939: 0.0005314571984763842
Position 2273: 0.0005306551546817364
Position 1390: 0.0005269689443091895
Position 775: 0.000506096417385481
Position 625: 0.0004892866979916353
Position 372: 0.00047057816946067486
Position 670: 0.0004055640154286603
Position 2556: 0.00040313355700234715
Position 2645: 0.0003291976056384729
Position 2630: 0.0003156646190750848
Position 2253: 0.0003056455052103202
Position 1044: 0.00029224680134163304
Position 204: 0.00020675569420345187
Position 1171: 0.00020490490884052408
Position 1365: 0.00019958442488670125
Position 2640: 0.00019711251629917875
Position 466: 0.00012736398840858116
Position 15: 0.00010195588764269426
Position 1105: 9.60096721740398e-05
Position 619: 8.577460365742232e-05
Position 607: 8.573801012007983e-05
Position 2598: 8.477418884601166e-05
Position 247: 8.189696067026917e-05
Position 1001: 7.112088047589006e-05
Position 338: 6.177592156921898e-05
Position 257: 5.418771603231083e-05
Position 77: 5.375429095973156e-05
Position 194: 4.4506519508557975e-05
Position 394: 4.0547211700847014e-05
Position 119: 3.257877582261288e-05
Position 942: 2.817485844661817e-05
Position 436: 2.7149233785197216e-05
Position 345: 2.3688606738139373e-05
Position 389: 2.447869807349597e-06
Position 260: 2.2780392377278562e-06
Position 8: 1.8762578117183262e-06
Position 88: 1.605155430269282e-06
Position 1050: 4.502138958721896e-07
Position 596: 4.439615378058966e-07
Position 580: 4.389889072939305e-07
Position 232: 3.9172069413327374e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3372: 0.8649064546339145
Position 1240: 0.7741186728786338
Position 2480: 0.3423245978177663
Position 2506: 0.25681684199865196
Position 1257: 0.050395284056123923
Position 1168: 0.04477424370216898
Position 512: 0.03724467063081784
Position 2083: 0.030073732537009627
Position 1470: 0.027465684878183207
Position 2654: 0.019449832553575463
Position 1617: 0.01784918487855747
Position 456: 0.016575117439532206
Position 939: 0.013715122993804226
Position 1901: 0.013511358117273636
Position 3376: 0.013156238547938232
Position 703: 0.008478714491223813
Position 2705: 0.0071606159965360355
Position 1671: 0.006377714066799343
Position 2489: 0.0041009571019782615
Position 3070: 0.003703267428578227
Position 345: 0.003538915464037254
Position 3473: 0.0032788995962645283
Position 265: 0.0030743895047024793
Position 1142: 0.002859006990405761
Position 1208: 0.0026402018829537683
Position 2184: 0.0012661842389834629
Position 1266: 0.001155436707619106
Position 2752: 0.0010290853686242027
Position 2201: 0.000978193345705714
Position 685: 0.0009573598478372428
Position 669: 0.0007732693082050487
Position 268: 0.0007673802989912682
Position 461: 0.0007406762992237189
Position 1179: 0.0007256888713519044
Position 1844: 0.0007214711469423728
Position 1688: 0.0007040016703141876
Position 2048: 0.0006823213279809866
Position 2136: 0.0006450124677493259
Position 242: 0.0006335227889308312
Position 217: 0.0005909599368661498
Position 2429: 0.0005491815874920858
Position 1659: 0.0005436676912255609
Position 1987: 0.000523988866971861
Position 941: 0.0005095905795913716
Position 3259: 0.00046449504009738195
Position 1527: 0.00046305683711759187
Position 2707: 0.0004513960497464566
Position 1520: 0.000442488854890847
Position 2140: 0.0004413630728577907
Position 459: 0.00042251125695184265
Position 322: 0.0004140386765994405
Position 1478: 0.00040512688916280004
Position 3509: 0.00036297009625781693
Position 1720: 0.00033196859737432685
Position 882: 0.0003287403303279521
Position 3619: 0.0003137153068330624
Position 2521: 0.0003041059827408205
Position 1654: 0.0003007360180427068
Position 3115: 0.000275703395800889
Position 156: 0.00027174421103351735
Position 394: 0.0002643206870287922
Position 3512: 0.0002043694127133893
Position 1259: 0.0001939300856245941
Position 962: 0.00016051234643052828
Position 1286: 0.00015724612046531572
Position 1563: 0.00015553601290928238
Position 3392: 0.0001525855144127903
Position 810: 0.00013141082068183756
Position 1412: 0.00011046902795079955
Position 768: 0.00010119287722839687
Position 1848: 0.00010035455588529256
Position 3566: 9.508378634440282e-05
Position 748: 9.398277526832851e-05
Position 1624: 8.454465345687664e-05
Position 1822: 8.374629113571654e-05
Position 420: 7.954282782803136e-05
Position 1936: 7.777704636521895e-05
Position 793: 7.056892076296413e-05
Position 2142: 6.928380424982213e-05
Position 1787: 5.884510626416761e-05
Position 283: 5.853502818141516e-05
Position 1873: 5.495838862673215e-05
Position 2319: 5.4483242881980566e-05
Position 1904: 5.445340003863696e-05
Position 2344: 4.9590425546804213e-05
Position 1271: 4.785788274653449e-05
Position 429: 4.782311990313493e-05
Position 1093: 4.315099116301315e-05
Position 315: 3.373734364320011e-05
Position 440: 2.8365273964560633e-05
Position 1906: 2.8264938899081826e-05
Position 521: 2.800803387683196e-05
Position 969: 2.7588428161164327e-05
Position 774: 2.4633909060739112e-05
Position 3743: 2.4386643560124865e-05
Position 798: 2.3922282989142274e-05
Position 919: 2.3468893519774655e-05
Position 1692: 2.168900051810177e-05
Position 1295: 2.0360676284455454e-05
Position 489: 2.0258983626727176e-05
Position 646: 1.9409469401174326e-05
Position 532: 1.611855628825854e-05
Position 891: 1.5162366115953667e-05
Position 477: 1.2507211186231965e-05
Position 245: 1.2259692066778126e-05
Position 469: 1.192616157790911e-05
Position 591: 8.792216553832166e-06
Position 131: 6.488164393422186e-06
Position 1105: 2.346673318208159e-06
Position 1588: 2.305102083949925e-06
Position 1149: 2.082890027848148e-06
Position 1677: 1.893231832327844e-06
Position 1314: 1.8566787794814223e-06
Position 194: 1.7146467505115347e-06
Position 822: 1.153492849920893e-06
Position 181: 7.912271834470749e-07
Position 1070: 4.837463785098164e-07
Position 422: 4.770237877016332e-07
Position 567: 4.7318306194488266e-07
Position 715: 4.555583018868444e-07
Position 191: 4.0318798152388684e-07
Position 162: 2.683712159619748e-07
Position 357: 2.181946860683244e-07
Position 1109: 1.7710245055021133e-07
Position 770: 1.5886469775294696e-07
Position 77: 1.4616186387261563e-07
Position 483: 1.3001130745500795e-07
Position 169: 1.1592873374196786e-07
Position 711: 1.143235615387182e-07
Position 754: 1.0221862213725904e-07
Position 494: 9.597264877539408e-08
Position 525: 8.23957530847324e-08
Position 431: 8.216863352065232e-08
Position 721: 6.904313436572134e-08
Position 128: 1.4755520068393663e-08
Position 539: 1.4407119455500765e-08
Position 109: 4.508557654063854e-09
