Gene = AI597479
index = 89
Annotated 5SS: [  153  2172 12664]
Annotated 3SS: [ 2004 12287 14475]
SMsplice 5SS: [ 153 2172]
SMsplice 3SS: [ 2004 14475]
top_k =  500
Partition function (log Z): -9.773024657942113

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.9953791687419046
Position 153: 0.9688783175717997
Position 8896: 0.4226978939169266
Position 9971: 0.40577265846224253
Position 8175: 0.390498060010133
Position 2462: 0.3675487967467163
Position 12664: 0.2578668746012306
Position 8097: 0.058983327055087166
Position 10004: 0.057205587238960784
Position 7971: 0.04897695303055159
Position 5227: 0.036607194506499095
Position 4867: 0.016920752335682306
Position 970: 0.01596763209634058
Position 7260: 0.015595934323738406
Position 465: 0.012733305845745427
Position 1885: 0.01127418152005533
Position 3910: 0.009898159649383023
Position 584: 0.009339498184102318
Position 14605: 0.009318406683325463
Position 4317: 0.00918062313590901
Position 10022: 0.007918277434566096
Position 2366: 0.007611296944409856
Position 4718: 0.007472329767963672
Position 9943: 0.007010377455611736
Position 82: 0.006996634256904875
Position 4174: 0.006608937316409157
Position 4228: 0.005547269858355896
Position 3915: 0.0045020405508757995
Position 1070: 0.003982185664733323
Position 1793: 0.0028767901710630593
Position 758: 0.0025519899725509874
Position 7759: 0.0015063716400611682
Position 546: 0.0011209329687267722
Position 3706: 0.0009578333198941658
Position 624: 0.0008090559984655022
Position 1101: 0.0006236366846016875
Position 2029: 0.0005659835589354072
Position 128: 0.0005364571000570968
Position 414: 0.0004330113916377142
Position 330: 0.00036339200279188
Position 218: 0.0003487036397328397
Position 1803: 0.00034074639116699675
Position 355: 0.0003036951526371011
Position 4217: 0.0003010673224121351
Position 1806: 0.00029045023413296544
Position 1727: 0.0002883141651536957
Position 66: 0.0002790411414313646
Position 7477: 0.00027188229883160555
Position 289: 0.00024858721762538693
Position 2307: 0.0002391208493805872
Position 7107: 0.00020615518977255877
Position 2035: 0.00018323744236375982
Position 2250: 0.00016969847584359855
Position 1897: 0.00015602130425384738
Position 587: 0.00014644747933262087
Position 1046: 0.00012826517266910687
Position 2152: 0.0001211328410541095
Position 1080: 0.00011758788541231653
Position 753: 0.00010862124155335359
Position 2188: 0.00010712594207975606
Position 902: 9.636095292036038e-05
Position 4558: 9.454337152553655e-05
Position 1846: 7.85823585662944e-05
Position 5155: 7.15912090327699e-05
Position 3181: 6.664646062165884e-05
Position 6179: 5.605050716530972e-05
Position 1035: 5.3915699648849735e-05
Position 1044: 4.899321664214085e-05
Position 2494: 4.453561912655441e-05
Position 2559: 3.515221868866625e-05
Position 456: 3.070470301306684e-05
Position 2823: 2.7757000890418346e-05
Position 2412: 2.333619372657359e-05
Position 3755: 1.9205722478553298e-05
Position 3062: 1.2312419055594716e-05
Position 2871: 7.758202428373882e-06
Position 3188: 7.685358920468875e-06
Position 3028: 3.103696805577785e-06
Position 2759: 2.902071001359788e-06
Position 660: 1.956776364469199e-06
Position 4834: 1.5864209498553811e-06
Position 697: 1.016742640889007e-06
Position 727: 8.985730603153721e-07
Position 357: 7.69322425848427e-07
Position 736: 6.680773446275303e-07
Position 460: 5.636664728655595e-07
Position 817: 4.921949518679163e-07
Position 662: 3.969609640055122e-07
Position 73: 2.592446092350448e-07
Position 37: 2.528262931165236e-07
Position 722: 2.473219287505419e-07
Position 18: 7.191549352016659e-08
Position 626: 7.12808284933401e-08
Position 332: 3.3282880467371786e-08
Position 11: 2.8379309994316993e-08
Position 552: 9.939368910553874e-09
Position 667: 3.0987316281703014e-09
Position 500: 2.708152628732683e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14475: 0.8758587573718306
Position 2004: 0.633528847973609
