Gene = Ankrd27
index = 122
Annotated 5SS: [  126  5639 14182 15403 16339 17371 17509 17658 18046 19661 20936 22210
 26312 28339 28867 29720 30696 33269 34174 34419 36106 39523 41358 42303
 45061 46805 50066 50359]
Annotated 3SS: [ 5507 14070 15245 16183 17310 17454 17591 17968 19538 20856 22076 26218
 28210 28783 29603 30602 33070 34113 34298 36060 39402 41159 42182 44898
 46692 49986 50285 51769]
SMsplice 5SS: [  126  5639  6743  7214 14182 15403 17371 17509 17658 18046 19661 22210
 26312 28867 29101 29720 30696 33269 34174 34419 39523 41358 42303 45061
 46805 50066 50359 52041]
SMsplice 3SS: [ 5507  6674  7060 14070 15245 17310 17454 17591 17968 19538 22076 26218
 28783 28978 29603 30602 33070 34113 34298 39402 41159 42182 44898 46692
 49986 50285 51769 52139]
top_k =  500
Partition function (log Z): 38.502833869739746

Sorted 5' Splice Sites (High to Low Probability):
Position 45061: 0.9928745233871721
Position 17658: 0.9858977281419515
Position 42303: 0.9734525556449597
Position 17509: 0.9669292037498751
Position 26312: 0.966640486339034
Position 29720: 0.9662127104579711
Position 30696: 0.9489593814351109
Position 39523: 0.9422057308759241
Position 18046: 0.9231803153492784
Position 46805: 0.8995744448425714
Position 7214: 0.8934855594624588
Position 28867: 0.8898354990459709
Position 15403: 0.8830539211010519
Position 34174: 0.8813608917306086
Position 50359: 0.8545039804154224
Position 14182: 0.8320832951296259
Position 50066: 0.809809769848388
Position 34419: 0.8078835032106396
Position 22210: 0.7967943851894022
Position 19661: 0.7630291378527414
Position 41358: 0.7295887264936051
Position 6743: 0.7265408727465987
Position 29101: 0.7251755642597341
Position 5639: 0.6514991261490717
Position 33269: 0.5813143626654297
Position 9101: 0.5385319518284217
Position 24482: 0.48970612957684756
Position 28339: 0.46895569446433877
Position 52041: 0.46767510087458913
Position 20304: 0.44685173046543986
Position 20936: 0.4400573019489702
Position 20078: 0.43769559321558427
Position 17371: 0.38705915404845803
Position 25904: 0.31818033779433075
Position 126: 0.31097804355767805
Position 52003: 0.31024912767709434
Position 18410: 0.2984410356358881
Position 17: 0.29511812422965267
Position 10748: 0.2855622576712894
Position 25626: 0.23550840862569836
Position 36106: 0.23087497387197659
Position 33123: 0.23024046048440874
Position 16343: 0.20956632137325248
Position 5686: 0.17705169034055263
Position 34377: 0.16684143841150367
Position 43538: 0.1575074627358303
Position 51206: 0.15234473311655403
Position 34563: 0.13789563711533773
Position 12300: 0.12989411317278296
Position 30997: 0.12892908164404765
Position 16339: 0.12646766617870034
Position 25962: 0.11625971720074232
Position 22215: 0.11367906296383602
Position 5661: 0.107388429785301
Position 28530: 0.10462469455907347
Position 2712: 0.09980861837180946
Position 52237: 0.09620198281462995
Position 47078: 0.09524378573993572
Position 104: 0.09492306031566411
Position 50374: 0.09488045332998817
Position 181: 0.08720323436496367
Position 47936: 0.07291563102545864
Position 43365: 0.06669731302744668
Position 16234: 0.06407250400153651
Position 52049: 0.06318521232742055
Position 46510: 0.05885970658031487
Position 39651: 0.05755161053171561
Position 13674: 0.0525389872550943
Position 47851: 0.05113949834647989
Position 85: 0.05068407978158667
Position 24582: 0.050555495643634325
Position 5618: 0.05044426518786024
Position 40335: 0.04786361781409889
Position 25920: 0.047728353676016994
Position 47824: 0.044928692113502935
