Gene = 1700102P08Rik
index = 22
Annotated 5SS: [  26  806 2552]
Annotated 3SS: [ 400 2459 4358]
SMsplice 5SS: [153]
SMsplice 3SS: [4358]
top_k =  500
Partition function (log Z): -9.44655639400165

Sorted 5' Splice Sites (High to Low Probability):
Position 153: 0.5633939845476704
Position 284: 0.358144696467886
Position 2552: 0.2508092475058499
Position 2301: 0.18992881564741998
Position 3855: 0.17525975843490035
Position 537: 0.12302931391222816
Position 772: 0.07099740693181993
Position 4110: 0.06653059693690096
Position 806: 0.027731657964649954
Position 26: 0.024650771887322318
Position 1380: 0.017675810009700442
Position 4229: 0.01425758399690352
Position 4099: 0.010402218440130805
Position 1597: 0.00764985236549273
Position 306: 0.004471270518174182
Position 654: 0.0031874560038637673
Position 1373: 0.002903224953520296
Position 3248: 0.0016603959343964492
Position 3731: 0.0016347860417807898
Position 236: 0.0007778575223567023
Position 288: 0.0005647569408636713
Position 1124: 0.00029558610402335685
Position 324: 0.00019872311010172005
Position 619: 0.00015149003495941587
Position 101: 0.00015088249665691996
Position 273: 0.00014722640446070324
Position 1848: 9.318635571541089e-05
Position 1606: 4.4322627377015004e-05
Position 276: 4.373926005338596e-05
Position 47: 2.3884934356343805e-05
Position 165: 2.1110446211047047e-05
Position 98: 1.9193826863257626e-05
Position 208: 1.9050054390291074e-05
Position 598: 1.4274967918537544e-05
Position 182: 1.3148599843176749e-05
Position 105: 1.2195000387100694e-05
Position 218: 7.334308417892661e-06
Position 192: 6.5539002284039395e-06
Position 10: 5.459647293965133e-06
Position 1480: 3.7739263680777876e-06
Position 745: 3.5282219363600927e-06
Position 52: 2.197531240622727e-06
Position 1482: 9.661295626470534e-07
Position 68: 8.263004706385701e-07
Position 353: 3.157948659838541e-07
Position 390: 2.0009158145804564e-07
Position 471: 3.7179716006959044e-09
Position 407: 1.1419986024318632e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4358: 0.5105088813141384
Position 2459: 0.21910460018177413
Position 3946: 0.18810742166096348
Position 3778: 0.16454420307038892
Position 400: 0.15245185020229313
Position 2203: 0.09988560614151934
Position 4021: 0.07136119559294772
Position 1300: 0.05624409152054267
Position 1960: 0.0535575992428427
Position 2405: 0.05092926588381236
Position 2178: 0.04228015245375493
Position 3387: 0.03714981510179549
Position 3600: 0.033592543477282855
Position 1557: 0.026266454100737045
Position 2626: 0.022111762525817667
Position 4302: 0.0181079341313484
Position 691: 0.01348907075382786
Position 1315: 0.011918173295824582
Position 424: 0.010270470188547055
Position 671: 0.010231928357915601
Position 287: 0.00970354125672575
Position 3854: 0.009518857185048924
Position 2872: 0.008068922636333513
Position 533: 0.007511467987385291
Position 2161: 0.005596702055989194
Position 674: 0.005565826042920053
Position 2383: 0.005372865791033636
Position 2185: 0.004750799122916752
Position 2118: 0.004702597693563994
Position 2006: 0.0038061548965251093
Position 2925: 0.003763795369595723
Position 1795: 0.0037353015276156538
Position 2629: 0.003409944176144317
Position 1992: 0.0033794296105077054
Position 2667: 0.003308734983597437
Position 1071: 0.002752779064453547
Position 2597: 0.0027300421416640193
Position 728: 0.002685358078686907
Position 3364: 0.0024684632150978976
Position 2463: 0.002412936189379534
Position 3132: 0.002223998698406217
Position 751: 0.0022048307080796757
Position 2271: 0.001772562041812882
Position 556: 0.0014483871197038592
Position 3431: 0.0014283043575564493
Position 453: 0.001387933082852136
Position 706: 0.0012579317308421684
Position 2070: 0.0011497818959521416
Position 3199: 0.0011418925111272634
Position 617: 0.001093056866737395
Position 2222: 0.0010268355989619022
Position 2247: 0.0010221058554485993
Position 544: 0.0009578366646618839
Position 2510: 0.0009017503641132991
Position 385: 0.000813610072815522
Position 381: 0.0008107282991213353
Position 3167: 0.0008004518140158391
Position 623: 0.0007739272840844739
Position 4619: 0.0007517915692475613
Position 710: 0.0007387547113295714
Position 4385: 0.0007201029692576267
Position 2278: 0.0006426004130623167
Position 1531: 0.0005101664642580538
Position 1256: 0.00045411617197326187
Position 1099: 0.0004366572744419092
Position 619: 0.00038860540205490037
Position 1493: 0.0003768743843176892
Position 1353: 0.0002822081632554963
Position 253: 0.000248072194813893
Position 1037: 0.00024666322392095843
Position 259: 0.00021556469115802788
Position 133: 0.00019463549737490436
Position 430: 0.00018876312426944957
Position 1725: 0.00017988995038020202
Position 1269: 0.00017542273536564596
Position 2507: 0.00016215375033183557
Position 2011: 0.0001519894597577357
Position 1664: 0.00013061231413504768
Position 755: 4.311889439490711e-05
Position 485: 4.172514737768299e-05
Position 227: 3.358636268860701e-05
Position 157: 9.428361794024988e-06
Position 475: 6.100927458824755e-06
Position 771: 5.172134763191187e-06
Position 266: 4.32827952847435e-06
Position 468: 4.163620435745695e-06
Position 1372: 3.511571965366193e-06
Position 434: 2.9812058076032123e-06
Position 201: 2.9697334394585116e-06
Position 437: 2.61096692716104e-06
Position 329: 2.5103864152756462e-06
Position 495: 1.916673320092835e-06
Position 1056: 1.5201115828164207e-06
Position 883: 1.43933343883567e-06
Position 459: 1.2758688327964707e-06
Position 885: 1.1632243960333364e-06
Position 139: 5.977952816551901e-07
Position 117: 2.709401898430025e-07
Position 317: 2.592704529281643e-07
Position 471: 2.5745290564916136e-07
Position 332: 1.741186964290669e-07
Position 101: 1.284579850091458e-07
Position 503: 9.306701507447896e-08
Position 488: 7.013722042730997e-08
Position 305: 5.750377227192792e-08
Position 98: 4.13004984230529e-08
Position 123: 3.786213212126759e-08
Position 143: 1.028879373237566e-08
Position 110: 6.275389894760394e-09
Position 81: 1.2594849680702394e-09
Position 85: 6.093271179866315e-10
Position 500: 5.769433301309082e-10
Position 505: 5.241713002552639e-10
