Gene = Nif3l1
index = 749
Annotated 5SS: [  484  2939  5399  7065 10585 12713]
Annotated 3SS: [ 2482  5235  6937 10445 12628 15989]
SMsplice 5SS: [  484  5399 11695 12713]
SMsplice 3SS: [ 5269 11576 12628 15989]
top_k =  500
Partition function (log Z): -4.536038207804675

Sorted 5' Splice Sites (High to Low Probability):
Position 5399: 0.9880291923054627
Position 12713: 0.9666928332545751
Position 484: 0.9656599582704717
Position 7065: 0.6012926410042252
Position 10585: 0.5757094853755139
Position 11695: 0.3493007118596276
Position 6101: 0.3306269724409928
Position 5729: 0.24675147836740005
Position 11699: 0.2465525499867205
Position 2939: 0.1986473531462131
Position 2568: 0.18146858813312033
Position 6058: 0.1793195338406285
Position 5032: 0.15827651037566226
Position 6621: 0.154398133595037
Position 4174: 0.15322446167768392
Position 5088: 0.13104812919701395
Position 2396: 0.12470038003283063
Position 134: 0.09637186290737766
Position 5839: 0.09619083986137296
Position 2389: 0.07010398726108559
Position 4276: 0.04330026341406277
Position 7906: 0.036243694917828535
Position 13583: 0.029380051867210127
Position 16330: 0.029142323806225792
Position 6106: 0.02725144973375982
Position 9343: 0.024872049692976097
Position 6625: 0.020829238299530137
Position 9579: 0.01893300114888623
Position 635: 0.014219221485210631
Position 12475: 0.012623435538610409
Position 1048: 0.012401745896682505
Position 80: 0.012088405571939695
Position 5731: 0.010983719144879993
Position 5106: 0.010899582060334964
Position 3573: 0.00925290339429446
Position 93: 0.009209625508850452
Position 13993: 0.008898260761322796
Position 13988: 0.007455869043009105
Position 11842: 0.006922581650369822
Position 14009: 0.006825984256711024
Position 13754: 0.006172032449852301
Position 15383: 0.005504067540711713
Position 2448: 0.004091231208630482
Position 13440: 0.00332344983407574
Position 5715: 0.002809881776781913
Position 76: 0.002614192485944661
Position 1116: 0.002610335017149864
Position 1552: 0.002257618327020258
Position 5114: 0.0022184353492657382
Position 13548: 0.0019198599245836452
Position 539: 0.0017612695996395047
Position 63: 0.0017513076852136154
Position 138: 0.0014226663026880475
Position 2093: 0.0012545881647020786
Position 5371: 0.0011730028670253322
Position 986: 0.00110131928020222
Position 6356: 0.0009080937161346582
Position 5877: 0.0007894482058282306
Position 239: 0.000783773234197379
Position 884: 0.0007710006673603793
Position 6311: 0.0007209591671610144
Position 2731: 0.0006529312498071653
Position 1841: 0.0005647062312290574
Position 13140: 0.0005200747933783018
Position 74: 0.00046528103842170197
Position 2181: 0.000364579702868769
Position 2328: 0.00029063469873271276
Position 2185: 0.00028109542803209277
Position 5364: 0.00025909797102720755
Position 697: 0.00025391705018290974
Position 2215: 0.0002337488726809147
Position 835: 0.00022257195185341254
Position 982: 0.00021689690212530458
Position 2922: 0.00018250260214705533
Position 5343: 0.00017211072484539888
Position 560: 0.00016423534332059603
Position 455: 0.00016028063674779347
Position 977: 0.00012553456072729484
Position 756: 0.00012050311764952911
Position 6113: 0.00012014273084156205
Position 1182: 7.2647394176349e-05
Position 2232: 7.145962584303912e-05
Position 602: 6.67716478660582e-05
Position 1681: 6.46440825701528e-05
Position 2393: 5.985852377921353e-05
Position 1265: 5.462282368415903e-05
Position 270: 5.0820050170330216e-05
Position 711: 4.221976703039835e-05
Position 1052: 4.049836730334893e-05
Position 2252: 4.03317560892391e-05
Position 1934: 3.721925987524469e-05
Position 968: 3.517292182683317e-05
Position 13949: 2.818674616346299e-05
Position 1994: 2.2867426291769215e-05
Position 1076: 2.1676497902589987e-05
Position 1837: 1.8936060611376866e-05
Position 325: 2.1256646380577953e-06
Position 737: 2.003156871960997e-06
Position 488: 1.998943435239288e-06
Position 5110: 1.7823920568250023e-06
Position 641: 1.327115703209569e-06
Position 380: 9.215179399242011e-07
Position 774: 4.352050004798319e-07
Position 491: 2.4311054788450524e-07
Position 519: 4.8973367764860785e-08
Position 557: 8.19257789711108e-09
Position 523: 7.231699502611652e-09
Position 780: 1.2050466685910496e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12628: 0.9718751853485237
Position 5269: 0.575803323258007
Position 10445: 0.5736183450844587
Position 15989: 0.5711004311643753
Position 11576: 0.5151135460390561
Position 5235: 0.40847966249201556
Position 5668: 0.3956759503764714
Position 6937: 0.39306545018265027
Position 5968: 0.3684606672126801
Position 4927: 0.29665937254420277
Position 13364: 0.23627267977099925
Position 2482: 0.2052495269751762
Position 2293: 0.17653743052975382
Position 6484: 0.1512128255241978
Position 5947: 0.11377979842606704
Position 7019: 0.10398498198349883
Position 2805: 0.09170106176377062
Position 4092: 0.08541494408304089
Position 315: 0.0848804806790479
Position 6874: 0.08241536058450276
Position 11614: 0.08073971580729206
Position 3940: 0.05523757143350352
Position 2887: 0.05506020783786409
Position 12795: 0.036782402047462776
Position 13681: 0.03386656404767369
Position 16181: 0.024834586869581215
Position 7830: 0.02126539377438302
Position 4077: 0.02098177718362641
Position 370: 0.020686932806123062
Position 16432: 0.02050875863201089
Position 6533: 0.01942646853595968
Position 9572: 0.019051021460570392
Position 4042: 0.018103013247397694
Position 9264: 0.017228555918695394
Position 13536: 0.01661537032900104
Position 12799: 0.015225493433507892
Position 7651: 0.014978301143445524
Position 6920: 0.014557005836537958
Position 16401: 0.013233897555660644
Position 2316: 0.013208890321104156
Position 17011: 0.013207964972477207
Position 12270: 0.012623435538610407
Position 13858: 0.010934484436414073
Position 4113: 0.010865143574865455
Position 15732: 0.009461867678568383
Position 15359: 0.00891260790186328
Position 2829: 0.008857163254341003
Position 843: 0.008679894618535687
Position 11763: 0.008665986663930515
Position 15321: 0.008417404608401504
Position 9036: 0.007690473512424168
Position 6898: 0.007189412628887802
Position 16148: 0.00704684106708381
Position 3404: 0.006906830542842648
Position 2861: 0.00596801705931563
Position 15628: 0.005934647922047203
Position 15324: 0.005575928725082165
Position 15576: 0.005319690528898554
Position 4808: 0.00504911883455507
Position 13082: 0.0046621043417524625
Position 6518: 0.004617242539173923
Position 13369: 0.00458716029032781
Position 12837: 0.004426525118868918
Position 15799: 0.004247296496757098
Position 2433: 0.004029151181676885
Position 17730: 0.00402068811435822
Position 5906: 0.0038687620495564726
Position 15796: 0.0036616651922364964
Position 3991: 0.0036488837571453177
Position 5714: 0.0035665597139931276
Position 2200: 0.0033194166612270865
Position 938: 0.0032538387241295656
Position 15125: 0.003215504996922313
Position 5251: 0.0030521159693013998
Position 13200: 0.002708583826226529
Position 12825: 0.0026506754459420397
Position 5830: 0.00260266527853548
Position 16291: 0.002355953404622033
Position 3479: 0.0023460728514518086
Position 2361: 0.002285273534891067
Position 10403: 0.002204599412970716
Position 2203: 0.0021281154441706233
Position 5289: 0.0020175958346470005
Position 5975: 0.0019271378994509941
Position 2730: 0.0019191445850452766
Position 260: 0.0019122004826222663
Position 2043: 0.0019107765972834565
Position 2757: 0.0018595793135230661
Position 5513: 0.0018214827410049973
Position 1985: 0.0018002926846703289
Position 2727: 0.0016986145876337429
Position 13281: 0.001682641108733269
Position 6012: 0.0014667337793529797
Position 4026: 0.0014414850348599124
Position 14295: 0.0013674752005715285
Position 2567: 0.0011988822223819597
Position 247: 0.001193938513886783
Position 2863: 0.0011272633236950828
Position 15903: 0.00111505943928183
Position 629: 0.001072760638063987
Position 16266: 0.0010713545723487427
Position 2907: 0.0010713308163454477
Position 13627: 0.0010663591531450797
Position 6227: 0.0010517790501664074
Position 5838: 0.0010386987861459398
Position 4716: 0.001016654309965476
Position 999: 0.0009317116828477888
Position 1880: 0.0008834590350363187
Position 227: 0.0008675150354917624
Position 3964: 0.000831906777307526
Position 15374: 0.0007909007231575085
Position 13115: 0.0007798945699366282
Position 15165: 0.0007169774307376055
Position 13457: 0.0007097512524020386
Position 12986: 0.0006639843605026739
Position 6019: 0.0006477999916780542
Position 1754: 0.0005639385038163628
Position 14547: 0.0005447883892776717
Position 16031: 0.000518060392494109
Position 770: 0.0004892401400870137
Position 569: 0.0004829269103533955
Position 429: 0.0004265911630131275
Position 849: 0.0004155553726007682
Position 12879: 0.0003968866699526662
Position 2527: 0.0003306495699425789
Position 12951: 0.0002387402080591931
Position 5949: 0.00023872832405902718
Position 1176: 0.00020268920197987682
Position 11934: 0.00019834755263050972
Position 696: 0.00019156310389569528
Position 538: 0.00014824361317694474
Position 5556: 0.00014672237884614348
Position 5571: 0.00014228154244089086
Position 1305: 0.0001325635074664341
Position 8256: 0.00013131760065288172
Position 335: 0.00012653844766350757
Position 989: 0.00011429010502890729
Position 5833: 0.0001011696237381227
Position 2096: 9.634692758154745e-05
Position 1964: 8.736611335658345e-05
Position 224: 8.560247871233928e-05
Position 941: 8.421802909103069e-05
Position 344: 8.219948337868475e-05
Position 1087: 8.073191502769521e-05
Position 7024: 8.042978814740918e-05
Position 161: 7.57688786169618e-05
Position 1883: 7.509374412958982e-05
Position 1421: 6.705946523513202e-05
Position 1440: 6.514032179394043e-05
Position 888: 5.953321028284039e-05
Position 280: 5.304986636031971e-05
Position 1115: 5.081243256024604e-05
Position 1430: 4.525226626062126e-05
Position 325: 4.277690482912876e-05
Position 230: 4.1282783150429085e-05
Position 433: 3.3351702249706126e-05
Position 289: 3.3344324599500915e-05
Position 6147: 3.0342702946434675e-05
Position 6153: 2.714137815353275e-05
Position 2438: 2.6872576880175566e-05
Position 1239: 2.3634508096363825e-05
Position 1818: 1.9703788024070592e-05
Position 200: 1.9571961521727753e-05
Position 1315: 1.954409772790264e-05
Position 1028: 1.946784664421352e-05
Position 8445: 1.7426497797326152e-05
Position 7270: 1.6782427498612813e-05
Position 1234: 1.5344018483716776e-05
Position 332: 1.2846594644634979e-05
Position 957: 1.2385306181487645e-05
Position 399: 9.842296629114604e-06
Position 1488: 6.950357572838445e-06
Position 1326: 6.7849806339694485e-06
Position 1409: 6.649554547714209e-06
Position 138: 4.391044302682712e-06
Position 390: 4.254377519545138e-06
Position 202: 3.725385808362798e-06
Position 653: 3.717736655585054e-06
Position 380: 3.6450335364427136e-06
Position 2645: 2.6215337511034866e-06
Position 593: 9.501711586767381e-08
Position 632: 6.029712974000433e-08
Position 661: 5.597998938484939e-08
Position 608: 4.4207287900487015e-08
Position 571: 3.9571048846569924e-08
Position 270: 3.456877309879712e-08
Position 277: 3.185222082718168e-08
Position 1155: 2.367534446727513e-08
Position 504: 2.0343488334547894e-08
Position 387: 1.9277389231753885e-08
Position 596: 1.4857072385778494e-08
Position 436: 9.737757661693391e-09
Position 1208: 8.427047590865809e-09
Position 1351: 7.015758237625379e-09
Position 1360: 6.9569453380073905e-09
Position 901: 6.8610169541980126e-09
Position 721: 6.136722068869523e-09
Position 961: 6.0129852206666e-09
Position 442: 5.532446813470228e-09
Position 1070: 4.751324229931874e-09
Position 599: 4.4296269859419795e-09
Position 785: 3.900801276519887e-09
Position 601: 3.77013179290927e-09
Position 639: 3.7056170454874727e-09
Position 1213: 3.6085292536338383e-09
Position 170: 1.416840639065814e-09
Position 449: 7.917538792904654e-10
Position 447: 1.5903099426730252e-10
Position 469: 1.0584870200965306e-10
Position 455: 2.156716594779748e-11
Position 471: 1.1665990590141381e-11
Position 444: 9.870332145354796e-13
