Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  500
Partition function (log Z): -1.4003557132786733

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.9904201849894694
Position 6592: 0.8286935532990034
Position 16: 0.6872669792065984
Position 2511: 0.25106278135331384
Position 6782: 0.21958417039066006
Position 5873: 0.13894158974679113
Position 1208: 0.13616236335090462
Position 202: 0.13544760929993038
Position 8079: 0.13261617684752602
Position 6797: 0.12393497469008401
Position 5533: 0.11446198821421764
Position 3410: 0.10386202013877356
Position 852: 0.09980480555863347
Position 3691: 0.09776110309720382
Position 3598: 0.0881526324844606
Position 252: 0.0858548363648796
Position 6823: 0.08024015076193529
Position 3378: 0.050024001134670246
Position 62: 0.04210504468687448
Position 4655: 0.03881003012050963
Position 5303: 0.022369937087308608
Position 139: 0.021965961133930522
Position 5024: 0.019609526226545198
Position 5165: 0.017054055433675205
Position 5258: 0.01550456480380429
Position 1191: 0.014528834635550197
Position 5696: 0.013946257160104688
Position 3780: 0.012866055302861515
Position 4495: 0.012708637701364017
Position 5438: 0.009625152647055372
Position 7934: 0.008405724308236209
Position 4817: 0.00833683345213241
Position 6770: 0.006792855195363397
Position 6100: 0.006026754754576977
Position 6756: 0.004714544318628106
Position 7312: 0.004624838768672568
Position 7047: 0.0044506708731306965
Position 5424: 0.004125347513200356
Position 6411: 0.004039802693296546
Position 3911: 0.003964838123695995
Position 6511: 0.003798821668695298
Position 1581: 0.0031832232175582568
Position 6011: 0.0029308505894772427
Position 4113: 0.002179983231298647
Position 6398: 0.0020238512345080177
Position 890: 0.001577717007813365
Position 4996: 0.0012374793147393232
Position 1837: 0.0011582930478831928
Position 3406: 0.001122486891991937
Position 5846: 0.0010900682001812837
Position 6597: 0.0010425414675663523
Position 8369: 0.0009929523205156174
Position 229: 0.0009904493232948696
Position 7228: 0.0007622652531152639
Position 362: 0.0006878193914067363
Position 1748: 0.0006697510309301338
Position 1797: 0.000664840166543505
Position 3275: 0.0006070034989486989
Position 6586: 0.00044742759112375874
Position 2866: 0.0003793453343306005
Position 2135: 0.0003756527925734658
Position 2335: 0.0003750190234811196
Position 585: 0.0003648995698608925
Position 2146: 0.00035986310322103446
Position 2441: 0.0003327892324020803
Position 1084: 0.000289201248606726
Position 2855: 0.00020241677903462267
Position 161: 0.00020186081840354106
Position 2059: 0.00019633112431211594
Position 248: 0.0001876013720838397
Position 6502: 0.00017190381111013278
Position 2563: 0.00016807351494053813
Position 1518: 0.00016332876509266844
Position 2727: 0.00016134688544631535
Position 1031: 0.00013304408440311757
Position 4790: 0.00010383001053829115
Position 937: 7.489407209314175e-05
Position 283: 2.4786719060591428e-05
Position 259: 2.0871405697016245e-05
Position 402: 1.6391253195322208e-05
Position 600: 1.044219150940016e-05
Position 241: 7.062766147313465e-06
Position 318: 5.0333594316814175e-06
Position 655: 4.554299408263264e-06
Position 243: 3.866254018058566e-06
Position 1003: 3.3173840212533854e-06
Position 716: 2.9036618454276303e-06
Position 632: 2.6852253555548577e-06
Position 512: 2.5890420651435625e-06
Position 371: 2.1327718189781454e-06
Position 955: 1.9434930355261256e-06
Position 50: 1.8680084295190892e-06
Position 1387: 1.802409599989138e-06
Position 93: 1.224112017165801e-06
Position 522: 1.1523131584634044e-06
Position 10: 7.513347636771846e-08
Position 103: 6.515457793649484e-08
Position 8: 5.4659181956359994e-08
Position 231: 5.910483443913977e-10
Position 440: 1.4380805198067148e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.9823714999136262
Position 6315: 0.8147280976289625
Position 2615: 0.5841432640358929
Position 6667: 0.4558430153818225
Position 2562: 0.39070629748269503
Position 3499: 0.1553078722685353
Position 5680: 0.1521277349894461
Position 7916: 0.11677824074086487
Position 5349: 0.10136735934109596
Position 2438: 0.09389658226967497
Position 2412: 0.09070225741716613
Position 3338: 0.08657256514605245
Position 744: 0.07970776721671291
Position 5023: 0.05230307534485127
Position 4595: 0.04694505180590066
Position 2327: 0.04594399372079821
Position 1014: 0.038825128257748885
Position 1049: 0.032754316825156796
Position 5402: 0.03147485527566328
Position 3513: 0.02988808994982887
Position 1083: 0.02935532532773022
Position 7832: 0.025755518680739754
Position 2350: 0.022013502844373985
Position 6460: 0.020593274238935873
Position 4371: 0.017811947261374843
Position 975: 0.016352696255204538
Position 4901: 0.01596570733447268
Position 3160: 0.01558472735453862
Position 3214: 0.015284707099237332
Position 3309: 0.012665132177212334
Position 3257: 0.012530425929604962
Position 3618: 0.011361554571348161
Position 2444: 0.00915986870387886
Position 6490: 0.006519982475116871
Position 6011: 0.006043305445451182
Position 113: 0.004709581987645431
Position 135: 0.004444907076909279
Position 1190: 0.00391495028976097
Position 228: 0.0037773135112880865
Position 3226: 0.0037622857767394377
Position 3163: 0.0037556409263093905
Position 1494: 0.0035898200717856417
Position 3582: 0.002741740270938278
Position 2976: 0.002277128615077888
Position 5100: 0.0022551029758519072
Position 1054: 0.0022458531038932676
Position 1129: 0.0022329616051024693
Position 3955: 0.002182454810468023
Position 2580: 0.0020781161514236706
Position 3809: 0.0019468420409221301
Position 3313: 0.0016593250038944441
Position 117: 0.0016191963638722954
Position 549: 0.001380039988941257
Position 2464: 0.001346384019013738
Position 801: 0.0013396838367652987
Position 2708: 0.001336282060498844
Position 1089: 0.0012740525425984917
Position 8287: 0.0010730124084864343
Position 2583: 0.0010290399145841999
Position 8452: 0.0009557630200653855
Position 3758: 0.0009280351991798698
Position 1721: 0.0008644543985234999
Position 7017: 0.000811296871666129
Position 3084: 0.0008107749151526081
Position 750: 0.0006458011047968859
Position 769: 0.0006355209456834274
Position 5148: 0.0005959314067124616
Position 1707: 0.0005335335535214774
Position 495: 0.0005221600457283558
Position 1817: 0.000508574882559006
Position 1664: 0.0005076878979249886
Position 8242: 0.0005038218171613851
Position 655: 0.000495474650824917
Position 3520: 0.0004346568825208959
Position 1057: 0.00042692387194147595
Position 2621: 0.0003928138786230681
Position 1865: 0.0003819030469873255
Position 2927: 0.0003265787414581218
Position 5369: 0.0003171793525502501
Position 979: 0.000304670375571415
Position 2649: 0.0002968690314213006
Position 5175: 0.00029404519497614834
Position 4803: 0.000278242756674023
Position 1060: 0.00020131019094068092
Position 3166: 0.00019673826800431445
Position 1574: 0.0001726910068505846
Position 1017: 0.00017204219161256142
Position 8204: 0.00014561724508412382
Position 138: 0.0001386559622101103
Position 3041: 0.00013269287463194067
Position 7357: 0.0001178629383442124
Position 2902: 0.0001150947165758129
Position 1765: 0.0001030595554281672
Position 955: 0.00010017507770220828
Position 8240: 7.156856828413907e-05
Position 1296: 6.881100935862435e-05
Position 3119: 5.91903132049757e-05
Position 4597: 4.9758308031138005e-05
Position 3130: 4.504556686383938e-05
Position 8464: 3.718930045022886e-05
Position 2523: 3.354522631843357e-05
Position 981: 3.076684210991369e-05
Position 993: 2.9389398580041435e-05
Position 2822: 2.7412952003428703e-05
Position 1796: 2.0898284273354143e-05
Position 2082: 2.047080628692973e-05
Position 6099: 1.654858290850849e-05
Position 772: 1.293209870280098e-05
Position 708: 1.185644244148093e-05
Position 715: 1.1136360684954243e-05
Position 777: 1.051714092703259e-05
Position 422: 1.0298911410495677e-05
Position 765: 1.0175748734202398e-05
Position 152: 1.0009816389112571e-05
Position 4221: 9.392591503804835e-06
Position 6134: 7.128318229204012e-06
Position 902: 5.721705443678994e-06
Position 122: 5.712909122818349e-06
Position 551: 4.852673237786474e-06
Position 3552: 4.796191399173984e-06
Position 823: 4.705278058374378e-06
Position 3559: 4.424101419664789e-06
Position 3620: 3.929359498536463e-06
