Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  708  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  500
Partition function (log Z): -3.2947652656719297

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9972447604829493
Position 12379: 0.9573377786560174
Position 13981: 0.9373181587974145
Position 4789: 0.5746790917857738
Position 708: 0.5253087605778379
Position 12132: 0.4861529596205337
Position 1777: 0.4855193066031355
Position 11356: 0.44899732820688065
Position 266: 0.39679905137700383
Position 5809: 0.35151350117970354
Position 12088: 0.33698598707212674
Position 11926: 0.27741689450774676
Position 6686: 0.15426232659188288
Position 448: 0.13757846359606504
Position 10283: 0.1177238332856217
Position 4499: 0.09436764262104394
Position 12537: 0.08127490487684308
Position 11500: 0.06968836958135512
Position 473: 0.06743119666098252
Position 230: 0.05628332014188379
Position 2079: 0.04896553040249692
Position 6586: 0.03700378104147166
Position 13959: 0.029473814759168333
Position 14734: 0.028401376351262476
Position 173: 0.02780379707839759
Position 14548: 0.02433231886146287
Position 2235: 0.02145711324305906
Position 9724: 0.01858623325839654
Position 653: 0.01805010469382771
Position 7085: 0.01461411944883377
Position 3341: 0.01374209404061597
Position 1030: 0.01289915627676792
Position 5694: 0.01267164356723796
Position 6594: 0.010164215849177594
Position 14009: 0.009021449307676925
Position 185: 0.008564963255849411
Position 81: 0.007904498142733207
Position 8129: 0.007119569264182923
Position 3890: 0.006351141514102575
Position 3337: 0.006039207651371696
Position 7445: 0.005114543166583187
Position 14323: 0.003771428785234464
Position 425: 0.0036320138959437397
Position 48: 0.0032612880990249907
Position 14553: 0.002786265491283224
Position 5318: 0.002769339469635107
Position 14649: 0.0025932481718250063
Position 14291: 0.0019748643519227295
Position 1494: 0.001748778755189967
Position 716: 0.0012622723738616112
Position 3539: 0.0011853980788375132
Position 14724: 0.0011482199031267002
Position 5954: 0.000988491406957059
Position 14271: 0.0009790739746569023
Position 84: 0.0009644371264052556
Position 6009: 0.0007874851902174762
Position 30: 0.0007193078414439361
Position 588: 0.0006204234874684031
Position 814: 0.0006021005659842083
Position 299: 0.0004011816560059412
Position 464: 0.00037244438509769374
Position 486: 0.0002464615332384617
Position 1128: 0.00019536426795108204
Position 14310: 0.00019171163167789392
Position 370: 0.00014651024751401298
Position 2959: 0.0001303697376900973
Position 322: 0.00011041648307877199
Position 14791: 0.00010002785549249669
Position 430: 8.580934362844532e-05
Position 11: 7.676365607685017e-05
Position 1367: 5.526434036065789e-05
Position 1023: 3.585723580887716e-05
Position 488: 2.1060427906691897e-05
Position 3394: 1.4653517421514575e-05
Position 2997: 1.1056986286618422e-05
Position 7: 5.7186772555762545e-06
Position 348: 5.705146191678021e-06
Position 520: 3.422319966526554e-06
Position 21: 2.985336711147975e-06
Position 749: 3.1564872030006636e-07
Position 1034: 3.115399884966374e-07
Position 90: 2.6996863477942155e-08
Position 513: 2.5308990591061694e-08
Position 557: 3.732742118343501e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.9972447604829492
Position 12257: 0.9516699204384458
Position 12014: 0.7990691690355309
Position 14648: 0.7349509497893559
Position 4706: 0.5746790917857743
Position 13846: 0.572733541190007
Position 11272: 0.3512474431339183
Position 5607: 0.3502394145865445
Position 11817: 0.3170018588187492
Position 13876: 0.2843510208527682
Position 6484: 0.2014357812843308
Position 14547: 0.18633391840282934
Position 1695: 0.18012301461005187
Position 11249: 0.16225938205229082
Position 1453: 0.13288757683800456
Position 542: 0.11647563330850687
Position 1570: 0.09439859613354724
Position 13850: 0.06734548310295127
Position 10185: 0.06695063334481836
Position 4272: 0.05828843345530026
Position 13867: 0.05289660946712768
Position 12460: 0.051652617791343725
Position 10215: 0.05077319994080333
Position 14798: 0.0489268755223814
Position 588: 0.047652396260453166
Position 505: 0.04200020510221849
Position 4226: 0.036079209165743635
Position 1644: 0.030265114468314997
Position 14668: 0.02961141497443523
Position 625: 0.027866911916840476
Position 1996: 0.02724148515950339
Position 14499: 0.020864082564368735
Position 7029: 0.019728662615416965
Position 1701: 0.018544561677704158
Position 513: 0.018144201531336144
Position 9662: 0.015144348302721974
Position 2044: 0.014495391239183787
Position 12501: 0.014351147668229059
Position 14474: 0.013480955874236715
Position 1609: 0.011884386011402305
Position 5637: 0.011744359288953624
Position 3276: 0.010717542106095504
Position 2115: 0.010258541036528094
Position 3147: 0.009741342105724886
Position 1893: 0.008793383681878071
Position 364: 0.007494689604536037
Position 7849: 0.007119569264182923
Position 3777: 0.006351699190111904
Position 14676: 0.006043440159522506
Position 12403: 0.005627676102035186
Position 11423: 0.005178872602026697
Position 1664: 0.005114630259776622
Position 14884: 0.005112017345015293
Position 14510: 0.00451430894134652
Position 1999: 0.004475216004855135
Position 14552: 0.0037676588374854847
Position 14190: 0.003724024181691589
Position 9571: 0.003441884955674567
Position 1513: 0.003392228513034837
Position 5666: 0.0031923163787453868
Position 1724: 0.002904600273119709
Position 1926: 0.00278993089076189
Position 5088: 0.0027702662624574967
Position 14151: 0.0027269098449536227
Position 639: 0.0026360713234715393
Position 548: 0.0024646416206082675
Position 1709: 0.0024371713341837416
Position 544: 0.0018284298988444708
Position 2022: 0.0017986396849091475
Position 1544: 0.0015854536920775547
Position 944: 0.0014712655611504918
Position 551: 0.0013670322652229688
Position 14174: 0.001067627081173761
Position 1474: 0.0010431270712338192
Position 5585: 0.0007850310898726597
Position 14504: 0.0007334649232101582
Position 12777: 0.0006980767054529832
Position 888: 0.0005828006887095874
Position 1968: 0.0005699844236208992
Position 3423: 0.0005224690764262979
Position 13679: 0.0004610335632734907
Position 12824: 0.00045030331979913595
Position 14826: 0.0003797030079194728
Position 988: 0.0003714256077276413
Position 699: 0.0003503894446848783
Position 12936: 0.00033785061024564265
Position 891: 0.000332189608270328
Position 1000: 0.00032974043435762194
Position 819: 0.0002856789150487712
Position 12803: 0.00028505137863531514
Position 375: 0.0002739058337363821
Position 1223: 0.0002563415033460724
Position 554: 0.000248581688007467
Position 900: 0.00021047985248399137
Position 991: 0.00020212870069949768
Position 1381: 0.0002015453897968871
Position 859: 0.0001668416129134648
Position 946: 0.00014414239057436827
Position 2869: 0.00014142672397671584
Position 557: 9.262278478224381e-05
Position 14917: 7.665969968301197e-05
Position 848: 7.418718567812352e-05
Position 1585: 7.112319572516961e-05
Position 477: 6.638515228827667e-05
Position 1321: 6.44703477882211e-05
Position 781: 5.9053144588822217e-05
Position 568: 5.0270095914353884e-05
Position 1457: 4.500502740530118e-05
Position 1275: 4.476476404867233e-05
Position 1408: 4.470203569235577e-05
Position 646: 3.4322842369896806e-05
Position 562: 2.635072802239891e-05
Position 1763: 2.439287479130786e-05
Position 1493: 1.7523338484690944e-05
Position 1034: 1.5173040491794647e-05
Position 1411: 1.4599740682026245e-05
Position 327: 1.1509641176677139e-05
Position 13565: 8.169510636906746e-06
Position 333: 7.3140080191912085e-06
Position 1066: 6.6131023895085666e-06
Position 924: 5.295323800220761e-06
Position 406: 1.0512313854257228e-06
Position 343: 9.194903584332424e-07
Position 337: 7.84931262903141e-07
Position 386: 6.367836303509242e-07
Position 341: 4.2727350804573947e-07
Position 392: 1.6786906196396308e-07
Position 329: 1.3000707752716201e-07
Position 217: 1.2825098655255403e-07
Position 274: 1.2263042139429204e-07
Position 436: 1.2033106304261381e-07
Position 395: 8.146318905660822e-08
Position 2172: 6.89927981873526e-08
Position 261: 6.426925014275368e-08
Position 304: 5.828443018792186e-08
Position 378: 4.5096579091148155e-08
Position 318: 4.48628392248866e-08
Position 412: 4.02703653156359e-08
Position 444: 3.206583940316897e-08
Position 390: 2.9075513542514913e-08
Position 418: 2.6526001455809862e-08
Position 402: 2.4245369897718153e-08
Position 157: 2.0383457585567645e-08
Position 256: 1.70808805940849e-08
Position 283: 1.5261627676104784e-08
Position 241: 1.4071251567312539e-08
Position 167: 1.2801722508076534e-08
Position 281: 1.196400825072742e-08
Position 484: 1.0347390336910131e-08
Position 276: 6.737105080473307e-09
Position 294: 5.856627572943819e-09
Position 594: 4.915089956582657e-09
Position 464: 4.679458276394129e-09
Position 229: 4.305588377722299e-09
Position 250: 3.1144675908294997e-09
Position 410: 2.7056212339991737e-09
Position 428: 2.592077913677906e-09
Position 1048: 2.4138407360398133e-09
Position 265: 1.4783484062469328e-09
Position 190: 1.3878301980358386e-09
Position 703: 1.2480163634788074e-09
Position 472: 9.870839876633019e-10
Position 1008: 9.075671097057861e-10
Position 124: 6.665752960654205e-10
Position 425: 4.6517185993338184e-10
Position 118: 1.2373162286719794e-10
Position 202: 1.177136799674039e-10
Position 142: 7.928757140466295e-11
Position 139: 7.771408723506447e-11
Position 171: 7.554319353754854e-11
Position 180: 7.41708229430032e-11
Position 116: 4.6226078808529586e-11
Position 169: 4.443224209876764e-11
Position 161: 3.561143956848314e-11
Position 114: 2.1921542692450968e-11
Position 652: 1.99941102941064e-11
