Gene = Atp6v1h
index = 152
Annotated 5SS: [  199  1484  6032 10373 12649 15054 18044 34408 41390 50183 52858 60772
 66982]
Annotated 3SS: [ 1336  5928 10282 12534 14948 17989 34309 41196 50003 52731 60669 66867
 79024]
SMsplice 5SS: [  199  1501  6032 10373 12649 15054 34408 41390 50161 52858 60772 66982]
SMsplice 3SS: [ 1336  5928 10282 12534 14948 34309 41196 50003 52731 60669 66867 79024]
top_k =  500
Partition function (log Z): -28.172075573620027

Sorted 5' Splice Sites (High to Low Probability):
Position 6032: 0.9996658427359327
Position 15054: 0.9477825368964218
Position 199: 0.8937404432731965
Position 12649: 0.8087700611100216
Position 10373: 0.5954542777854112
Position 1501: 0.5764662640092224
Position 10414: 0.3608402942647995
Position 16141: 0.35199811426419364
Position 4559: 0.32445675742604557
Position 582: 0.3160423512713869
Position 1221: 0.2685143491290616
Position 12801: 0.2560248364492524
Position 5553: 0.2402137869484308
Position 16135: 0.22526156714986384
Position 18044: 0.2247568687360528
Position 1484: 0.21947233285812034
Position 590: 0.17446286267724562
Position 17316: 0.16983189039543983
Position 10693: 0.14960754581446878
Position 12326: 0.145330835743972
Position 2763: 0.11705498669680285
Position 1494: 0.0982653248063938
Position 9594: 0.0745396874382555
Position 9093: 0.06763329492232474
Position 5548: 0.0638787545694926
Position 8513: 0.05245690881710437
Position 12294: 0.05243208738797552
Position 12250: 0.05022793812348133
Position 14486: 0.049918434330816185
Position 546: 0.049117250256031406
Position 2336: 0.04511406653436478
Position 8302: 0.04507857481333683
Position 813: 0.04321301382777073
Position 1446: 0.04311907503333488
Position 807: 0.04099146624785721
Position 16434: 0.03091404926826937
Position 1461: 0.01707702939314368
Position 13409: 0.016741334794168415
Position 22064: 0.015887134206389916
Position 13883: 0.014996358929589186
Position 22681: 0.014785198204749595
Position 5606: 0.012715655528953948
Position 578: 0.01242207128599502
Position 13490: 0.010201083164391368
Position 2346: 0.009008020126351582
Position 13546: 0.007320364348511328
Position 14490: 0.0065524978603687944
Position 13569: 0.006483371745585099
Position 14230: 0.005969957138056491
Position 16088: 0.005690511100486178
Position 16145: 0.005644717560214456
Position 5648: 0.005603445621826611
Position 18048: 0.0051891807951817935
Position 15125: 0.004933061003694819
Position 16546: 0.004808726089609128
Position 4515: 0.004339995506075847
Position 13668: 0.004117382591196072
Position 10571: 0.0038767180179082967
Position 2625: 0.0033912361517203678
Position 11064: 0.003323102155861598
Position 17708: 0.003163249597309482
Position 13059: 0.0026939342157161566
Position 12949: 0.002519126808073306
Position 850: 0.0023931580027847215
Position 4344: 0.002283766174579432
Position 9212: 0.0018498195788542655
Position 169: 0.001780486538327708
Position 1028: 0.0016596155769073378
Position 72: 0.0016586055671681556
Position 7905: 0.001640262398705596
Position 17588: 0.0016196976899892433
Position 15091: 0.0013861815960260343
Position 15665: 0.0012742728704036369
Position 10962: 0.001089560097672207
Position 966: 0.0010044890293981965
Position 1393: 0.0009841601758030479
Position 266: 0.000932146742161241
Position 14542: 0.0009233385471099168
Position 1488: 0.0008605558711009518
Position 320: 0.0008331655190949383
Position 5190: 0.000801177128529387
Position 7909: 0.0006306112646126054
Position 17883: 0.0006219249425321362
Position 1044: 0.0006060920392666212
Position 14902: 0.0005893177554580973
Position 832: 0.000573588093521685
Position 1200: 0.00041492212720958284
Position 632: 0.0003753802033681276
Position 6230: 0.00034567174357370367
Position 8727: 0.00022468952367558397
Position 780: 0.00021065016250169032
Position 86: 0.00019140405522836273
Position 985: 0.00018822697173886957
Position 98: 0.00018116701488381001
Position 12: 0.00017612126028389373
Position 214: 0.0001716353441835345
Position 49: 0.00014873747941587584
Position 12816: 0.00012429293588397426
Position 7998: 9.927816576593904e-05
Position 7951: 9.187132859895908e-05
Position 6681: 8.978203921021854e-05
Position 107: 8.029116741555913e-05
Position 13115: 3.92227579829183e-05
Position 367: 3.50557570304235e-05
Position 1174: 2.759276635471925e-05
Position 648: 2.6934401308360563e-05
Position 119: 2.0403523928440537e-05
Position 243: 1.3833407461315722e-05
Position 501: 1.2556595890457417e-05
Position 26: 1.2079535095475723e-05
Position 126: 1.153430528759695e-05
Position 55: 1.0281121649629284e-05
Position 428: 8.292813922122322e-06
Position 7: 7.850803138105918e-06
Position 479: 7.5971856146951875e-06
Position 617: 7.527277298079183e-06
Position 466: 5.90338263258725e-06
Position 606: 5.127387677273118e-06
Position 402: 4.311595287330247e-06
