Gene = 1700031L13Rik
index = 17
Annotated 5SS: [105]
Annotated 3SS: [1595]
SMsplice 5SS: [407]
SMsplice 3SS: [622]
top_k =  500
Partition function (log Z): -9.649255180161417

Sorted 5' Splice Sites (High to Low Probability):
Position 407: 0.9733114858326973
Position 1419: 0.05749879055188588
Position 115: 0.05099266350207927
Position 1322: 0.03539869396163673
Position 1233: 0.029337518485481995
Position 1500: 0.010372872235029541
Position 203: 0.0014041601072329278
Position 146: 0.0008887252951867017
Position 44: 0.0006403865080770382
Position 1938: 0.0006110590450282041
Position 1775: 0.0004775195091368522
Position 396: 0.00046240256302851205
Position 537: 0.00040071263427123835
Position 1798: 0.0003703564054023997
Position 95: 0.00030707381205076186
Position 565: 0.00022481245064780614
Position 4: 0.00020979850374008903
Position 89: 0.00019836293289816063
Position 733: 0.00017055671624647485
Position 1247: 0.00010936586893306304
Position 1993: 9.276070816354064e-05
Position 105: 9.02594102002427e-05
Position 1975: 7.753331485286557e-05
Position 551: 7.240695272027925e-05
Position 779: 3.4882923179146974e-05
Position 48: 3.361642513810499e-05
Position 16: 2.2701269576399694e-05
Position 868: 2.175935136321833e-05
Position 618: 2.1427224638008004e-05
Position 1019: 1.9789919486794396e-05
Position 841: 1.8487687773813238e-05
Position 260: 1.5220983574018601e-05
Position 738: 1.3852399180510416e-05
Position 373: 1.1632711698732575e-05
Position 1125: 1.1387632788775092e-05
Position 1085: 1.094672494533973e-05
Position 590: 1.0741289222896408e-05
Position 906: 6.051338406247443e-06
Position 965: 2.010242370253032e-06
Position 1090: 9.980762364364051e-07
Position 314: 5.288825231889537e-07
Position 1724: 1.0349548513941096e-07
Position 343: 1.2901744639902298e-08
Position 424: 7.399762196912949e-09
Position 507: 1.8257220805433918e-09
Position 476: 1.5410241568420087e-09
Position 512: 4.746708205371735e-10
Position 605: 7.844734786044946e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1850: 0.2343592453692451
Position 622: 0.20666344616257568
Position 1153: 0.0993885228097064
Position 1595: 0.08445375148802667
Position 2104: 0.06714057876949642
Position 472: 0.05722459786157909
Position 1461: 0.05466192444914966
Position 1085: 0.05237184748075589
Position 1694: 0.04215566308762279
Position 328: 0.030826116412723547
Position 1206: 0.03047754074751431
Position 635: 0.02652871507909727
Position 833: 0.01832122830673945
Position 2085: 0.017726376509182795
Position 2156: 0.011683108932781183
Position 1296: 0.009750502790151222
Position 519: 0.009721150247195703
Position 1641: 0.008988425497709273
Position 596: 0.00835913659799881
Position 680: 0.008017914132730003
Position 1369: 0.007980279062136506
Position 1114: 0.005163906775665826
Position 649: 0.005093508444592266
Position 486: 0.00447784373231081
Position 1040: 0.004112835842911425
Position 2176: 0.003637351803321607
Position 943: 0.0033784145053500116
Position 1122: 0.003162090487970758
Position 1223: 0.002947735250948968
Position 1540: 0.0027165156676446788
Position 260: 0.0026221471214538145
Position 2288: 0.002391692170341341
Position 1499: 0.0019945623636236378
Position 2236: 0.0018872705729787269
Position 1183: 0.0018409278867960806
Position 1157: 0.0017834472751303409
Position 305: 0.0017120367399873367
Position 1006: 0.0016714975468014876
Position 1472: 0.0015169900209584758
Position 1303: 0.0014954671649747096
