Gene = Rrp8
index = 938
Annotated 5SS: [ 484 2092 2782 3014 3250 3430]
Annotated 3SS: [1724 2327 2883 3142 3332 3637]
SMsplice 5SS: [ 484 1833 2791 3014 3250 3430 3754]
SMsplice 3SS: [1724 2677 2883 3142 3332 3637 4323]
top_k =  500
Partition function (log Z): 3.9557173520869977

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9929976844311998
Position 3014: 0.9556559552913338
Position 484: 0.7881613769729776
Position 2791: 0.754020281524978
Position 3754: 0.7344129409240232
Position 3250: 0.7067675684752519
Position 1833: 0.6285546880714047
Position 2528: 0.18969445636849808
Position 2092: 0.12096778344153729
Position 3254: 0.10876694676532024
Position 2782: 0.1079182188034858
Position 454: 0.07364859973485584
Position 383: 0.04908474155281339
Position 4199: 0.04642305615792368
Position 517: 0.03809303964898195
Position 3880: 0.02517375232506577
Position 2996: 0.01891376807494695
Position 1295: 0.018433638710113023
Position 946: 0.015794960877385574
Position 585: 0.012010537074984541
Position 2852: 0.009697415947895074
Position 2726: 0.009320380691797837
Position 3695: 0.007433802524839288
Position 1890: 0.006307972659197972
Position 1047: 0.005742352991951186
Position 3847: 0.005390440528828637
Position 2098: 0.004687100071068525
Position 2798: 0.004528949017896726
Position 294: 0.004528401466645362
Position 38: 0.0035176065261495024
Position 3817: 0.00322474750835792
Position 3965: 0.0030659237863135433
Position 351: 0.002912876118770444
Position 2545: 0.0024952970737891125
Position 2202: 0.002462639126896994
Position 546: 0.0023661659535777232
Position 4829: 0.0023002600569689913
Position 3143: 0.00209247351098816
Position 2757: 0.0019901665537234918
Position 4543: 0.0018641115044111763
Position 4623: 0.0017700072339305079
Position 4494: 0.0012793076460429966
Position 3974: 0.0011023820118579977
Position 1525: 0.0010764068849855217
Position 700: 0.0009954952926696631
Position 339: 0.0009488362743728188
Position 19: 0.0009120058376401087
Position 4550: 0.0008558118094646072
Position 1996: 0.0007285364176532048
Position 4635: 0.0006305899193428671
Position 231: 0.0005536381840988238
Position 2346: 0.0005347173719203234
Position 4869: 0.0004933896020714602
Position 3554: 0.0004357682377205148
Position 299: 0.0003961264170665399
Position 804: 0.0003871902151110684
Position 1810: 0.0003697438860955049
Position 2383: 0.00036560565839607
Position 4475: 0.0003127734517126145
Position 593: 0.0002914390012035213
Position 676: 0.00028247024489478256
Position 174: 0.0002663780616733999
Position 279: 0.0002638344662224724
Position 1565: 0.00024549187357070186
Position 1643: 0.0002443440378763574
Position 3438: 0.00022661411154121963
Position 105: 0.00021381539954628
Position 2734: 0.000159709343636337
Position 689: 0.0001543399444929073
Position 1318: 0.00015292722240884006
Position 540: 0.0001487765016673671
Position 3236: 0.00014390297054544388
Position 3500: 8.983054701820924e-05
Position 537: 8.680619689523048e-05
Position 1915: 7.128383176997962e-05
Position 3449: 6.556223354073166e-05
Position 380: 5.6091765700638164e-05
Position 427: 5.5552908054797255e-05
Position 1417: 5.312832272358242e-05
Position 3258: 4.8717980930432186e-05
Position 682: 4.5585493298823995e-05
Position 1878: 4.3693540978776285e-05
Position 2153: 3.7733930963047116e-05
Position 3397: 3.660124418393453e-05
Position 1939: 3.416700124046064e-05
Position 3294: 3.2577625581716254e-05
Position 3482: 3.1429752302401676e-05
Position 406: 3.117902334117596e-05
Position 3026: 2.886902529037158e-05
Position 710: 2.62823527581448e-05
Position 3170: 2.4749974756399298e-05
Position 1280: 2.2692804835777284e-05
Position 1041: 2.2216464745782977e-05
Position 655: 2.2084443923790808e-05
Position 835: 2.046054447173959e-05
Position 892: 1.9619294896686368e-05
Position 1553: 1.7657134580620262e-05
Position 1671: 1.7462023835698785e-05
Position 2116: 1.2233216954481042e-05
Position 2001: 9.423966909543315e-06
Position 2990: 8.927259713624316e-06
Position 4001: 8.265545084503983e-06
Position 3458: 6.4585703552116935e-06
Position 3484: 6.451550001443859e-06
Position 3164: 4.807801448484119e-06
Position 2940: 4.552717316254106e-06
Position 2828: 3.1502874654691757e-06
Position 3346: 1.645988746213632e-06
Position 33: 1.5848182448762104e-06
Position 4087: 1.4824664407584289e-06
Position 3355: 7.222409130114796e-07
Position 4232: 2.3693014111266404e-07
Position 387: 4.095272961510065e-08
Position 2104: 2.8015737810043422e-08
Position 882: 1.0045823438277473e-08
Position 648: 9.45662113345953e-09
Position 2900: 4.368257606875357e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3332: 0.9865421994871909
Position 2883: 0.9510227923368271
Position 3637: 0.9305762639441449
Position 3142: 0.8087254131446344
Position 2677: 0.7780733402409125
Position 1724: 0.6481473909972638
Position 4323: 0.3895700229234863
Position 4494: 0.2517376021501926
Position 2327: 0.18800829789024048
Position 4079: 0.1222667609784132
Position 2719: 0.06723963228848129
Position 1671: 0.051967636802895144
Position 4707: 0.040040420881173974
Position 4082: 0.03300165857209958
Position 2635: 0.017393489802621058
Position 1188: 0.01557149888603662
Position 2286: 0.01485926928340359
Position 4144: 0.01228058965472173
Position 2022: 0.010724827192005999
Position 2897: 0.009223189629141895
Position 1939: 0.008944685595191739
Position 2681: 0.008409729978978087
Position 2988: 0.007903894709884474
Position 4319: 0.007221472651954694
Position 1978: 0.007106681005169705
Position 3828: 0.006979450939122602
Position 2645: 0.005054154189301123
Position 3293: 0.004871770417355618
Position 1553: 0.004683966927282678
Position 1798: 0.0039651532310956295
Position 4029: 0.003731347410844672
Position 1678: 0.0034231559185168513
Position 4014: 0.0034123488567592637
Position 2016: 0.0034122696285087406
Position 3679: 0.003398730815521435
Position 1956: 0.003362304596250575
Position 2066: 0.0033074790978650094
Position 3870: 0.0028946958775373775
Position 4726: 0.0028684949310861713
Position 3074: 0.0027736366485611335
Position 4198: 0.0027283437782069067
Position 3753: 0.00267454509995908
Position 1608: 0.002550410221636765
Position 2013: 0.0024925265620316045
Position 2340: 0.0024270915023168454
Position 2933: 0.0023982897157675195
Position 2655: 0.00229525237706061
Position 3053: 0.002183817112835318
Position 3698: 0.002135054228040689
Position 4817: 0.002051916620723452
Position 4775: 0.001860197488085285
Position 3080: 0.0015839529962973626
Position 4772: 0.001582010076806967
Position 1925: 0.0014999416635408853
Position 4159: 0.001489743105405286
Position 4922: 0.001342050933314839
Position 3651: 0.0011834620265958184
Position 3167: 0.0011610909566321884
Position 4382: 0.0011445813887836986
Position 945: 0.0010676066029872873
Position 1832: 0.0010472835974335616
Position 1410: 0.0010295694865032135
Position 1949: 0.0009772753004443464
Position 3349: 0.0009769355675625863
Position 5006: 0.0009100802385374199
Position 4951: 0.0008532254157187401
Position 1132: 0.0008451695019624793
Position 2545: 0.0008442803590181587
Position 1876: 0.0008266284068663573
Position 2903: 0.0007943388428339553
Position 2440: 0.0007591181269203868
Position 1963: 0.000735043209214415
Position 1561: 0.0006305018347867139
Position 4709: 0.0005984027022281747
Position 3719: 0.000579887026472432
Position 3346: 0.0005608538371510098
Position 1919: 0.0005319860861060656
Position 1829: 0.0005179644799593718
Position 791: 0.0005122764887449684
Position 1107: 0.0004791761809544473
Position 3533: 0.0004594584154519264
Position 1773: 0.00045581056135565186
Position 4976: 0.00044426844384675747
Position 1810: 0.0004132343202719324
Position 3613: 0.0004076398851154625
Position 2091: 0.0003991824134293586
Position 3951: 0.00036590577620906526
Position 1203: 0.00036351164357635097
Position 3573: 0.00035008896635911727
Position 4739: 0.0003472051302437348
Position 4405: 0.0003316453714877108
Position 2077: 0.00033024155400905516
Position 4803: 0.00030715213161460126
Position 1148: 0.0003016514140551939
Position 1886: 0.0002919684410478564
Position 1184: 0.0002906212673336599
Position 2422: 0.0002551092363042596
Position 2721: 0.000253476847689896
