Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  500
Partition function (log Z): -8.484569502801858

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.8009303024746703
Position 1898: 0.696624824073409
Position 744: 0.6096390044464041
Position 100: 0.4969595663885829
Position 1521: 0.3540888217207698
Position 185: 0.05893183910941583
Position 1644: 0.023580356133215265
Position 55: 0.022235945963204273
Position 312: 0.018664855025175446
Position 1119: 0.01819047127772183
Position 1542: 0.013197229347161506
Position 549: 0.012661754523563783
Position 374: 0.008741349562917293
Position 1030: 0.0012986284360536563
Position 1337: 0.0011193433109223459
Position 1635: 0.0010606342790882913
Position 527: 0.0008844534149337523
Position 1224: 0.0008819550008607003
Position 246: 0.0008734903307528394
Position 150: 0.0006829936252133546
Position 170: 0.0006142677041602245
Position 219: 0.0004903921132900275
Position 191: 0.00027261179767806663
Position 142: 0.0002657361451181212
Position 193: 0.00019487872279298155
Position 2161: 0.00016030504495993195
Position 120: 0.0001511505908422
Position 517: 0.0001325976907865474
Position 360: 0.00010941263670876292
Position 13: 0.00010198836972214003
Position 504: 7.008581324204942e-05
Position 515: 6.997783397406972e-05
Position 2158: 6.308951228384374e-05
Position 520: 4.925393525068107e-05
Position 479: 4.3239821959870614e-05
Position 465: 4.2352491066337154e-05
Position 287: 3.834392723494308e-05
Position 357: 3.1463669096414335e-05
Position 637: 6.1038811119572445e-06
Position 684: 5.804377427054907e-06
Position 789: 1.6462564170714165e-06
Position 693: 1.5701034831481385e-06
Position 733: 6.133133281264781e-07
Position 645: 1.6181826004616072e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 619: 0.5800174987967489
Position 1777: 0.5770650477527971
Position 1971: 0.5160328534926777
Position 430: 0.4272379716353108
Position 1358: 0.31429072848318557
Position 1987: 0.23289225454300155
Position 1376: 0.0908179174313546
Position 1712: 0.050934981911768526
Position 1760: 0.0449842835037868
Position 988: 0.035988300729345085
Position 365: 0.035264676180687536
Position 1735: 0.03043693647050756
Position 442: 0.027510691871296913
Position 2028: 0.020404273224809033
Position 1330: 0.017643639429974326
Position 853: 0.01728188502702986
Position 1271: 0.015910110074219653
Position 2067: 0.010120817921962944
Position 587: 0.009551545366480878
Position 2000: 0.009461629897573563
Position 2038: 0.008583400776649706
Position 906: 0.007315629909469297
Position 2249: 0.006967641126177502
Position 682: 0.00608036372943859
Position 1186: 0.005918785599443596
Position 2210: 0.00560976690388015
Position 1688: 0.0055787372148711845
Position 856: 0.004535296711723266
Position 1783: 0.0036750771140513245
Position 584: 0.0032609849510513984
Position 1957: 0.002842939710087549
Position 2157: 0.002258117952190193
Position 279: 0.002049479259053054
Position 1883: 0.0019242267102952794
Position 883: 0.001856619328068347
Position 2079: 0.0012228807847863997
Position 1084: 0.0011369470315642108
Position 1477: 0.0009306743186093137
Position 2280: 0.0008540612285772379
Position 1954: 0.0008443749427808264
Position 2140: 0.0007955247906647698
Position 1492: 0.00069815511109931
Position 1658: 0.0006126694786051284
Position 733: 0.0005584391231311255
Position 821: 0.0004784178901769526
Position 1028: 0.00046934710060213145
Position 2044: 0.00042396022482114556
Position 2189: 0.0003563394388750741
Position 2215: 0.0002518669691128649
Position 701: 0.00023434098500782136
Position 653: 0.00018645717486003824
Position 452: 0.00018098719927287147
Position 215: 0.00017728670383833757
Position 1616: 0.00016837060383156162
Position 2274: 0.00015103586771850338
Position 1445: 0.00014060398249657698
Position 1664: 0.00012834188924371506
Position 1304: 0.00012395691872860417
Position 628: 0.0001170086264797279
Position 142: 0.00011521629748203598
Position 1457: 7.764502868300856e-05
Position 796: 7.618007174215321e-05
Position 311: 7.459319699637912e-05
Position 341: 3.7823275717164954e-05
Position 348: 3.653736922431359e-05
Position 1307: 3.390296251479171e-05
Position 385: 3.237298122794678e-05
Position 1019: 2.9698446159602403e-05
Position 189: 2.422421719517219e-05
Position 538: 1.6452825769779535e-05
Position 318: 1.3760417814858542e-05
Position 295: 8.68944781777978e-06
Position 509: 7.251582127490346e-06
Position 479: 7.014570569983433e-06
Position 191: 6.6283205900205305e-06
Position 287: 6.310839030761883e-06
Position 219: 2.627964215251727e-06
Position 454: 2.602689052367055e-06
Position 657: 2.255068225942776e-06
Position 463: 1.8919431300920503e-06
Position 740: 8.578437950512087e-07
Position 243: 8.148297549672339e-07
Position 544: 4.3093129912640506e-07
Position 1128: 4.291405752372924e-07
Position 233: 4.2389929715532066e-07
Position 224: 3.738520144782471e-07
Position 241: 2.320152428624431e-07
Position 323: 1.6437144868872926e-07
Position 966: 1.3525025619302467e-07
Position 637: 8.514336161637409e-08
Position 513: 5.8740927114945206e-08
Position 567: 1.121388246507609e-08
Position 555: 1.0028416232791866e-08
Position 126: 1.0707028392252901e-10
Position 86: 3.345827783796299e-12
Position 110: 2.4029284658007496e-12
