Gene = Blvrb
index = 182
Annotated 5SS: [  219 11443 11675 14718]
Annotated 3SS: [11277 11584 14588 17741]
SMsplice 5SS: [  219 11443 11675 14718]
SMsplice 3SS: [11277 11584 14588 17741]
top_k =  500
Partition function (log Z): -8.641103329198788

Sorted 5' Splice Sites (High to Low Probability):
Position 14718: 0.9694009356451032
Position 11675: 0.8455870612705483
Position 11443: 0.540126884897997
Position 235: 0.5400896574288111
Position 11084: 0.26728493397115477
Position 4796: 0.2671321239754366
Position 311: 0.23969502501774592
Position 14527: 0.22085692012148508
Position 17511: 0.14134674983711334
Position 11718: 0.13757091706153562
Position 209: 0.12155045093769609
Position 3911: 0.11824481833547132
Position 17609: 0.08772587923139058
Position 11352: 0.08481368672645204
Position 8127: 0.0830271632416666
Position 5693: 0.07447088671097507
Position 9779: 0.06263043387670032
Position 15352: 0.06250942657163114
Position 4573: 0.05716201661829886
Position 1073: 0.046821674717242946
Position 6154: 0.02904345485255474
Position 16717: 0.027604708857212168
Position 13466: 0.026193463312626186
Position 1255: 0.023531461280470945
Position 2028: 0.018946442909750064
Position 2844: 0.018602650599509066
Position 690: 0.017144476763721835
Position 11983: 0.017041512191224725
Position 762: 0.014654294450732562
Position 168: 0.01454969114819862
Position 12024: 0.012991647574097973
Position 17890: 0.011479328545331185
Position 5539: 0.010447570891748513
Position 795: 0.010420064475419818
Position 4915: 0.010407194372160498
Position 2014: 0.009645589284214655
Position 6131: 0.009107508732629792
Position 15452: 0.008872439686145322
Position 2681: 0.006919922162608044
Position 384: 0.006817939080755421
Position 17857: 0.006108457588772263
Position 15014: 0.005683435796907604
Position 2704: 0.0051650586873194775
Position 17913: 0.0050837804456782786
Position 14870: 0.004474511799825003
Position 4791: 0.004283205351667278
Position 4898: 0.0033423676837445893
Position 5709: 0.003311306964936953
Position 6615: 0.0030918154053734166
Position 4828: 0.0028962970420470507
Position 660: 0.0027486916548601715
Position 16875: 0.002692527019924794
Position 17839: 0.0025627614010582016
Position 3142: 0.0022965016743810023
Position 16501: 0.0020381428749052613
Position 2758: 0.0019303796330411777
Position 15998: 0.0008127169526975395
Position 15212: 0.0005954118361587147
Position 397: 0.00028365147183951646
Position 339: 0.0002109494611734798
Position 473: 0.00015302261745276212
Position 14615: 0.00011421130606351327
Position 2022: 0.00010885800827703079
Position 244: 8.416613354055644e-05
Position 582: 7.792773552479229e-05
Position 327: 5.527808852382816e-05
Position 278: 5.2430871977261505e-05
Position 275: 4.246007824819846e-05
Position 412: 3.0416475465527313e-05
Position 457: 2.8803005608967994e-05
Position 439: 1.99944295780441e-05
Position 342: 1.6751247503021234e-05
Position 379: 1.4590865001581314e-05
Position 470: 1.4214762440381792e-05
Position 608: 1.395590356543375e-05
Position 98: 1.0965187972566678e-05
Position 388: 9.921122336626833e-06
Position 834: 6.02919376320985e-06
Position 313: 4.842801197778069e-06
Position 263: 4.193577660207541e-06
Position 1017: 3.487750533889214e-06
Position 28: 3.283138414804851e-06
Position 315: 3.0266646450488934e-06
Position 737: 2.8372222296225364e-06
Position 494: 2.752313397103441e-06
Position 482: 2.425572783595903e-06
Position 1004: 2.4086367593070877e-06
Position 942: 2.3313058111083834e-06
Position 485: 2.0740619437770056e-06
Position 146: 1.8567413607606973e-06
Position 918: 1.715312743539952e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11277: 0.8294218572797326
Position 11584: 0.7798233813800131
Position 17741: 0.7435604759600071
Position 14588: 0.6220215476124213
Position 14478: 0.3082145632694223
Position 4673: 0.2830578190902694
Position 17349: 0.2761828326105303
Position 10950: 0.26728493397115477
Position 14632: 0.18488125561362684
Position 15128: 0.13819852787590392
Position 3798: 0.11249510626627898
Position 8032: 0.07880185044296525
Position 9723: 0.06263043387670032
Position 14614: 0.0621912270048775
Position 16774: 0.05059042139398901
Position 5641: 0.046356763702161734
Position 4442: 0.04115048585212455
Position 6062: 0.03174045697180093
Position 11850: 0.030107233544262094
Position 5487: 0.029298134274267786
Position 17994: 0.02798239782330125
Position 13392: 0.026332766535111598
Position 1131: 0.023386137865414405
Position 14557: 0.018116144471737126
Position 17537: 0.017420995939808018
Position 16486: 0.016647142775213276
Position 4395: 0.015547498434640351
Position 14836: 0.015319340209613357
Position 2703: 0.014177354816605958
Position 910: 0.012816637178623655
Position 16822: 0.01174360046449471
Position 2572: 0.011701853500324896
Position 16626: 0.011527468303514775
Position 1927: 0.011483903130095967
Position 17744: 0.008283139350824385
Position 1875: 0.008230061253325335
Position 1824: 0.0076490164283798505
Position 5290: 0.00748514028616885
Position 6019: 0.0064142249832612125
Position 15703: 0.0063781169601324315
Position 17051: 0.00633534758341255
Position 16106: 0.0061904002945365145
Position 16550: 0.005277252078430576
Position 7835: 0.0042253127987013795
Position 5334: 0.004196818728282621
Position 2557: 0.003699854534149346
Position 15622: 0.003474644212497327
Position 3559: 0.003290099703459916
Position 6483: 0.003094039428774004
Position 4654: 0.0030192848962407206
Position 17485: 0.0028313145690273453
Position 3620: 0.0024596123657323063
Position 16316: 0.002391009925901003
Position 15843: 0.0019880058835105947
Position 15515: 0.0019313012644469596
Position 4572: 0.0018306635507110936
Position 2790: 0.0016487768664770817
Position 15683: 0.001608743131168428
Position 2700: 0.0013877015354269164
Position 1897: 0.0011747172696367266
Position 2923: 0.0011476300286691941
Position 14513: 0.0011192143108232396
Position 14915: 0.00084812144116278
Position 2978: 0.0008381451912193251
Position 5286: 0.0008146640142390842
Position 16151: 0.000786035154554946
Position 882: 0.0007320460037344219
Position 4376: 0.0006177948036120939
Position 16521: 0.000609537602337488
Position 14982: 0.0005983858511414343
Position 724: 0.0005966786694883349
Position 17771: 0.000551360650069637
Position 14776: 0.0005097464647654929
Position 988: 0.00044482389377388943
Position 17067: 0.0004103352768017702
Position 17137: 0.00038255287586934323
Position 12051: 0.000350571474468684
Position 16370: 0.0003373454496118637
Position 3087: 0.0003112742204336636
Position 933: 0.0002934347334420512
Position 971: 0.00028790577769692045
Position 15309: 0.0002508131000847372
Position 18074: 0.00024369262829541615
Position 1002: 0.00023889586847247702
Position 1879: 0.00015830851917163652
Position 15062: 0.00012046278065760146
Position 5083: 8.031223360509631e-05
Position 915: 7.752871778030818e-05
Position 875: 7.50593256100985e-05
Position 948: 7.175098560038173e-05
Position 12957: 7.144511982109064e-05
Position 1015: 6.217849788122235e-05
Position 1055: 5.596547954075383e-05
Position 14855: 4.533311952123946e-05
Position 13560: 4.47732788361995e-05
Position 870: 3.880977385117328e-05
Position 12564: 2.3531886565855247e-05
Position 749: 6.634394185872465e-06
Position 1845: 2.33066836815538e-06
Position 1504: 2.0556696254712166e-06
Position 1960: 1.3234004730530882e-06
Position 2579: 1.2398471070614733e-06
Position 1060: 1.0010065417041475e-06
Position 2478: 9.123240070696172e-07
Position 1185: 9.02723306212904e-07
Position 785: 5.020552922862889e-07
Position 1022: 4.1910151290030075e-07
Position 3287: 4.04248407333465e-07
Position 2631: 3.988584349458574e-07
Position 1163: 3.576527927534507e-07
Position 323: 6.707676524706251e-08
Position 1378: 4.669054638060568e-08
