Gene = Ostc
index = 785
Annotated 5SS: [ 208 3495 6129]
Annotated 3SS: [ 3400  5930 12965]
SMsplice 5SS: [ 208 3495 6129]
SMsplice 3SS: [ 3400  5930 13343]
top_k =  500
Partition function (log Z): -8.073083705456956

Sorted 5' Splice Sites (High to Low Probability):
Position 3495: 0.9763191270716861
Position 6129: 0.9709982238153855
Position 208: 0.7172203956086927
Position 5770: 0.1279970532501732
Position 177: 0.08797055827220547
Position 183: 0.07170580236916302
Position 7208: 0.04698593749781913
Position 231: 0.03943306216899419
Position 7896: 0.02744711095356883
Position 167: 0.022869999328840495
Position 10134: 0.02016161064340851
Position 8337: 0.020153154187425828
Position 8777: 0.019160516286485747
Position 12310: 0.01750688984282852
Position 1612: 0.015689578888041556
Position 778: 0.01532776830440744
Position 5805: 0.0145861303724519
Position 7586: 0.014277359394670898
Position 5638: 0.01327185739557027
Position 2663: 0.011306320254120065
Position 165: 0.010815241768952386
Position 4901: 0.009900081785703526
Position 284: 0.008663164364956785
Position 24: 0.006809384526382146
Position 11269: 0.005822022147509001
Position 12273: 0.00580568266347619
Position 837: 0.005522775887014757
Position 6314: 0.005397768520332881
Position 10524: 0.00522690375200063
Position 3581: 0.005076113528195439
Position 2323: 0.004942807456482334
Position 451: 0.004492677280361126
Position 1688: 0.004453305937470536
Position 5440: 0.004413727296567078
Position 8740: 0.004137074420460009
Position 11713: 0.0040041928351549376
Position 628: 0.0039544439553084315
Position 11467: 0.003947005478357018
Position 12118: 0.003918498506792852
Position 4040: 0.0033463999195935614
Position 141: 0.0031238139622951746
Position 4296: 0.0029343115195490615
Position 8435: 0.002912264972394535
Position 4589: 0.0028537805873321397
Position 4907: 0.002730402965659143
Position 3537: 0.002616108813393341
Position 12247: 0.002613043864615032
Position 8271: 0.0023685811848211586
Position 5326: 0.0022282712898222916
Position 11729: 0.002218217476824748
Position 5388: 0.0020094357136818102
Position 4645: 0.0019613318293860366
Position 3999: 0.0016766043445139841
Position 1887: 0.001630480746539922
Position 489: 0.0015021262972892606
Position 662: 0.001441392832072933
Position 3522: 0.0012922972358418263
Position 5799: 0.0012902620949339454
Position 3826: 0.0008712040312152206
Position 869: 0.0008147327455501919
Position 315: 0.0007954955851085948
Position 5786: 0.0007451398131332934
Position 369: 0.0007344063769800656
Position 226: 0.0007201522131198048
Position 535: 0.0006890798486178372
Position 3785: 0.0006844675227393629
Position 152: 0.0005805973290803227
Position 1125: 0.0005367770433299445
Position 939: 0.0004956092498326781
Position 4291: 0.0004698919548068751
Position 5560: 0.0004633010174481641
Position 219: 0.0004301959098802078
Position 1801: 0.0004025952005973674
Position 4278: 0.000353814396145671
Position 3629: 0.00030442586992145306
Position 1731: 0.00029910003160136595
Position 1002: 0.0002989180270779277
Position 80: 0.0002967403226609494
Position 3861: 0.00024932687465806637
Position 909: 0.0002421011008451621
Position 2455: 0.00021817298274764578
Position 7243: 0.0002043015869748991
Position 1712: 0.00019714165149776097
Position 1452: 0.0001935388232375516
Position 2949: 0.0001777791673679049
Position 378: 0.00017073470344785855
Position 87: 0.00016486131448587658
Position 1796: 0.00015271828028094308
Position 1908: 0.0001231665714803192
Position 6549: 0.00011472403376691572
Position 1501: 0.00010184714222763707
Position 7941: 3.449311905799646e-05
Position 13: 6.1242430565425865e-06
Position 6048: 5.477024170796862e-06
Position 6133: 4.532867126166366e-06
Position 6089: 2.487417117471629e-06
Position 455: 8.409099048228992e-07
Position 180: 7.496221489994469e-07
Position 442: 6.119212825712439e-07
Position 263: 4.463371974437593e-07
Position 412: 3.60043001257275e-07
Position 99: 2.909571753891342e-07
Position 466: 2.81058950972893e-07
Position 394: 2.3364483976314574e-07
Position 464: 1.31871519123313e-07
Position 364: 1.262605938344322e-07
Position 381: 1.1748484673813493e-07
Position 660: 6.656898490625525e-08
Position 611: 4.635002057768616e-08
Position 11: 3.69711827382251e-08
Position 351: 1.4602586887857646e-08
Position 401: 4.419907318041166e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3400: 0.9818036388733994
Position 5930: 0.845714682389121
Position 13343: 0.49266148844530766
Position 6047: 0.07811721872519477
Position 12117: 0.06408814611749171
Position 8125: 0.05754551726111502
Position 5603: 0.05704088247031562
Position 12965: 0.05209945208564825
Position 5667: 0.04741823728108578
Position 7734: 0.04493703168316763
Position 5995: 0.04076638960591335
Position 6280: 0.03377208069359426
Position 7057: 0.030306184057202437
Position 6430: 0.028677994338370448
Position 10010: 0.026944912631645303
Position 7703: 0.0243841844178699
