Gene = Palb2
index = 791
Annotated 5SS: [  227  3273  4024  5898  8690  9310 11893 15677 18638 19697 21002 22265]
Annotated 3SS: [ 3212  3929  4502  8018  9237 11730 15590 18475 19579 20913 22115 25217]
SMsplice 5SS: [  227  3273  7648  7868  8553  9310 11893 19697 21002 22265]
SMsplice 3SS: [ 3212  7584  7738  8372  9237 11730 19579 20913 22115 25217]
top_k =  500
Partition function (log Z): -2.986173784710176

Sorted 5' Splice Sites (High to Low Probability):
Position 11893: 0.9974988351205416
Position 227: 0.9827692476147816
Position 3273: 0.9479335765500702
Position 19697: 0.9278609698633672
Position 8553: 0.8663492104861277
Position 9310: 0.8473962359080852
Position 22265: 0.7524958894108715
Position 7868: 0.6033036900396889
Position 7648: 0.5902453739491048
Position 4809: 0.49769336000756637
Position 3442: 0.3590565244168362
Position 10627: 0.33323956949460554
Position 7987: 0.3328572488927002
Position 7681: 0.2660159664728081
Position 8118: 0.2624223980355374
Position 4240: 0.19669382961309728
Position 437: 0.19447312114682422
Position 4024: 0.16951295059943636
Position 23562: 0.14019391599429537
Position 11272: 0.11905393167696267
Position 4862: 0.09414441401699798
Position 23478: 0.09268066944583118
Position 10139: 0.034738200844223674
Position 8406: 0.03399336406726757
Position 10104: 0.03294319181399204
Position 7893: 0.028931255460932004
Position 8690: 0.026074515667076394
Position 7825: 0.021653716217439403
Position 4416: 0.0205342130912901
Position 19716: 0.01968274195874671
Position 3425: 0.01916582009453327
Position 10202: 0.018286100837074985
Position 3063: 0.015704711565656726
Position 945: 0.015310777752529148
Position 2798: 0.010563272009168009
Position 2599: 0.009774541886327703
Position 3542: 0.008181737691835568
Position 4653: 0.007834906454283573
Position 247: 0.006830068151230758
Position 8224: 0.006306351459685477
Position 1362: 0.006242255303379826
Position 9161: 0.005933636000334725
Position 6483: 0.005233192272590302
Position 605: 0.005197353701167235
Position 699: 0.005081004873749961
Position 419: 0.0046528149343571705
Position 2056: 0.004420240374886502
Position 878: 0.004238315005073506
Position 58: 0.0041965256104730475
Position 8095: 0.002912223716284153
Position 9889: 0.002659102702604411
Position 6076: 0.0023847324629710314
Position 1190: 0.002377049744693101
Position 235: 0.0021290570373260795
Position 7908: 0.0018395993457101805
Position 9585: 0.001502965323412211
Position 3862: 0.0014137819745383866
Position 8229: 0.001374875701428701
Position 3739: 0.0013393231492995674
Position 3632: 0.0012824791533209675
Position 3302: 0.0011733546178437837
Position 3469: 0.00114255721011131
Position 3025: 0.0011405971098190717
Position 3877: 0.0010324729005181015
Position 4428: 0.0010022042477389
Position 3516: 0.0009851852403657863
Position 421: 0.0009085218362664246
Position 356: 0.000889647420870181
Position 9717: 0.0008783421330194773
Position 4389: 0.0008556763085331246
Position 1613: 0.0007999208103427065
Position 533: 0.0005614686888981524
Position 8493: 0.000546083539327418
Position 288: 0.0005262020529477601
Position 3982: 0.0005001585315024116
Position 2140: 0.00048513570026039983
Position 3689: 0.00047406128045750093
Position 2515: 0.0003782876890928188
Position 3325: 0.00037194479179926084
Position 5696: 0.00027668294001696086
Position 3152: 0.00026141743915939175
Position 67: 0.00024620483486154836
Position 1932: 0.00024585450435415343
Position 4432: 0.00024280316819105184
Position 3620: 0.00023794028883635643
Position 1736: 0.00023753567562261258
Position 9291: 0.00023626042889580317
Position 2418: 0.0002257319119043435
Position 993: 0.00022352025934955922
Position 15677: 0.00022141762968516172
Position 3287: 0.00018312159288806233
Position 3565: 0.00018110609522031484
Position 9849: 0.00017905465403682757
Position 52: 0.0001700307835899591
Position 3836: 0.00016237361976204927
Position 3277: 0.00010714165351945819
Position 31: 0.00010153574164357539
Position 33: 6.919864217442748e-05
Position 162: 6.577316998110448e-06
Position 86: 2.501994562346222e-06
Position 541: 2.167954132066104e-06
Position 565: 1.7812499875084664e-06
Position 73: 1.1306866987022609e-06
Position 398: 9.77905406557444e-07
Position 503: 7.016837335543298e-07
Position 123: 6.57646639269459e-07
Position 706: 3.7345585773075016e-07
Position 645: 2.2422993950342845e-07
Position 117: 2.2097600185099726e-07
Position 704: 2.063097550671085e-07
Position 537: 2.0458618419310147e-07
Position 269: 1.8544973649124507e-07
Position 632: 1.4048364265903489e-07
Position 587: 1.101696459665177e-07
Position 708: 9.382983797490491e-08
Position 597: 8.908087420541255e-08
Position 710: 7.021442641080739e-08
Position 8580: 5.743355019641433e-08
Position 3573: 5.0911932945535174e-08
Position 498: 3.9478078826667664e-08
Position 531: 3.4138063169050274e-08
Position 609: 1.4678705788921341e-08
Position 621: 1.423698081673832e-08
Position 300: 1.22577982742482e-08
Position 480: 5.783936699168898e-09
Position 330: 2.6212415084025685e-09
Position 302: 7.475123262312829e-10
Position 282: 4.809611626379641e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19579: 0.9482628350154468
Position 11730: 0.9087390137967435
Position 25217: 0.8925565150367795
Position 8372: 0.8769039530054505
Position 9237: 0.8379795483591401
Position 3212: 0.786216114432761
Position 22115: 0.7583085436011456
Position 7584: 0.5586514156144096
Position 7757: 0.4004015696854929
Position 3355: 0.35669986672307663
Position 7738: 0.3294682065621513
Position 10521: 0.3175567386445794
Position 23379: 0.2996661370600587
Position 3929: 0.28492731833790536
Position 8018: 0.27129003404057406
