Gene = 4930432M17Rik
index = 47
Annotated 5SS: [  454   660  3379  8868 10623]
Annotated 3SS: [  552  3239  8679 10552 12050]
SMsplice 5SS: [ 454  660 2358 3379]
SMsplice 3SS: [ 552 2277 3239 8679]
top_k =  500
Partition function (log Z): -6.6031380445904935

Sorted 5' Splice Sites (High to Low Probability):
Position 3379: 0.9301516323968794
Position 660: 0.8724863705390272
Position 2358: 0.6671962922475193
Position 454: 0.5098048280822423
Position 6125: 0.46673520667298324
Position 3564: 0.450121173792609
Position 8868: 0.3287115126802973
Position 5876: 0.17402919397449684
Position 18: 0.10789279687841742
Position 5139: 0.07063664648364282
Position 5868: 0.06981759235800848
Position 10623: 0.06686397392866561
Position 2572: 0.06577089257513993
Position 3614: 0.05557764149536907
Position 799: 0.04204427078357993
Position 5666: 0.038366583884995156
Position 6153: 0.03368947641400311
Position 4126: 0.03238837108924054
Position 293: 0.027440231569052037
Position 4511: 0.026705416911576643
Position 325: 0.020093504834773488
Position 2793: 0.012902440058343838
Position 6176: 0.0127028836042927
Position 644: 0.012449813550394987
Position 2528: 0.012064588849337275
Position 433: 0.011440540611383153
Position 888: 0.010820961784971135
Position 7415: 0.0073494963824956286
Position 510: 0.006709713014021338
Position 6684: 0.006553988035696511
Position 83: 0.005980611316387251
Position 3642: 0.005881685358850298
Position 7401: 0.004915508768811214
Position 4525: 0.0038824172942631178
Position 332: 0.003543215237599204
Position 4735: 0.003219856135120972
Position 128: 0.002823141544788708
Position 3416: 0.002620147429842662
Position 3746: 0.002177788049114865
Position 475: 0.002166112185143751
Position 1719: 0.0019909906125555885
Position 2816: 0.0018644273019301177
Position 4772: 0.0017241386131115004
Position 6335: 0.0016576343886869215
Position 7410: 0.0013729336695253959
Position 1181: 0.0010487039575703167
Position 1506: 0.0008606015687482438
Position 458: 0.0006674627143712378
Position 2364: 0.0006358158525987445
Position 1685: 0.0005653666881253873
Position 309: 0.0005146028010812979
Position 2423: 0.0004885059835154912
Position 404: 0.00047168099238217593
Position 3568: 0.00043995280565458636
Position 206: 0.0004113011845267179
Position 3330: 0.0003976235538435094
Position 2713: 0.00039267710192716524
Position 1510: 0.0003392472863868141
Position 259: 0.00033154059216222536
Position 1633: 0.0002905090664844245
Position 894: 0.00022705296502590212
Position 890: 0.00021078342702623474
Position 5169: 0.00020969971956406395
Position 4930: 0.00020859211078236195
Position 892: 0.00020553014993583525
Position 818: 0.00017458129673513607
Position 24: 0.00016094218833293957
Position 27: 0.00015577472698474315
Position 2523: 0.00013948268966815417
Position 4515: 0.00011645857563896255
Position 3430: 0.00011364080929213055
Position 285: 0.00011165042307201986
Position 896: 0.00010664400773056126
Position 423: 8.745275514842672e-05
Position 1078: 8.68854345056534e-05
Position 4260: 5.778585925775149e-05
Position 126: 4.037286156064414e-05
Position 401: 2.474618883313549e-05
Position 348: 2.2357337044076005e-05
Position 491: 1.6846713756771512e-05
Position 155: 1.0966456400914421e-05
Position 639: 1.0180555583004769e-05
Position 410: 6.0947349502540195e-06
Position 627: 3.524102568115536e-06
Position 898: 7.242599108010164e-07
Position 826: 3.0655944164804913e-07
Position 900: 2.766400578354962e-07
Position 902: 2.001044764961585e-07
Position 810: 1.9213355861470484e-07
Position 904: 1.5067536229124572e-07
Position 906: 1.2254900344252617e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3239: 0.9070090523432174
Position 8679: 0.8870170745752228
Position 2277: 0.5498425506110094
Position 552: 0.538230907697012
Position 3469: 0.4848226753805253
Position 6082: 0.4554811536708405
Position 5802: 0.16737303058648803
Position 12074: 0.10635252578078941
Position 10552: 0.0926973685277026
Position 2223: 0.07257969470880063
Position 4829: 0.06553769913739138
Position 6103: 0.05160540508547525
Position 11888: 0.04798888530879969
Position 3191: 0.045433660940650065
Position 9042: 0.03990766205923635
Position 5528: 0.03836658388499515
Position 2390: 0.035152967556822685
Position 5778: 0.032590706138205486
Position 12102: 0.03201904408272159
Position 758: 0.030334289378887585
Position 5744: 0.029283623703145304
Position 3910: 0.028998897077088685
Position 4963: 0.028890910588743917
Position 5719: 0.02851381612786287
Position 2204: 0.02801830900443752
Position 10660: 0.02625913591639515
Position 7210: 0.02060964443010277
Position 4354: 0.01886175123821008
Position 8960: 0.018502073974411913
Position 11216: 0.017650737875075043
Position 744: 0.01700663499661959
Position 2441: 0.014098909249275957
Position 567: 0.0118917726867317
Position 124: 0.011578344500213264
Position 12050: 0.010546684667973585
Position 2463: 0.010348536809499915
Position 9885: 0.009897304883044146
Position 9962: 0.009032941625879228
Position 225: 0.008686082442809755
Position 9910: 0.00809490062624419
Position 9610: 0.0079179439930253
Position 2722: 0.007610647410674117
Position 4423: 0.007360479124356053
Position 11885: 0.00680827711712387
Position 251: 0.006790832419345353
Position 3267: 0.006363181810644768
