Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [ 443 2020]
top_k =  500
Partition function (log Z): -12.67251901409433

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.6027113889216777
Position 4085: 0.3672599401008817
Position 35: 0.3503866241472948
Position 302: 0.3439794402045356
Position 631: 0.2612524699298504
Position 262: 0.11260842225720691
Position 1083: 0.0863103276069615
Position 358: 0.06711965263927815
Position 3117: 0.05668267547652449
Position 7018: 0.05127654514554653
Position 2513: 0.049674095049265204
Position 4626: 0.040432976276573246
Position 319: 0.034882030930368464
Position 296: 0.03368774059952362
Position 216: 0.02609854193399422
Position 1798: 0.023050939504684207
Position 2183: 0.018838782932987568
Position 639: 0.01608307216495562
Position 56: 0.005833815045169464
Position 4913: 0.004213554580277874
Position 183: 0.003624950194039873
Position 252: 0.0015463184988448262
Position 1751: 0.0015028951502582832
Position 412: 0.0013228495821172581
Position 218: 0.0012637603525507354
Position 2201: 0.001191705053227723
Position 2560: 0.0011660007097113075
Position 577: 0.001036529688420552
Position 285: 0.0009602716708229494
Position 2174: 0.0009005457181565743
Position 187: 0.0008263425817844594
Position 2092: 0.0007948135344765297
Position 308: 0.0007723040923990923
Position 1639: 0.0007699904247835236
Position 4617: 0.0007686378275208108
Position 14: 0.0006662980348663735
Position 141: 0.000587444780784343
Position 2583: 0.0005649783727033281
Position 673: 0.0005599114082679357
Position 2150: 0.0004806052389105387
Position 108: 0.0004772182676653815
Position 2206: 0.0004558728903985735
Position 2158: 0.0004386791380368898
Position 1417: 0.00038670099424198076
Position 874: 0.0003849995459468011
Position 12: 0.0002636871850493622
Position 1795: 0.0002492686910631822
Position 233: 0.0001588644563637033
Position 2127: 0.00014347039738301777
Position 591: 0.00013564651841856218
Position 2049: 0.0001229525523623415
Position 202: 0.00012248191954787453
Position 680: 9.076703311892089e-05
Position 416: 8.305885930615163e-05
Position 238: 7.88298092785157e-05
Position 376: 6.912447583208646e-05
Position 181: 6.691555383190061e-05
Position 48: 5.6381127379085525e-05
Position 363: 5.124017997621133e-05
Position 130: 4.984108643243591e-05
Position 1077: 1.9828343329057106e-05
Position 1763: 1.9468806451817995e-05
Position 112: 1.3667625736064966e-05
Position 473: 8.818853341833337e-06
Position 879: 8.044767337529891e-06
Position 871: 7.861349730467884e-06
Position 533: 2.2491435093087183e-08
Position 657: 1.615705018474043e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.7780454697737416
Position 6775: 0.2453260105419143
Position 3937: 0.19043089418293344
Position 2020: 0.16546976909400074
Position 10314: 0.11307209915415548
Position 4498: 0.11080853923054086
Position 5544: 0.1000935332125566
Position 2962: 0.08279374423185219
Position 3983: 0.08247138199835378
Position 959: 0.08126881825054211
Position 8120: 0.06866325498912358
Position 3891: 0.05762029038871009
Position 546: 0.04769693445562757
Position 11704: 0.0464353271586664
Position 2382: 0.04271773719779112
Position 3908: 0.04218946334548561
Position 4592: 0.03924764654886798
Position 715: 0.03771392655396518
Position 1592: 0.02610180849652211
Position 4713: 0.01935847660766894
Position 147: 0.015599419941089534
Position 2996: 0.015476794004797003
Position 394: 0.01303987147492185
Position 373: 0.010169891661907212
Position 6283: 0.00990814266464711
Position 6471: 0.009884817187904328
Position 2287: 0.009479301105804316
Position 2464: 0.007782413233360821
Position 519: 0.007614903279316327
Position 2647: 0.0074725399328716665
Position 5343: 0.007296985037074
Position 1080: 0.00682042511176015
Position 5939: 0.006559775670364241
Position 3099: 0.005953404100716866
Position 100: 0.005305793944855971
Position 1019: 0.0043002784192025
Position 4391: 0.004285672597826572
Position 1475: 0.0042145010782645605
Position 783: 0.004139807034495066
Position 5058: 0.0037254881201673707
Position 2440: 0.0033889132719748423
Position 7128: 0.0033864243729738184
Position 843: 0.0031445839011181387
Position 2290: 0.003109141377125128
Position 1397: 0.0024819796902686864
Position 103: 0.0024606417348938085
Position 1595: 0.002358311889098306
Position 4817: 0.0018550308719125926
Position 211: 0.001788767007934742
Position 1695: 0.0016658884936882462
Position 2117: 0.0015953702573235555
Position 2969: 0.0015096439984533365
Position 1910: 0.0012841707133666043
Position 397: 0.0010025802233653612
Position 523: 0.001000317517630266
Position 983: 0.0009651831358968216
Position 1261: 0.0008139246602443511
Position 1163: 0.0007633287724667768
Position 3689: 0.000754774648380605
Position 550: 0.0006279350573821213
Position 4203: 0.0006017442357536603
Position 3279: 0.000500485785972555
Position 2887: 0.00046376216760272743
Position 3063: 0.0004530094583135098
Position 202: 0.0004055546060220668
Position 215: 0.00035318482605682075
Position 238: 0.00033000010601055764
Position 153: 0.00026456571907291035
Position 2677: 0.0002470580633702587
Position 1182: 0.00022668110002480211
Position 525: 0.00022536375677760523
Position 1343: 0.00019354553942969787
Position 575: 0.00018646932018316655
Position 1023: 0.00011969723341103497
Position 2389: 0.0001022420225923336
Position 458: 9.951693963871288e-05
Position 720: 8.30978403103028e-05
Position 965: 6.667672896275238e-05
Position 301: 5.4972234809577064e-05
Position 173: 4.0026275760473185e-05
Position 990: 3.72439241809699e-05
Position 261: 1.6989177840719554e-05
Position 108: 1.6300966109626788e-05
Position 473: 1.3223568755694885e-05
Position 164: 9.343237756539744e-06
Position 486: 6.86565988397635e-06
Position 274: 5.173233872089184e-06
Position 555: 4.093124645037609e-06
Position 904: 3.0740834566239262e-06
Position 166: 2.5591105867144887e-06
Position 285: 2.0645329462346855e-06
Position 308: 1.7546273353473426e-06
Position 265: 1.1045105686744337e-06
Position 533: 7.976977540729377e-07
Position 495: 7.172380806128704e-07
Position 346: 6.672536496851992e-07
Position 889: 5.2057620581697e-07
Position 582: 4.3264176901014343e-07
Position 401: 3.113000622621438e-07
Position 404: 3.0483423624087777e-07
Position 853: 1.8540293695445172e-07
Position 985: 1.6968058143292395e-07
Position 350: 1.0448509277311582e-07
