Gene = Fpgt
index = 415
Annotated 5SS: [ 105 2013 3292]
Annotated 3SS: [1844 3198 5333]
SMsplice 5SS: [105]
SMsplice 3SS: [1844]
top_k =  500
Partition function (log Z): -9.713757990868501

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.6865632161565955
Position 2013: 0.5686478615409991
Position 5523: 0.38235634024693904
Position 469: 0.3163368632838526
Position 3292: 0.2569728777822767
Position 2765: 0.2244215003752317
Position 1653: 0.08301117124170744
Position 1258: 0.0828056535954192
Position 5757: 0.060622639260174534
Position 5440: 0.057515113441000784
Position 6591: 0.05006631974042901
Position 3759: 0.02657460090806911
Position 1405: 0.018055569447152513
Position 2817: 0.016577269428913084
Position 3273: 0.015733362918646108
Position 289: 0.012449622430990473
Position 493: 0.010805730962337242
Position 1129: 0.008304623431470768
Position 6973: 0.00734067858619372
Position 2030: 0.003876045789740052
Position 1629: 0.003246683531413043
Position 204: 0.002939141837890741
Position 15: 0.002591693830228474
Position 523: 0.002583885165203203
Position 1744: 0.0024621938022840444
Position 3412: 0.0019425671223682866
Position 998: 0.0015250417870745396
Position 1970: 0.0014644333342044207
Position 480: 0.0014409535004891259
Position 195: 0.001169236259497173
Position 178: 0.001113036006680753
Position 1691: 0.0009722563897095125
Position 1695: 0.0008271403911775091
Position 311: 0.0007778135707978485
Position 5788: 0.0006324690433192455
Position 3472: 0.0005386146227533347
Position 333: 0.0004943576188916175
Position 2435: 0.0004804799945909737
Position 1699: 0.00045077547071384707
Position 1253: 0.0004328187103551334
Position 802: 0.0003755941397018669
Position 1930: 0.000373530408399362
Position 255: 0.0003651584093724198
Position 1683: 0.0003325471579828811
Position 2775: 0.0001906661971392188
Position 1018: 0.0001455952474522395
Position 425: 0.00013858202295744893
Position 123: 0.00013533811201004345
Position 1982: 0.00010589159112726924
Position 1718: 9.530918714444219e-05
Position 1790: 6.81477952327517e-05
Position 354: 5.771499542680577e-05
Position 1297: 4.7475892636695864e-05
Position 1133: 4.6504824174913755e-05
Position 330: 3.502688530869055e-05
Position 1658: 3.500987259198947e-05
