Gene = Pifo
index = 817
Annotated 5SS: [  219 13549 14275 15119 16375]
Annotated 3SS: [13402 14175 14987 16256 17446]
SMsplice 5SS: [  219 13549 16375]
SMsplice 3SS: [13402 16256 17446]
top_k =  500
Partition function (log Z): -11.627989170018184

Sorted 5' Splice Sites (High to Low Probability):
Position 219: 0.925883273786532
Position 13549: 0.8484912141021277
Position 4987: 0.5182125221335226
Position 16375: 0.4443019023262868
Position 15119: 0.344535923627203
Position 10927: 0.2185430248985559
Position 10251: 0.13312408814408758
Position 2417: 0.12962884888402604
Position 5693: 0.09452928397817566
Position 463: 0.0580742573813928
Position 4777: 0.023219134818008302
Position 137: 0.016759882440022893
Position 2386: 0.008381380927785594
Position 3294: 0.006225296516130592
Position 275: 0.004929239783170103
Position 1223: 0.004778754628544402
Position 2529: 0.004448872160669079
Position 1308: 0.002664654457607807
Position 2438: 0.0023959572713404013
Position 4317: 0.002199082420500992
Position 1814: 0.001669044806928793
Position 474: 0.0011813573794449462
Position 2911: 0.0009480119105257
Position 3813: 0.0009383883809226335
Position 1122: 0.0005800215235744654
Position 1670: 0.00037943639166128845
Position 3298: 0.0003749286645441571
Position 3838: 0.00036808929194829404
Position 3113: 0.0003354459416560422
Position 3058: 0.00027743646116283485
Position 3302: 0.00026291281889474663
Position 241: 0.00010091949553418958
Position 336: 5.1494331485134154e-05
Position 574: 3.0498580782728135e-05
Position 97: 2.707985301420245e-05
Position 313: 2.232246098496711e-05
Position 4994: 2.186241113143572e-05
Position 1048: 1.3731436446314119e-05
Position 81: 7.3475991985429265e-06
Position 31: 3.4134624564526686e-06
Position 4959: 2.0758368899983075e-06
Position 943: 1.6746329942688363e-06
Position 1908: 1.157237688740905e-06
Position 65: 8.768275569450486e-07
Position 1901: 7.99255339263477e-07
Position 863: 7.023166965886611e-07
Position 1590: 6.799817843829001e-07
Position 2116: 6.68998901411348e-07
Position 895: 5.92798690567628e-07
Position 424: 5.30163129754535e-07
Position 685: 5.254008837769149e-07
Position 1233: 4.974289918257199e-07
Position 947: 4.1821289832126156e-07
Position 899: 3.5178312817009476e-07
Position 1863: 3.514751645545208e-07
Position 726: 3.0015851203755713e-07
Position 1661: 2.592593329691577e-07
Position 1922: 2.394327187122105e-07
Position 1839: 2.0387506959348502e-07
Position 1568: 2.0023910621133156e-07
Position 1101: 1.889570791352814e-07
Position 718: 1.640619202594363e-07
Position 1335: 1.61046688173356e-07
Position 371: 1.5356149391239268e-07
Position 695: 1.396665783177183e-07
Position 84: 8.346279056991314e-08
Position 34: 3.524274438238627e-08
Position 11: 2.283528031167995e-08
Position 343: 9.929325296505908e-09
Position 289: 6.340530446139632e-10
Position 489: 1.1013663190653884e-10
Position 499: 8.113118191831459e-11
Position 518: 2.1204346480657933e-11
Position 395: 8.564320338152982e-12
Position 546: 8.012268856620855e-12
Position 487: 5.005725458551589e-12
Position 533: 4.004902595150132e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13402: 0.8918058687322752
Position 17446: 0.6543759386231082
Position 16256: 0.5043326696417176
Position 4848: 0.5039479195985622
Position 14987: 0.44984736988270124
Position 10851: 0.22613792959655865
Position 2327: 0.14338085926699703
Position 10102: 0.1351888848456701
Position 5570: 0.05469672627017541
Position 15918: 0.047315425737299535
Position 5523: 0.030009757272993733
Position 16661: 0.026712291509241877
Position 4670: 0.025711655335489858
Position 13770: 0.011088130510726898
Position 4893: 0.00895946481794088
Position 5549: 0.007273005351999744
Position 14562: 0.0069535237187487485
Position 4907: 0.006414337846577129
Position 1034: 0.0048391177189627
Position 5143: 0.004425863000302256
Position 10989: 0.004365384217698511
Position 3212: 0.0032915591608382875
Position 1250: 0.0029716056404919906
Position 3182: 0.002741165109348733
Position 5478: 0.0026261236248455114
Position 4853: 0.0025672623729096817
Position 10418: 0.0025626322455685386
Position 278: 0.0021151731604884955
Position 12502: 0.0020940117111998688
Position 2416: 0.00202533523717162
Position 2799: 0.0019342985263268728
Position 13898: 0.0017955731747554733
Position 300: 0.00164387817432903
Position 4128: 0.0014812389594199963
Position 11746: 0.0014533743265697074
Position 2331: 0.001436103594634643
Position 10307: 0.0013639420916640374
Position 1698: 0.0013395837575046923
Position 3732: 0.001236869433589483
Position 407: 0.0009851558266227498
Position 3892: 0.0009552242250756815
Position 3044: 0.0008690634905625383
Position 1013: 0.0008643485382507671
Position 350: 0.0008557707877996458
Position 8659: 0.0007493952980395077
Position 6756: 0.000678705924547122
Position 3680: 0.0006019330714834174
Position 3131: 0.0005491773660312162
Position 4637: 0.0005217198420385909
Position 4296: 0.00043258986884114485
Position 8965: 0.00040685732163351783
Position 3386: 0.00037549189704950286
Position 1794: 0.00036760362423218985
Position 8867: 0.0003556651339071647
Position 9718: 0.0003556045222517191
Position 4106: 0.0003548461553016536
Position 613: 0.000327463340279618
Position 323: 0.00029005555130891893
Position 1741: 0.00026078649003183796
Position 368: 0.00024946157751485997
Position 4103: 0.00018913094505024726
Position 5280: 0.00017129256559289194
Position 1561: 0.00015839674233057434
Position 3463: 0.0001570147827290999
Position 305: 0.0001476083738144969
Position 2371: 0.00014572636186073833
Position 7522: 0.00014319959956681565
Position 335: 0.00012561149296937704
Position 364: 0.0001212251245198908
Position 416: 0.00010613658836524723
Position 1045: 9.622845573928026e-05
Position 377: 9.488217273660309e-05
Position 855: 9.482974797481615e-05
Position 328: 9.231642142787936e-05
Position 1574: 9.0503017259965e-05
Position 5095: 8.490394855803152e-05
Position 307: 7.423252171796355e-05
Position 6133: 7.085724298565033e-05
Position 3543: 6.994458884969628e-05
Position 6875: 6.894803292546082e-05
Position 1069: 5.954786204925128e-05
Position 380: 5.891646474266217e-05
Position 294: 5.6458358485037845e-05
Position 241: 5.2705169192655164e-05
Position 1810: 5.0414478776802115e-05
Position 3358: 4.818705170344582e-05
Position 2533: 3.668553898921852e-05
Position 3958: 3.4700419228296565e-05
Position 353: 3.465231262566251e-05
Position 1078: 3.1165119312666196e-05
Position 1306: 2.9339042025582566e-05
Position 296: 2.7514263775842377e-05
Position 391: 2.5053370617105164e-05
Position 1964: 2.4374654324873253e-05
Position 325: 1.973869024581506e-05
Position 2823: 1.6530961804968923e-05
Position 4498: 1.3891563997346933e-05
Position 5376: 1.3449905807588852e-05
Position 533: 1.3164630490713208e-05
Position 3323: 9.93429582458756e-06
Position 2951: 9.317966341141749e-06
Position 3685: 8.677511190477386e-06
Position 880: 8.364601327244534e-06
Position 2023: 8.314297649479337e-06
Position 4458: 7.75606116068879e-06
Position 2801: 6.9412341767557025e-06
Position 2437: 6.483694572868862e-06
Position 836: 5.891620088737942e-06
Position 2116: 5.748398926316577e-06
Position 495: 5.376191570161068e-06
Position 546: 5.177357521465932e-06
Position 3575: 5.135087602765181e-06
Position 1986: 4.041769183540758e-06
Position 743: 3.667053500690402e-06
Position 2001: 2.964775030256675e-06
Position 484: 2.6658476456089014e-06
Position 762: 2.4623916687666823e-06
Position 1222: 2.1921106891518635e-06
Position 1344: 2.1411006334119356e-06
Position 557: 1.3747953743136865e-06
Position 457: 3.5991241270995095e-07
Position 1125: 3.037578098628733e-07
Position 460: 2.512224245683682e-07
Position 1055: 1.8077210251826473e-07
Position 1619: 1.004370836505981e-07
Position 1642: 7.953157382059418e-08
Position 1257: 5.816495582331731e-08
Position 424: 5.211980993736461e-08
Position 2265: 3.922534446703146e-08
Position 947: 3.3973290635235035e-08
Position 395: 1.4851178660416111e-08
Position 317: 1.2771633853497033e-08
Position 435: 1.254299011315175e-08
Position 393: 7.497631966083881e-09
Position 255: 4.6553980899731256e-09
Position 1081: 3.421024188367687e-09
Position 1122: 3.181006681171797e-09
Position 962: 2.901256229437582e-09
Position 1137: 1.3446767185035689e-09
Position 129: 5.570750721700733e-11
Position 118: 5.110280516447482e-11
Position 136: 2.527722454114666e-11
Position 164: 1.1570746754908333e-11
Position 97: 1.1558179605743321e-11
