Gene = Vps29
index = 1180
Annotated 5SS: [ 108 5836 7903]
Annotated 3SS: [5643 7666 8435]
SMsplice 5SS: [ 108 7903]
SMsplice 3SS: [7666 8435]
top_k =  500
Partition function (log Z): -5.698027461418274

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.9821398069075067
Position 7903: 0.9181715930864872
Position 5836: 0.5531336378729754
Position 8338: 0.23601018046375075
Position 883: 0.10490010013354888
Position 4965: 0.10203966538893308
Position 3805: 0.061069543119475586
Position 3852: 0.04821081683274055
Position 5815: 0.04748169990140107
Position 8538: 0.04703102895193326
Position 1089: 0.03586242677363088
Position 6885: 0.03393371082904619
Position 8524: 0.03152171751309825
Position 6553: 0.03000232387187139
Position 6106: 0.025680611372589222
Position 6052: 0.021831618229181386
Position 1085: 0.0166862503058204
Position 8550: 0.012667784548793063
Position 8122: 0.01205049733419345
Position 8547: 0.010504741111417241
Position 341: 0.00883870899612127
Position 8564: 0.008023912942756537
Position 135: 0.006697718713034323
Position 7530: 0.005897520107000671
Position 97: 0.005473862297394915
Position 7945: 0.005237786953991669
Position 801: 0.005219887699467819
Position 7953: 0.005057438765084671
Position 1215: 0.004236827189882954
Position 1571: 0.0032653025492831414
Position 2867: 0.0030284166583708786
Position 919: 0.0029689082333413494
Position 2437: 0.002957474422123289
Position 6506: 0.0025313409250732224
Position 3621: 0.002523473977165724
Position 7869: 0.002521214061794079
Position 3099: 0.002040510657960597
Position 8035: 0.0016103960648616946
Position 7917: 0.0015765451635126153
Position 6206: 0.0015082389945543161
Position 944: 0.0013663999142618625
Position 1081: 0.0013628326142094587
Position 78: 0.001303717321741275
Position 8894: 0.0008386793769642356
Position 7942: 0.0007704281071842569
Position 161: 0.0006878838221281749
Position 71: 0.00047120680711917916
Position 389: 0.0004692029196480911
Position 7739: 0.00040822289030582653
Position 337: 0.0002558400720977375
Position 240: 0.0002496325822909414
Position 1103: 0.0002457215783196357
Position 4294: 0.00021159430286262282
Position 316: 0.00013698712334583098
Position 1381: 0.00011292063270649888
Position 1560: 0.00010989448059415497
Position 2794: 0.00010453038594213241
Position 3581: 0.00010172632173114737
Position 2298: 9.362093002373305e-05
Position 542: 9.15196916315896e-05
Position 470: 9.100437836820146e-05
Position 1049: 7.611665673729341e-05
Position 175: 6.954230587839551e-05
Position 368: 5.938624512939406e-05
Position 504: 5.7722481189230484e-05
Position 343: 4.438031139270423e-05
Position 156: 3.654935961340369e-05
Position 416: 3.6078429313078234e-05
Position 353: 3.1925935899623754e-05
Position 682: 2.9237632422037263e-05
Position 645: 1.868102884122679e-05
Position 75: 1.302529342983444e-05
Position 29: 1.2326906946448385e-05
Position 545: 1.1731517636841543e-05
Position 287: 9.327560911592663e-06
Position 233: 8.794394819732893e-06
Position 37: 7.93750879468582e-06
Position 717: 6.597545631200346e-06
Position 834: 6.0192401262907085e-06
Position 257: 5.158946939953763e-06
Position 516: 4.846992671029877e-06
Position 198: 4.607446384131447e-06
Position 592: 2.7880255241025707e-06
Position 477: 2.4187512040153534e-06
Position 8518: 2.365737340037739e-06
Position 507: 1.8865379531086406e-06
Position 17: 1.6147808828340971e-06
Position 170: 1.4758984022221798e-06
Position 8: 1.1939613342209463e-06
Position 8582: 1.1520340770959646e-06
Position 8485: 1.0501299369221985e-06
Position 569: 7.740655462707152e-07
Position 639: 5.495111727714095e-07
Position 422: 4.865533698487812e-07
Position 701: 3.7436151975397037e-07
Position 629: 2.932237823603397e-07
Position 705: 1.355424986946892e-07
Position 1191: 3.7292609026501166e-08
Position 209: 7.168289463503895e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8435: 0.9533562373190371
Position 7666: 0.9485704484329905
Position 5725: 0.27455589956893384
Position 769: 0.15314829353523748
Position 5690: 0.1216993820300505
Position 5659: 0.10619005383814463
Position 3729: 0.09997286287379988
Position 8186: 0.09158295536323577
Position 8205: 0.08217487438922438
Position 8234: 0.06234463064610454
Position 5576: 0.06002668645057525
Position 4859: 0.05830832814467687
Position 5952: 0.04742616638722396
Position 4816: 0.03219180972023949
Position 8687: 0.028767101619059175
Position 6415: 0.024311944906498257
Position 6464: 0.022562162635490924
Position 5769: 0.022364971636771574
Position 9894: 0.02015020962219179
Position 9024: 0.018609735155623888
Position 6691: 0.017278590250689913
