Gene = Spg20
index = 1013
Annotated 5SS: [  110  5688  9690 12818 14547 15582 16268 16482]
Annotated 3SS: [ 4875  9491 12646 14425 15386 16108 16390 23301]
SMsplice 5SS: [  110  9690 14547 16268 16482]
SMsplice 3SS: [ 9491 14425 16108 16390 23301]
top_k =  500
Partition function (log Z): -10.018550946897431

Sorted 5' Splice Sites (High to Low Probability):
Position 14547: 0.998344510401422
Position 16482: 0.9637977871893245
Position 9690: 0.9407699055606102
Position 110: 0.8730006059933112
Position 12141: 0.763349960446436
Position 16268: 0.6850492704983074
Position 701: 0.5959384119260165
Position 12409: 0.3224909293914475
Position 6143: 0.29377510613164887
Position 15582: 0.28504256834665015
Position 2740: 0.21424805529927687
Position 10980: 0.19075544807099873
Position 14869: 0.18525777850632202
Position 5688: 0.1362681083845758
Position 11207: 0.114774006783923
Position 3463: 0.11251538892152088
Position 4982: 0.08564840054042291
Position 11195: 0.06521093069128506
Position 142: 0.058636947459445705
Position 19968: 0.05418137535705654
Position 17107: 0.053837922591842544
Position 10613: 0.050476016362229516
Position 19801: 0.0483142173492223
Position 11218: 0.03571095401575402
Position 5592: 0.029461806882035865
Position 15586: 0.02843560873898636
Position 15503: 0.027460135803496953
Position 147: 0.014060295845383649
Position 384: 0.006264095774449038
Position 194: 0.006149781979248796
Position 154: 0.006077923659948982
Position 95: 0.004252104360411187
Position 501: 0.0037667014557621757
Position 2788: 0.00372852397618081
Position 1818: 0.0030117868190183642
Position 10236: 0.0027156936016965497
Position 499: 0.00270338158979125
Position 17484: 0.0025710397941990024
Position 1915: 0.0020891433234552646
Position 28: 0.0020514016242290287
Position 18394: 0.002009636302516241
Position 116: 0.0017118024622187833
Position 538: 0.0015736494753197964
Position 228: 0.001358693005271434
Position 348: 0.0013494525831665156
Position 286: 0.001243691370084552
Position 2883: 0.0012029527909348228
Position 2051: 0.0011803040692569167
Position 764: 0.001150163415188498
Position 578: 0.000988577553362692
Position 2732: 0.0009608115160852767
Position 566: 0.0009553784835215476
Position 4192: 0.0007685842181642135
Position 320: 0.000705931201066842
Position 203: 0.0006764307321318464
Position 423: 0.0006324920771137156
Position 16921: 0.0006149419192184558
Position 716: 0.0005033601676524475
Position 3458: 0.0004903977132859823
Position 4500: 0.0004339449302880852
Position 2149: 0.00038706502233359897
Position 3509: 0.0003541321559428183
Position 1130: 0.0003065253275762575
Position 2404: 0.0002837618637367001
Position 1756: 0.0002655205876714469
Position 682: 0.00025936618975060685
Position 246: 0.00024885841547370787
Position 789: 0.0002114449252417049
Position 787: 0.0001859932145163294
Position 16471: 0.00017834227947414124
Position 825: 0.00017269646391813515
Position 983: 0.00016961857533027798
Position 1123: 0.00014769033707768436
Position 1024: 0.0001362064996503682
Position 296: 0.00010930386669485055
Position 1262: 0.00010441073262273542
Position 1107: 0.00010163058079605205
Position 801: 9.11951436573551e-05
Position 17326: 8.366828938287732e-05
Position 1240: 6.906355832023031e-05
Position 1358: 5.7461597252906736e-05
Position 44: 5.3520704538526175e-05
Position 144: 4.777362907643723e-05
Position 467: 4.661550826707042e-05
Position 1748: 4.5667807293178136e-05
Position 909: 3.4514041176600244e-05
Position 505: 3.262002157489794e-05
Position 58: 2.6910832094776784e-05
Position 444: 2.6357563359508456e-05
Position 179: 2.278385211259015e-05
Position 3705: 2.2542584322607165e-05
Position 530: 4.448266532351268e-06
Position 32: 4.071493574791187e-06
Position 582: 9.649408470775193e-07
Position 30: 8.132742391326153e-07
Position 576: 3.951768854828556e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14425: 0.9983445104014221
Position 16390: 0.9683395050786308
Position 9491: 0.9407766756051313
Position 12007: 0.8335603102187167
Position 16108: 0.6745973073227841
Position 633: 0.49838401584722736
Position 23301: 0.34357881694900094
Position 15386: 0.3302795966196177
Position 6058: 0.26083824329214517
Position 12221: 0.2523222183008459
Position 11092: 0.21574134875152537
Position 2596: 0.20819349057653658
Position 10813: 0.19075544807099903
Position 5445: 0.15748445668462058
