Gene = Dap3
index = 319
Annotated 5SS: [  547  7640 14266 16850 19503 19939 21019 21968 22206 23404 24143 25121]
Annotated 3SS: [ 7585 14160 16747 19393 19845 20887 21886 22046 23343 24052 25002 26500]
SMsplice 5SS: [  547 13831 14266 16850 21019 25121]
SMsplice 3SS: [13739 14160 16747 20887 25002 26500]
top_k =  500
Partition function (log Z): -9.175135892037122

Sorted 5' Splice Sites (High to Low Probability):
Position 14266: 0.9999997483657723
Position 13831: 0.9973919143620236
Position 21019: 0.8447065678228672
Position 547: 0.7872299457404724
Position 16850: 0.7561553122368078
Position 25121: 0.6578559939978834
Position 22206: 0.45517249816189687
Position 19618: 0.41954382555726605
Position 26583: 0.3398959909489774
Position 21968: 0.33380198413526524
Position 19503: 0.31588852676248497
Position 299: 0.30420717777621176
Position 24525: 0.29727531002297525
Position 7670: 0.25773281850548424
Position 19939: 0.2488806146451348
Position 24821: 0.16842388895232246
Position 7640: 0.1458412530532952
Position 15532: 0.13495374351660636
Position 7735: 0.09497645867388843
Position 15022: 0.05897263220162823
Position 26662: 0.04713096502304376
Position 16837: 0.03593957478556348
Position 24143: 0.021086550967109596
Position 502: 0.019726859110397763
Position 24458: 0.017781134983251644
Position 23404: 0.017071617601191403
Position 18116: 0.015079060584537217
Position 26960: 0.014412710286784284
Position 22023: 0.013270820782997624
Position 21476: 0.013148922915905373
Position 29411: 0.0111315798641816
Position 170: 0.009433490366400588
Position 26638: 0.009264178082825324
Position 17431: 0.00914674708352494
Position 18894: 0.008267937209554025
Position 16900: 0.00639649811487987
Position 17127: 0.004913939900280958
Position 18081: 0.0013330110876915203
Position 268: 0.0009167003157230351
Position 22305: 0.00018158944520089076
Position 22: 4.223977051426635e-05
Position 382: 3.0467778094695942e-05
Position 374: 2.437151885749183e-05
Position 200: 1.1744808639730354e-05
Position 279: 4.444445758989104e-06
Position 430: 2.6733984506515032e-06
Position 403: 7.524885123325262e-07
Position 400: 7.226109208482978e-07
Position 425: 2.6065807139655323e-08
Position 907: 8.795423237200196e-09
Position 5473: 1.9265594131104027e-09
Position 6865: 1.2995328988417716e-09
Position 2228: 1.2744783511580061e-09
Position 3597: 7.258000348537181e-10
Position 720: 3.3096898557312886e-11
Position 734: 1.3060491429972084e-11
Position 645: 6.49386469076599e-12
Position 478: 5.427662264972965e-12
Position 728: 5.114919795382887e-12
Position 527: 4.144068876622788e-12
Position 512: 2.6795334296099183e-12
Position 506: 1.7366789418056011e-12
Position 641: 9.074799253271966e-13
Position 763: 7.852765273016762e-13
Position 601: 4.1007283437461737e-13
Position 535: 3.8429089189960983e-13
Position 737: 3.205836303582782e-13
Position 504: 2.32787042235499e-13
Position 747: 1.8656171447270696e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13739: 0.9999997483657724
Position 14160: 0.9973919143620236
Position 20887: 0.8454250397361494
Position 16747: 0.7903006497923366
Position 19393: 0.7420989810660851
Position 25002: 0.6854435825862285
Position 26500: 0.6709479712803057
Position 22046: 0.45902402036424966
Position 7585: 0.42943364247681115
Position 21886: 0.3477833517859702
Position 24414: 0.3287722454235096
Position 24715: 0.17621765282110005
Position 27206: 0.17257672495165505
Position 15419: 0.12930932531437211
Position 19694: 0.12460900744735147
Position 27586: 0.1210402662328388
Position 19845: 0.11338504414716845
Position 28569: 0.10152848537770667
Position 409: 0.0974259914409186
Position 24052: 0.06886746243751349
Position 7474: 0.0554631923524486
Position 29526: 0.05513495616641021
Position 27606: 0.04951651432229464
Position 29014: 0.03746251512021932
Position 14823: 0.026860953152700616
Position 29253: 0.0230537455981484
Position 472: 0.02056291472711189
Position 23343: 0.017071617601191424
Position 17983: 0.016535385649505446
Position 26727: 0.015836648533151438
Position 14948: 0.013886015787422634
Position 7669: 0.013653727967974765
Position 17102: 0.013085168265123542
Position 26053: 0.011680742581287989
Position 21801: 0.011165161204954088
Position 14792: 0.011100757010308177
Position 21347: 0.010330769404551994
Position 18740: 0.00861045256022182
Position 16798: 0.008235806454843085
Position 26106: 0.008218444484780315
Position 14699: 0.007126462353510755
Position 25327: 0.007104032787713501
Position 25526: 0.005929075164341995
