Gene = Brca2
index = 186
Annotated 5SS: [  461   650  7068  8548  9104  9466  9773 12013 12921 14508 20828 22361
 25381 26206 28384 29765 30478 31880 34387 34616 35882 37567 37962 38194
 44500 45139]
Annotated 3SS: [  544  6839  8438  9053  9424  9660 11962 12808 13400 16018 22264 25310
 25858 28201 29576 30306 31524 34230 34470 35759 37373 37797 38054 44257
 44976 46308]
SMsplice 5SS: [   64   650  3827  7068  8548  9584  9773 12013 12921 30497 31880 34387
 34616 35882 37567 38194 41049 45139]
SMsplice 3SS: [  544  3736  6839  8438  9424  9660 11962 12808 30375 31524 34230 34470
 35759 37373 38054 40956 44976 46537]
top_k =  500
Partition function (log Z): -12.881282219951046

Sorted 5' Splice Sites (High to Low Probability):
Position 12013: 0.9331667785490826
Position 650: 0.9078375788397546
Position 8548: 0.8684680305321071
Position 9773: 0.8607232706439705
Position 7068: 0.850070345432721
Position 3827: 0.7562819531537203
Position 12921: 0.6971554978719425
Position 9584: 0.6705564482113089
Position 2354: 0.5007757440029902
Position 1447: 0.42245612397920673
Position 9104: 0.3881050403182956
Position 64: 0.33679999485069795
Position 60: 0.23865135725834166
Position 16106: 0.19893497598954119
Position 18532: 0.12915836420362248
Position 267: 0.12752125873336081
Position 461: 0.12511446121027855
Position 19564: 0.09846300921015205
Position 675: 0.08833310512965217
Position 230: 0.08233666796787395
Position 9466: 0.08182084492648836
Position 2517: 0.0799558788537332
Position 12744: 0.07681993767563028
Position 18161: 0.07430731118916084
Position 9493: 0.06495916872330772
Position 10312: 0.06367939153762642
Position 14508: 0.06065132044397905
Position 4131: 0.059930828671012154
Position 13908: 0.05815525896147802
Position 2406: 0.05563424272624311
Position 2350: 0.054662706502752755
Position 5423: 0.05122831035060551
Position 6570: 0.0502270559551002
Position 13308: 0.0487781423404622
Position 4482: 0.04037726615056402
Position 2117: 0.0366731327801944
Position 74: 0.03185025642917538
Position 321: 0.025995293158057844
Position 14148: 0.02134642356926436
Position 269: 0.0188748887877167
Position 1301: 0.01645586165782395
Position 179: 0.014855214731967648
Position 2157: 0.014782660148510205
Position 1796: 0.014399941521152166
Position 2068: 0.014316264428902017
Position 11354: 0.013687799879229067
Position 3902: 0.012469008391396749
Position 10085: 0.012327248249088475
Position 14331: 0.012135313545014225
Position 108: 0.011655768107897374
Position 6939: 0.009990100486847682
Position 8976: 0.009818572661358351
Position 8892: 0.009450686811536728
Position 7080: 0.00935602110352029
Position 9483: 0.009150442397069785
Position 223: 0.00890105453162298
Position 13980: 0.008626795957648507
Position 297: 0.008135120535567197
Position 1139: 0.008133933862261628
Position 14378: 0.007329940960348266
Position 12925: 0.0069127733223585406
Position 8837: 0.006161364682161114
Position 100: 0.005636472059417581
Position 4874: 0.005284479029967631
Position 13331: 0.005056507548946509
Position 8887: 0.004513826650946661
Position 5514: 0.004362432428161861
Position 7258: 0.0037293886010228124
Position 11707: 0.0035250249415217324
Position 316: 0.0034796093989878114
Position 85: 0.0033753564253198674
Position 10445: 0.0028397294174020192
Position 2610: 0.0027455598974882815
Position 273: 0.0025203824505311665
Position 4019: 0.002336026195230922
Position 193: 0.0023359221225745666
Position 28: 0.0022813505583314086
Position 291: 0.0022135986753337015
Position 1111: 0.002200345014340906
Position 13994: 0.00201069787303269
Position 5604: 0.0015914594824582256
Position 722: 0.0015415681750949395
Position 216: 0.0012421170151236235
Position 1159: 0.0011828650822677648
Position 6359: 0.0011452047486342634
Position 15: 0.0011279086187248313
Position 1310: 0.0011261140363696676
Position 249: 0.001068608673948984
Position 241: 0.001043102077110408
Position 5189: 0.000987040800688849
Position 1424: 0.0009452000319382599
Position 1357: 0.0007381360831250339
Position 9886: 0.0005971291988077949
Position 12043: 0.0005530994746995311
Position 370: 0.00045234823910998543
Position 360: 0.0004228057657300875
Position 2153: 0.0003667444150891715
Position 1197: 0.0003375518436876207
Position 1363: 0.00028653145490197077
Position 12017: 0.00022534558077865388
Position 1466: 0.00021808546124605749
Position 1786: 0.00019619765696314304
Position 97: 0.00016891373063808156
Position 1583: 0.00013589957443886598
Position 271: 0.00013019694639093414
Position 778: 9.609593866943623e-05
Position 1177: 9.311687847554924e-05
Position 377: 8.391398883783847e-05
Position 388: 7.665972937110205e-05
Position 32: 7.046835821461658e-05
Position 1451: 6.768521619529519e-05
Position 8986: 6.51564485852112e-05
Position 8857: 6.420591275607249e-05
Position 76: 6.108782070695427e-05
Position 1151: 4.143722664338436e-05
Position 410: 3.142678006715489e-05
Position 1167: 2.551660573717421e-05
Position 429: 2.3707508702675936e-05
Position 365: 2.3354794969858026e-05
Position 22: 1.684403337992357e-05
Position 400: 1.3448217252489279e-05
Position 141: 1.1968767698063478e-05
Position 325: 1.0738369634634464e-05
Position 1092: 9.259548680139257e-06
Position 13144: 5.953351977456299e-06
Position 923: 4.102960420871951e-07
Position 1461: 1.2158721316654634e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 544: 0.993096380133232
Position 9660: 0.871196639811436
Position 6839: 0.8372886688921305
Position 8438: 0.8352113779018165
Position 3736: 0.763943459263072
Position 16018: 0.7584505314414375
Position 11962: 0.7458819228451694
Position 12808: 0.693681113793181
Position 9424: 0.6257321596711628
Position 2238: 0.4556231668955892
Position 1254: 0.3476961580805154
Position 2278: 0.2297111972026319
Position 18445: 0.20250155422173197
Position 9372: 0.16039416835006778
Position 9053: 0.1401053054196871
Position 21570: 0.13739377244593165
Position 8768: 0.12689643071140794
Position 19384: 0.10696620503442818
Position 11917: 0.10457041729720505
Position 11941: 0.0833346030908112
Position 18005: 0.08005913191328129
Position 13400: 0.07872813541639631
Position 23741: 0.07812076682585824
Position 13866: 0.07153990040439849
Position 9031: 0.06604256478463047
Position 8914: 0.065539479412133
Position 10205: 0.06531003202933361
Position 14402: 0.06271988633617451
Position 3961: 0.0570438207100456
Position 13236: 0.0518197520571785
Position 1403: 0.046379413194551
Position 5329: 0.04149055633763964
Position 9492: 0.039709883689115634
Position 6467: 0.03632657707379024
Position 1950: 0.03099496921177669
Position 12622: 0.029898174643459126
Position 8373: 0.025786708066393937
Position 4379: 0.025611955359334398
Position 6970: 0.024948460317314215
Position 12587: 0.022391290670151744
Position 13953: 0.019128536200706873
Position 1354: 0.016204412762406712
Position 14162: 0.015542788512142719
Position 12663: 0.014874023223532222
Position 170: 0.014667560130007898
Position 1158: 0.014255107484809928
Position 1061: 0.01405466445003625
Position 2029: 0.013795411367117769
Position 1205: 0.01265818123102903
Position 349: 0.012316026740247609
Position 4291: 0.011829985312873213
Position 12590: 0.011543768583888095
Position 449: 0.010869608138409143
Position 6378: 0.010511050222243011
Position 9078: 0.009511346109234178
Position 19588: 0.00907097726530346
Position 5277: 0.008486111136383152
Position 1893: 0.007921108001377327
Position 15790: 0.007466101704998722
Position 13546: 0.007326738633452107
Position 1615: 0.007014517244885238
Position 11091: 0.006620584403511239
Position 14242: 0.00641809883688232
Position 12875: 0.006397696794965781
Position 8886: 0.006086018028656376
Position 14048: 0.0060477776596285695
Position 202: 0.00604367156547041
Position 11633: 0.004908737177141749
Position 11156: 0.004856504305519955
Position 6991: 0.004247789321974604
