Gene = Cspg5
index = 302
Annotated 5SS: [ 1912  3608  7365 12519]
Annotated 3SS: [ 2511  7175 12361 18276]
SMsplice 5SS: [  417  7365 12519 18389]
SMsplice 3SS: [ 7175 12361 18276 18575]
top_k =  500
Partition function (log Z): -5.91413404093686

Sorted 5' Splice Sites (High to Low Probability):
Position 7365: 0.9553071766364817
Position 12519: 0.745192866106436
Position 417: 0.5502476023398798
Position 18389: 0.5204280854327247
Position 3527: 0.3992456477264202
Position 3608: 0.385924061962807
Position 631: 0.36629180366736386
Position 9024: 0.3038374241405681
Position 11227: 0.24699543057275866
Position 8680: 0.24417075131562632
Position 2667: 0.24010772591451726
Position 12438: 0.23631095554002185
Position 2653: 0.21538977497143103
Position 2550: 0.2127836939602909
Position 6927: 0.12434716630028177
Position 3699: 0.12065165998063833
Position 8622: 0.10374432458387615
Position 11169: 0.09647598370542514
Position 10910: 0.08633862512666574
Position 12697: 0.08347501969206153
Position 3720: 0.08225034355564918
Position 4086: 0.07204825270115618
Position 12883: 0.05847014581453223
Position 7243: 0.05670790420907155
Position 1364: 0.05594611190933958
Position 11177: 0.047774155899534286
Position 8630: 0.047441875652334674
Position 15519: 0.046794095918070114
Position 404: 0.04587413598702909
Position 6693: 0.04015991395731532
Position 999: 0.029869274567332238
Position 15507: 0.027610743037040305
Position 1229: 0.023186400236123252
Position 9843: 0.021694083319630453
Position 1912: 0.021480172626696024
Position 134: 0.021412607086042666
Position 7248: 0.020472187717970203
Position 459: 0.01996440264274076
Position 803: 0.0198700713336628
Position 9030: 0.01950233937060476
Position 4026: 0.016354630012932955
Position 8860: 0.015254372651032971
Position 130: 0.014136789971484317
Position 6717: 0.014049361860437056
Position 101: 0.013506558954247629
Position 8949: 0.011903980939912106
Position 1379: 0.01135199700532569
Position 113: 0.009757810355571994
Position 18409: 0.006902610209655777
Position 846: 0.006294196378329
Position 3286: 0.006219400081033602
Position 2142: 0.005808392338600205
Position 10901: 0.005626522429977991
Position 2171: 0.005178551210817677
Position 4884: 0.0034826890306904326
Position 341: 0.003209070559707667
Position 3279: 0.00251322609311002
Position 242: 0.002375563978121553
Position 1090: 0.002262863039007653
Position 7217: 0.002060031597363396
Position 752: 0.0020362960940383933
Position 950: 0.001719971073732902
Position 585: 0.001449540947862498
Position 8363: 0.0009973261584427374
Position 1233: 0.0008889374615422105
Position 2311: 0.0008706234170338495
Position 276: 0.0007974341027917821
Position 2152: 0.0007766818698965244
Position 1031: 0.0006601924643251904
Position 27: 0.0006585009286546759
Position 1036: 0.0006550853061417532
Position 2081: 0.000653530797416649
Position 1916: 0.0005423111415455999
Position 15041: 0.0004833383732059649
Position 774: 0.0004672206264626455
Position 12465: 0.0003935900300970733
Position 8675: 0.0002616657359784728
Position 6264: 0.00024450212723019975
Position 1438: 0.0002242483392230472
Position 94: 0.00018019293721148748
Position 944: 0.00017808316980196884
Position 2126: 0.0001705630972587483
Position 222: 0.00015385510467656524
Position 1993: 8.842962486595813e-05
Position 4193: 8.266993884422884e-05
Position 201: 5.510126460491646e-05
Position 138: 4.4071584211564086e-05
Position 2679: 3.737191615046992e-05
Position 3740: 3.657014169139882e-05
Position 57: 2.8489864790917565e-05
Position 838: 1.4694210309142306e-05
Position 61: 1.338696799235524e-05
Position 294: 1.085035251029567e-05
Position 1048: 9.37074445584192e-06
Position 262: 7.814911248014034e-06
