Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  500
Partition function (log Z): 29.73733555083929

Sorted 5' Splice Sites (High to Low Probability):
Position 70962: 0.9999999999999978
Position 8003: 0.9999179110009156
Position 291: 0.9968191473815279
Position 47324: 0.9956065932359223
Position 60983: 0.9915004345047861
Position 28439: 0.9853842501418627
Position 54157: 0.9826439926292521
Position 66755: 0.9754904374040034
Position 30677: 0.9744483706384387
Position 29208: 0.9691745332393563
Position 24055: 0.9008182710020883
Position 62773: 0.8939018108972202
Position 45697: 0.8733090659875479
Position 53517: 0.8716372914316577
Position 59401: 0.842330766989136
Position 32758: 0.8105096519870246
Position 31059: 0.7880596171721665
Position 4483: 0.7805097488891332
Position 42535: 0.6064068148462571
Position 21055: 0.5789970921584874
Position 54650: 0.567836418102091
Position 73340: 0.4634211007675102
Position 16457: 0.44465609743572015
Position 16317: 0.43413937531689656
Position 42505: 0.39359318515374225
Position 63056: 0.3892105926140527
Position 20566: 0.3458657215522468
Position 53695: 0.3078565069373132
Position 69824: 0.29800430100183156
Position 31379: 0.286828005710902
Position 26334: 0.27897398953553904
Position 69269: 0.27846756447742355
Position 37848: 0.24896478596082458
Position 4131: 0.24733789284579988
Position 29918: 0.2320364186572343
Position 33690: 0.22101171071220904
Position 5197: 0.2053344359509187
Position 31949: 0.19203730149469705
Position 11183: 0.18188039164396796
Position 53830: 0.17512072290286534
Position 71490: 0.17308828214613306
Position 63535: 0.17129221781177437
Position 3401: 0.1696893090366392
Position 69212: 0.16486079454733338
Position 21066: 0.16454172256792624
Position 57111: 0.1618117390196076
Position 38409: 0.16032468735505886
Position 43439: 0.15911868658598152
Position 2339: 0.1546488824853525
Position 60713: 0.13794706458032052
Position 70090: 0.13253750406780337
Position 45739: 0.12662335714867204
Position 33659: 0.12263343061194426
