Gene = Dok7
index = 344
Annotated 5SS: [  127   276  7703  9789 18561 20406]
Annotated 3SS: [  229  7471  9587 18440 20285 22168]
SMsplice 5SS: [  127   276  1342  9789 18561]
SMsplice 3SS: [  229  1188  9587 18440 20285]
top_k =  500
Partition function (log Z): -7.7215303560730915

Sorted 5' Splice Sites (High to Low Probability):
Position 9789: 0.9999675725343433
Position 18561: 0.9954135893690486
Position 276: 0.8149029470953959
Position 1342: 0.7292832587032532
Position 7703: 0.7113081894686439
Position 6122: 0.7077668065984025
Position 20406: 0.550785865360154
Position 127: 0.5432529384702451
Position 722: 0.403102289689008
Position 20418: 0.2462317076987098
Position 6920: 0.23953621235459335
Position 22493: 0.17615320409010912
Position 6136: 0.1443845787657011
Position 895: 0.12566191945468266
Position 2104: 0.1169336356996075
Position 1807: 0.11342246248824844
Position 103: 0.0908558741751201
Position 1549: 0.08809529261021931
Position 419: 0.052633664315283726
Position 23227: 0.04527345242303724
Position 699: 0.04433456491625944
Position 19324: 0.03633552406219753
Position 23447: 0.02372212415599082
Position 20411: 0.020372565304251935
Position 19378: 0.019715144023719676
Position 3746: 0.015815643392926633
Position 18822: 0.012643868591810388
Position 20540: 0.011934379184092852
Position 363: 0.010716412534495364
Position 22384: 0.009171100717775157
Position 21810: 0.00793999820874613
Position 924: 0.00715800084759624
Position 1448: 0.0070945851491641876
Position 22894: 0.006840825943715693
Position 1374: 0.005544151123361577
Position 2412: 0.0051825338319439005
Position 491: 0.005021720983464364
Position 611: 0.0045025349748925025
Position 5067: 0.00405576704361761
Position 1904: 0.003859217932860542
Position 1319: 0.00373581772654449
Position 1398: 0.0027478079759071
Position 1278: 0.0016976370721896528
Position 167: 0.00107964138859898
Position 237: 0.0008862371176960866
Position 928: 0.0008376214366654489
Position 91: 0.0007401749588092078
Position 1787: 0.000731073163508522
Position 499: 0.0006313441725381512
Position 942: 0.0005357775040512335
Position 1323: 0.0003846523844050072
Position 515: 0.00037708935463182103
Position 628: 0.00036760355929520784
Position 952: 0.00029563519049282186
Position 820: 0.00021439816155874804
Position 713: 0.00019921925692720975
Position 620: 0.00018759905423240632
Position 354: 0.00013501473889122864
Position 881: 6.491765317827339e-05
Position 506: 6.135703259239767e-05
Position 504: 4.977237301188473e-05
Position 4: 4.2516705456147265e-05
Position 1527: 3.6492484760981765e-05
Position 636: 1.4944881942888091e-05
Position 241: 5.240815332512256e-06
Position 603: 3.841333968279888e-06
Position 33: 3.7728641000684624e-06
Position 307: 3.193776772646788e-06
Position 501: 1.2929212752631724e-06
Position 314: 4.861394061197345e-07
Position 248: 2.383476288944549e-07
Position 269: 1.8702150182967884e-07
Position 430: 5.282099626516108e-08
Position 220: 1.5315997458274145e-08
Position 215: 2.72719202840546e-09
Position 229: 1.0930050514684006e-10
Position 529: 1.3486024849026047e-15
Position 509: 1.0575757705521059e-15
Position 527: 8.907872827961233e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 18440: 0.996585434189809
Position 9587: 0.9720409307522508
Position 20285: 0.965079927633987
Position 1188: 0.7548958314052049
Position 7471: 0.7113133348734932
Position 229: 0.5526203386822707
Position 5934: 0.3807766307997505
Position 22168: 0.2681676706575805
Position 6041: 0.2658234216115691
Position 6797: 0.23953799959374672
Position 619: 0.2059859508421004
Position 6059: 0.2055588019725732
Position 23822: 0.17703629271560656
Position 23070: 0.17405926410760533
Position 23446: 0.12839970883833324
Position 23275: 0.11918246148145681
Position 2007: 0.1139059938078722
Position 1751: 0.10683317687316742
Position 22469: 0.08863866150096406
Position 1444: 0.06803375042410238
Position 554: 0.06577917334541641
Position 557: 0.06057877986675332
Position 19130: 0.05997740333002377
Position 20539: 0.059868974703461884
Position 820: 0.05872633577564052
Position 750: 0.057040314422527306
Position 22448: 0.052383550389812024
Position 698: 0.03044324052886978
Position 383: 0.030434015095600654
Position 9368: 0.02792664178209245
Position 21613: 0.018623373588737304
Position 22733: 0.017575854535086623
Position 595: 0.015088261330091213
Position 21419: 0.012794101566631038
Position 18732: 0.012643868591810388
Position 521: 0.011845086282678273
Position 1248: 0.010596564851271716
Position 1596: 0.010315908363570443
Position 21208: 0.010100677522091085
Position 3608: 0.006316741189427379
Position 826: 0.0050338428411805134
Position 642: 0.004547460766202871
Position 3611: 0.0045355725199381835
Position 1448: 0.004173296041348088
Position 4932: 0.00405576704361761
Position 1713: 0.0035417403366774184
Position 3472: 0.0025585686321660302
Position 2330: 0.0024485953116231063
Position 3647: 0.002405115639120772
Position 560: 0.0017907914969081957
Position 2195: 0.001408882997636486
Position 21237: 0.0013480998456677936
Position 275: 0.0012397688944677005
Position 362: 0.001191467014480711
Position 599: 0.001156818926457628
Position 481: 0.000892143983321067
Position 1629: 0.000783269392589233
Position 592: 0.0006906415699135926
Position 804: 0.0005717227012780133
Position 2234: 0.0005627165636461967
Position 576: 0.0005614932599162976
Position 1333: 0.0005381279162843597
Position 668: 0.0005238869704683639
Position 369: 0.0004097631711835184
Position 408: 0.00038458161289026035
Position 235: 0.00031065810974050694
Position 589: 0.00029083697453435186
Position 2139: 0.00027299630210777013
Position 1061: 0.0002278764853282335
Position 430: 0.00018813033799739535
Position 1104: 0.00012987743670211176
Position 773: 0.00012866335899455538
Position 665: 0.00011260793688450604
Position 791: 7.264225245232635e-05
Position 795: 7.150590606995827e-05
Position 240: 5.095971881343878e-05
Position 978: 2.9130981203651428e-05
Position 1427: 2.842074501823059e-05
Position 11391: 2.795753432759365e-05
Position 394: 2.028533671403251e-05
Position 259: 1.8866269960163828e-05
Position 653: 1.719404208905707e-05
Position 499: 1.6649138351118183e-05
Position 280: 1.5813830971134468e-05
Position 721: 1.5063775347672816e-05
Position 1650: 1.2341759790671257e-05
Position 186: 1.1856527303536179e-05
Position 320: 1.0064243423227827e-05
Position 9896: 7.63893471297814e-06
Position 4279: 3.4235826873127073e-06
Position 4262: 3.2816076381540715e-06
Position 2031: 2.938835367840745e-06
Position 436: 2.484565353405366e-06
Position 702: 1.970760023559256e-06
Position 6570: 1.7478798533494133e-06
Position 428: 1.1472186667107768e-06
Position 237: 9.269185221250665e-07
Position 2547: 8.717457478995026e-07
Position 2789: 5.678152253454664e-07
Position 1313: 5.519890161528037e-07
Position 4055: 5.018180293444463e-07
Position 6919: 4.3951231090904583e-07
Position 4718: 4.195471180530771e-07
Position 3169: 3.323244666374658e-07
Position 324: 2.1031857971822817e-07
Position 4028: 1.8849930417692852e-07
Position 4544: 1.0115254619106898e-07
Position 3255: 4.718288177633687e-08
Position 102: 1.1426737414632222e-08
Position 69: 3.5159865483792046e-09
Position 85: 1.9945902734528314e-09
Position 1513: 2.4437686896036854e-10
Position 72: 7.408961969554056e-11
Position 81: 3.520195896442194e-11
Position 126: 2.7023732873400748e-11
Position 108: 1.3151062324837127e-11
Position 123: 6.1348755820392255e-12
Position 96: 4.528656971224123e-12
Position 725: 3.5201919519533644e-14
