Gene = Suco
index = 1041
Annotated 5SS: [  372 12769 14491 17333 19339 19862 22968 23872 24408 28041 29478 31123
 31380 31894 32681 37929 38964 42647 43267 47447 48527 49026 56288]
Annotated 3SS: [12656 14379 17177 19200 19710 22843 23734 24339 27932 29371 31101 31323
 31801 32614 37859 38872 41488 43178 47341 48371 48933 56231 57872]
SMsplice 5SS: [  372 14491 19339 19862 22968 28041 29478 31380 31894 32681 37929 38964
 43267 47447 48527 49026]
SMsplice 3SS: [14379 19200 19710 22843 27932 29371 31323 31801 32614 37859 38872 43178
 47341 48371 48933 59984]
top_k =  500
Partition function (log Z): -39.71466532956836

Sorted 5' Splice Sites (High to Low Probability):
Position 372: 0.95185765425573
Position 8021: 0.18914783981561423
Position 779: 0.15532810919999268
Position 763: 0.11831460607610969
Position 2940: 0.0632250780156407
Position 10073: 0.03436547926860478
Position 708: 0.029771659682319165
Position 658: 0.02097290153572371
Position 662: 0.010501887470558365
Position 376: 0.008999421999963777
Position 910: 0.008895309335736285
Position 2533: 0.006492703765442947
Position 2311: 0.003616137020527811
Position 1166: 0.0032888475771366745
Position 1110: 0.0024160212814891805
Position 318: 0.001213982014008832
Position 1176: 0.0011147577175655665
Position 919: 0.0010354044718926484
Position 609: 0.0005495370331077263
Position 2459: 0.0005441786900167978
Position 729: 0.0005201283651615603
Position 206: 0.0003429773207357242
Position 422: 0.00023785764654638775
Position 340: 0.00021478746148062504
Position 640: 0.0001496994030708861
Position 219: 0.00011762329688227814
Position 811: 9.385699179191643e-05
Position 84: 3.223942405547846e-05
Position 101: 2.915982493173392e-05
Position 426: 2.4897076722367272e-05
Position 126: 2.249558846823708e-05
Position 274: 1.9495597310808496e-05
Position 625: 1.0223016091006603e-05
Position 254: 9.328222094686557e-06
Position 816: 6.2946823412004676e-06
Position 470: 5.905952540731332e-06
Position 682: 4.337860095367228e-06
Position 263: 4.2922875132238465e-06
Position 367: 3.733203475076277e-06
Position 462: 3.6795523885849923e-06
Position 532: 3.181704312177224e-06
Position 941: 3.088142757137992e-06
Position 946: 2.9699581569630364e-06
Position 785: 2.329777658218601e-06
Position 108: 2.220575595906507e-06
Position 431: 1.822479313703776e-06
Position 404: 1.5248800272887254e-06
Position 1305: 1.254368693158438e-06
Position 1042: 1.211423419638177e-06
Position 120: 1.172718908255752e-06
Position 1491: 7.596378648757271e-07
Position 1920: 7.522027431476016e-07
Position 1947: 5.756859064036999e-07
Position 724: 5.677025508555783e-07
Position 749: 4.1904678944326175e-07
Position 645: 3.687899921747123e-07
Position 666: 1.4437889776214542e-07
Position 554: 1.3422784459367885e-07
Position 524: 1.3030220051811955e-07
Position 2131: 1.224109941836313e-07
Position 1957: 1.2079727972327699e-07
Position 2350: 1.1941005203104435e-07
Position 634: 1.1305010772203542e-07
Position 601: 7.497054399560315e-08
Position 674: 6.738617075742615e-08
Position 686: 6.574101265353125e-08
Position 731: 5.1600765015419396e-08
Position 736: 4.647011584533682e-08
Position 700: 3.764012239865049e-08
Position 20: 1.881938083927915e-08
Position 537: 2.755613526093774e-10
Position 521: 1.9129363716921238e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7915: 0.27601530576131056
Position 552: 0.2476581069881606
Position 10855: 0.19800178855119405
Position 10262: 0.17543911197147782
Position 7957: 0.12138477876613125
Position 2426: 0.1074270921746229
Position 9897: 0.04405200050476201
Position 8468: 0.03942310763384573
Position 2643: 0.03185442141132826
Position 815: 0.03167526313407169
Position 2794: 0.025448931849310668
Position 1026: 0.023493399101825588
Position 8862: 0.02197625800101394
Position 707: 0.021585756791596244
Position 5654: 0.019999310940959893
Position 1990: 0.01933346624793197
Position 9878: 0.015513783675718842
Position 5201: 0.01231054270992469
Position 2747: 0.011833981707128146
Position 2774: 0.011816696110709948
Position 1720: 0.011366357649724455
Position 625: 0.011207415151813942
Position 486: 0.010641164805797989
Position 10880: 0.010265387421590071
Position 1568: 0.009809576759373852
Position 7088: 0.009336465334827423
Position 686: 0.008530725520845849
Position 6491: 0.00787799277706447
Position 5784: 0.007706472298683259
Position 5802: 0.006180074950587818
Position 2840: 0.006012635947321987
Position 490: 0.005226630688976539
Position 7452: 0.004953178055624181
Position 7764: 0.0028923328303959123
Position 4924: 0.0026932287194578446
Position 3322: 0.002476535416831822
Position 6345: 0.0024176252708430312
Position 3724: 0.002408562523591796
Position 4166: 0.002091114003198
Position 7626: 0.0020751163225412803
Position 2843: 0.001978228871011066
Position 982: 0.0018021312980492441
Position 3637: 0.0016928105907877138
Position 6406: 0.0015490819975239475
Position 2876: 0.0014558056840592967
Position 2067: 0.0014500500318756588
Position 1257: 0.001360584473311778
Position 712: 0.0011640708175241843
Position 2223: 0.0011496626817852624
Position 6818: 0.0011089534222319423
Position 629: 0.0010413700463445456
Position 2650: 0.0010033601936859733
Position 5936: 0.0009506284156883839
Position 2130: 0.000949066499151044
Position 839: 0.0009382253985610081
Position 1642: 0.0009302626057091444
Position 2154: 0.0009190690492142369
Position 1528: 0.0008978220387377177
Position 1139: 0.0008117049778288058
