Gene = Mrpl23
index = 700
Annotated 5SS: [ 183 2116 3141 4329]
Annotated 3SS: [1992 3057 4254 7506]
SMsplice 5SS: [ 155 2116 3141 4329]
SMsplice 3SS: [1992 3057 4254 7506]
top_k =  500
Partition function (log Z): -1.555005033233385

Sorted 5' Splice Sites (High to Low Probability):
Position 4329: 0.9898985242541698
Position 2116: 0.9070564933228649
Position 3141: 0.7529410261335352
Position 155: 0.6145132924999213
Position 779: 0.45151116252770374
Position 2300: 0.3020277746881646
Position 183: 0.13221420645314705
Position 5171: 0.11488394251985458
Position 230: 0.10170604577618236
Position 7008: 0.0844885741142557
Position 225: 0.07744526423493524
Position 2841: 0.07268783644713472
Position 7240: 0.06579951897784668
Position 7321: 0.06402494408803876
Position 1927: 0.058419514740894116
Position 1402: 0.05330694942323616
Position 1434: 0.042132876481401356
Position 3145: 0.03366470814968824
Position 4722: 0.029890552579490248
Position 1993: 0.02922715533483028
Position 7012: 0.028271702027162695
Position 3131: 0.027972900655775058
Position 7024: 0.022931017171580984
Position 1439: 0.018769092206856693
Position 7281: 0.01670669821305021
Position 6757: 0.015799264272638117
Position 5262: 0.01407728637133589
Position 2120: 0.012318918520608138
Position 1648: 0.010410594212604325
Position 5648: 0.01040010583848318
Position 2460: 0.009381872279412012
Position 1427: 0.009338028144645374
Position 1315: 0.009120147425394977
Position 606: 0.008997538195644151
Position 234: 0.008815652603865042
Position 7200: 0.008662459223725372
Position 5831: 0.006664407527381818
Position 1171: 0.005865610119902379
Position 4497: 0.005621782917782665
Position 2860: 0.0044606072580995765
Position 1885: 0.004291529703048265
Position 2165: 0.004215607578695059
Position 7256: 0.00403260921881573
Position 1532: 0.003989335082763457
Position 7342: 0.0038005593683429553
Position 997: 0.0033790560689044387
Position 3000: 0.0032696859754228285
Position 1608: 0.0032617413477381454
Position 3119: 0.003183871691275908
Position 2821: 0.0031742172733411384
Position 2519: 0.0031440266108657814
Position 4657: 0.0031284625477915125
Position 187: 0.0028839082608331165
Position 1093: 0.0028572325961605167
Position 4333: 0.0026911723522478033
Position 1605: 0.0024831975775290237
Position 511: 0.0024800889251920216
Position 624: 0.0024757190112292674
Position 794: 0.0024740091153768622
Position 522: 0.0019302091433848168
Position 503: 0.0017960299167648847
Position 7244: 0.0017786428448885634
Position 2070: 0.0016223722635580885
Position 7294: 0.0015614024641710847
Position 783: 0.001408593651932547
Position 72: 0.0012294609549651074
