Gene = Akt1s1
index = 108
Annotated 5SS: [ 125 3736 4634 4885]
Annotated 3SS: [3346 4555 4714 5367]
SMsplice 5SS: [ 125  783 3736 4634 4885]
SMsplice 3SS: [ 385 3346 4555 4753 5973]
top_k =  500
Partition function (log Z): 4.106507918035758

Sorted 5' Splice Sites (High to Low Probability):
Position 4634: 0.9840661668379449
Position 4885: 0.9782382970014284
Position 783: 0.907050571785069
Position 3736: 0.8672809982165619
Position 125: 0.8142314813426017
Position 466: 0.4127217442719348
Position 507: 0.1417749470366324
Position 137: 0.13236888352645143
Position 3016: 0.12339935475157875
Position 5171: 0.08503247406084294
Position 1948: 0.0830917177308203
Position 3438: 0.0548224028018876
Position 1382: 0.032896621129671705
Position 5596: 0.030879199970390306
Position 5264: 0.029058568747480994
Position 2670: 0.022922524385426857
Position 1735: 0.022447279817476372
Position 1073: 0.021833169471155066
Position 1502: 0.01980980868104471
Position 3721: 0.015724652428216124
Position 5284: 0.012507350731451953
Position 1211: 0.010864509755964523
Position 1077: 0.010679056307550349
Position 4371: 0.00974815002043398
Position 2838: 0.009572711184759915
Position 3214: 0.00903309417948458
Position 2744: 0.008555710181366616
Position 4678: 0.00821217629692415
Position 4324: 0.007601733889223695
Position 2123: 0.006919750852725714
Position 183: 0.006675572832037467
Position 4332: 0.006338489374305228
Position 6056: 0.005551107618871582
Position 6085: 0.005489118108446663
Position 5780: 0.0053513042320265285
Position 175: 0.005175744641254969
Position 3947: 0.004776057256423699
Position 2430: 0.00367212223076178
Position 2003: 0.0036082650150065987
Position 2940: 0.002215413018284766
Position 1376: 0.0018654449259960972
Position 524: 0.0017348026662449387
Position 801: 0.0016797102898253218
Position 2727: 0.001511578082856961
Position 1885: 0.001426096282190953
Position 1032: 0.0013922397741471283
Position 2911: 0.0013788191576995987
Position 2606: 0.001026905211475239
Position 1331: 0.0008652911970577754
Position 1239: 0.0007614023425465575
Position 93: 0.0006861478524123501
Position 483: 0.0006702822144723143
Position 1906: 0.0005613418491346024
Position 3976: 0.0004895591548718214
Position 505: 0.0004596209471948167
Position 530: 0.0004334867677609675
Position 533: 0.00040552011764144545
Position 1601: 0.00039540549600524093
Position 450: 0.00038270939059298494
Position 1285: 0.00036742215800384423
Position 553: 0.0003015623809855693
Position 2434: 0.00025771006166611695
Position 562: 0.00019133677578412993
Position 572: 0.0001777472979984888
Position 1001: 0.00015639506120087194
Position 636: 0.00014235257684484502
Position 1190: 0.0001281210563701547
Position 464: 0.00011738371672581498
Position 585: 0.00010231363294042107
Position 1053: 7.683239004542335e-05
Position 4647: 5.404428713958211e-05
Position 312: 4.749886831891619e-05
Position 187: 4.170831054824353e-05
Position 412: 3.638099820032371e-05
Position 5072: 3.577314872248626e-05
Position 600: 3.575138997386368e-05
Position 4906: 3.457775133187876e-05
Position 48: 2.8105367149031063e-05
Position 5246: 2.609676296180543e-05
Position 798: 2.2246065276039033e-05
Position 4794: 1.6221815883838462e-05
Position 822: 1.4007581447700871e-05
Position 367: 1.3417904714961763e-05
Position 1066: 1.1228399747002093e-05
Position 5352: 9.813722236897642e-06
Position 5443: 9.042819995069986e-06
Position 4931: 8.438134117402616e-06
Position 222: 8.172498586589265e-06
Position 838: 7.732615457018902e-06
Position 811: 5.460729555034891e-06
Position 1055: 4.9313697878290366e-06
Position 310: 4.514157035626494e-06
Position 228: 4.370018510366474e-06
Position 1041: 4.2264351873424e-06
Position 37: 3.4755495589035233e-06
Position 4815: 3.232183756132997e-06
Position 876: 1.983614771838004e-06
Position 1057: 1.1553405050351756e-06
Position 979: 4.5472918523858076e-07
Position 6: 1.3300190741081068e-07
Position 346: 3.6751566857512556e-08
Position 353: 1.2504132679463205e-08
Position 351: 1.2308724701039405e-08
Position 369: 1.0605269165496602e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4555: 0.9316841623765304
Position 3346: 0.7728554900976343
Position 385: 0.7063717680579441
Position 4753: 0.4400819363658062
Position 5973: 0.3534306677284783
Position 654: 0.2522763830755005
Position 701: 0.18832651756202032
Position 5058: 0.14525113028170722
Position 4764: 0.1299878145366193
Position 5691: 0.12003721628742456
Position 662: 0.11916060125370276
Position 5649: 0.11219280298000836
Position 4714: 0.11151242908504051
Position 3628: 0.0972296846564917
Position 5672: 0.09455894081929225
Position 2797: 0.0883296002153569
Position 4777: 0.08514516950584988
Position 4794: 0.07741465643667118
Position 5932: 0.0770459859100562
Position 1795: 0.07322504745729798
Position 4825: 0.06981027245666872
Position 5367: 0.06896215691305094
Position 4791: 0.06210308207568383
Position 3600: 0.0617657846528913
Position 724: 0.05853321324768326
Position 1149: 0.05054981170262354
Position 4537: 0.04273322533379297
Position 5240: 0.040184104667345684
Position 553: 0.030009146731419724
Position 4969: 0.02933615238253574
Position 5243: 0.02612446618988641
Position 2923: 0.02407738992611804
Position 636: 0.022315783433972912
Position 2803: 0.022172062911590882
Position 1633: 0.020152754115291542
Position 5164: 0.019726817614758484
Position 890: 0.019191058465120765
Position 4212: 0.01691796561152066
Position 5386: 0.01311627999616302
Position 6055: 0.012014182744419047
Position 1802: 0.011510550147023407
Position 629: 0.01018383356725084
Position 4461: 0.009549106106859127
Position 556: 0.009520230534417763
Position 2465: 0.009365403465863998
Position 6191: 0.008636710504656442
Position 5197: 0.008384477231072711
Position 3113: 0.008309637258060281
Position 741: 0.008299224511648502
Position 721: 0.007962285253436702
Position 5127: 0.006977849757081215
Position 2485: 0.006876245586890812
Position 1401: 0.005754673468797049
Position 5298: 0.005677511764487795
Position 2669: 0.005518132792124769
Position 977: 0.005436182985421817
Position 4400: 0.005431860615418408
Position 5291: 0.00539960252900155
Position 2330: 0.005358651962649617
Position 3453: 0.005108207460947676
Position 2614: 0.004786678482743616
Position 1214: 0.004279492283773923
Position 6020: 0.003957412462953857
Position 5858: 0.00395712299983362
Position 4194: 0.003942752816214643
Position 1341: 0.0036450243744953928
Position 3831: 0.0036403973225747404
Position 4590: 0.0034353906553625854
Position 938: 0.0032907314553442656
Position 6121: 0.0032511450156614283
Position 1356: 0.003200429460181406
Position 1639: 0.0029078333750822533
Position 427: 0.0028275642347579686
Position 5480: 0.002717661604019382
Position 982: 0.002608993582890941
Position 562: 0.002513135423049941
Position 2594: 0.0024556537340873824
Position 4734: 0.002366365306950337
Position 2599: 0.0023436432036757996
Position 895: 0.002333078965857998
Position 4284: 0.0021804480282032962
Position 695: 0.002164753636489848
Position 1454: 0.0018433348499160113
Position 1706: 0.0017970987238149654
Position 5990: 0.001663996611679471
Position 3892: 0.0016252190887207803
Position 1956: 0.0016202245214559678
Position 2001: 0.0016140846390093864
Position 4839: 0.0015409037155357803
Position 305: 0.0014036896249783213
Position 5170: 0.0011839528036496976
Position 4287: 0.0011614237021207949
Position 4721: 0.0011536449536805843
Position 2871: 0.0011468367785481847
Position 5490: 0.0011121423462050594
Position 530: 0.0011017100178741994
Position 2552: 0.0008644846479827319
Position 4984: 0.0008568806540584175
Position 692: 0.0008416684195660872
Position 318: 0.0008061182035965173
Position 668: 0.0008042240658113836
Position 2298: 0.0007648953025914811
Position 1986: 0.000755272936475854
Position 424: 0.00073898082783025
Position 5352: 0.0007305875888402754
Position 1763: 0.0007303470516238841
Position 5939: 0.0007270933313811086
Position 2013: 0.0007246376700537811
Position 3057: 0.0007234569214243002
Position 2101: 0.0006908170274436246
Position 903: 0.0006629638154967276
Position 1551: 0.0006058227344604358
Position 204: 0.0005972448791717211
Position 940: 0.0005522871004728734
Position 4845: 0.0005486042286371761
Position 2356: 0.0004531692556524008
Position 3416: 0.00043747622343048696
Position 3290: 0.00042860189752782514
Position 5427: 0.00033024132839306323
Position 4487: 0.00029001883407599015
Position 1768: 0.00028260085872051926
Position 5012: 0.0002712643793988354
Position 678: 0.0002700037062255799
Position 5433: 0.0002562489841508449
Position 4323: 0.00022284848222258412
Position 5015: 0.0002176371472160697
Position 351: 0.00021435510979954012
Position 363: 0.00016901204841750288
Position 367: 0.00015041529562586153
Position 4338: 0.00012092210758500206
Position 4727: 9.706799978336455e-05
Position 4803: 9.160688048711736e-05
Position 5138: 9.118133197399161e-05
Position 4988: 7.416817694528743e-05
Position 4303: 7.179315592017935e-05
Position 5442: 6.918098040142687e-05
Position 222: 6.719157874612702e-05
Position 5072: 5.5989383211641194e-05
Position 395: 5.5327306204292025e-05
Position 483: 3.9776162634857106e-05
Position 4358: 3.169377467720865e-05
Position 1414: 2.9383148061412966e-05
Position 470: 2.572858862961411e-05
Position 1317: 2.5519903661559923e-05
Position 874: 2.5087475561617357e-05
Position 1343: 2.402961389762786e-05
Position 4842: 2.2211627609336918e-05
Position 1154: 1.7393526310773786e-05
Position 5075: 1.516094662239122e-05
Position 1366: 1.5105460414667939e-05
Position 849: 1.072724211124051e-05
Position 235: 9.219531017981729e-06
Position 4847: 8.825307821119947e-06
Position 330: 8.063403011634993e-06
Position 445: 7.98282712828512e-06
Position 237: 7.541576072689329e-06
Position 4852: 6.963464203046994e-06
Position 273: 5.704905486617151e-06
Position 1584: 4.01204979723359e-06
Position 5904: 3.809080061592267e-06
Position 861: 3.2810352041272034e-06
Position 337: 2.820904835344891e-06
Position 3608: 2.8084577418170486e-06
Position 277: 2.7084276220999772e-06
Position 511: 2.7010859741941493e-06
Position 339: 2.5301104341295165e-06
Position 4867: 2.4932111966173774e-06
Position 5077: 1.750962128172965e-06
Position 5088: 1.6572371375571117e-06
Position 1571: 1.5967963201047732e-06
Position 342: 1.5186576724177138e-06
Position 187: 1.3654474211081981e-06
Position 326: 1.1364829782420004e-06
Position 987: 9.481849982783679e-07
Position 1184: 6.413194197285894e-07
Position 2108: 5.106590521136116e-07
Position 843: 4.0763402555688763e-07
Position 4980: 3.770998213037557e-07
Position 173: 1.3150570399978596e-07
Position 124: 5.685929175766339e-10
Position 180: 3.631122001428538e-10
Position 158: 3.7681323065838364e-13
Position 150: 3.022716062706108e-13
Position 148: 2.0934565717464773e-13
Position 118: 2.885608495976666e-14
Position 104: 2.0455517033331968e-14
Position 116: 8.471887104076876e-15
Position 114: 7.19333160431278e-15
Position 131: 6.276869618470311e-15
Position 134: 4.6974190698200426e-15
