Gene = Mrap2
index = 693
Annotated 5SS: [   92   852 25353 31588]
Annotated 3SS: [  670 25218 31487 38134]
SMsplice 5SS: [   72   852  1094  4386 10530 16165 19461 19722 31588]
SMsplice 3SS: [  670   979  4328 10406 16075 19382 19602 31487 38134]
top_k =  500
Partition function (log Z): -21.65831272673255

Sorted 5' Splice Sites (High to Low Probability):
Position 4386: 0.8603290070973546
Position 1094: 0.8007534162024034
Position 852: 0.6907670223228003
Position 10530: 0.6743823146367792
Position 92: 0.4358820897443868
Position 72: 0.43501102731501523
Position 5347: 0.34797887859405946
Position 370: 0.33550572326301753
Position 1969: 0.2611262240928582
Position 7890: 0.15860955575944785
Position 16165: 0.12065164013265958
Position 8425: 0.11562410048679192
Position 771: 0.10537299280293252
Position 7886: 0.08422897535161351
Position 9436: 0.07556682086777418
Position 28: 0.0634199696942165
Position 7473: 0.03853823932157607
Position 3603: 0.037928139426370376
Position 5559: 0.03395122702400836
Position 500: 0.01581853131075974
Position 5296: 0.01330890163366254
Position 1005: 0.0123660306332852
Position 5996: 0.007949087668061907
Position 529: 0.007382647988335733
Position 879: 0.00704329753150173
Position 13573: 0.006416339273818201
Position 1417: 0.005697906390758392
Position 9450: 0.005067630641597899
Position 8117: 0.004132613361276723
Position 60: 0.0037949188086199696
Position 4432: 0.00373937187631631
Position 110: 0.003698381211576413
Position 8846: 0.0034538394193106836
Position 1247: 0.0031586386430313466
Position 116: 0.003001954922922349
Position 1437: 0.002609052216845514
Position 4534: 0.0021835336131059563
Position 464: 0.001136472776666402
Position 628: 0.0009444999523346431
Position 427: 0.0009321726766946843
Position 545: 0.0007318864944740854
Position 397: 0.0005275105657906703
Position 154: 0.00047983965249932017
Position 150: 0.0003819847685987089
Position 169: 0.00035128866840026206
Position 1102: 0.00017308638539660724
Position 6429: 0.00016157874659384318
Position 773: 0.00014390415370766748
Position 856: 0.0001398486679751004
Position 6538: 0.00013508678510404598
Position 838: 9.313972362138933e-05
Position 741: 8.35319879543307e-05
Position 596: 7.25457876105391e-05
Position 526: 7.128730450560084e-05
Position 492: 6.214101753052017e-05
Position 468: 5.5056723436877436e-05
Position 589: 4.337675780806367e-05
Position 466: 1.882990404757685e-05
Position 281: 1.854148811842064e-05
Position 138: 1.8040747374263507e-05
Position 126: 1.783458347563657e-05
Position 234: 1.4089856546389202e-05
Position 432: 8.428868529681565e-06
Position 504: 6.7175117018867635e-06
Position 472: 5.978736556529094e-06
Position 563: 5.089287934188466e-06
Position 58: 2.4692426745177222e-06
Position 190: 2.2089310884833685e-06
Position 214: 1.2554009106308526e-06
Position 179: 7.059803855993234e-07
Position 136: 6.973947410927418e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10406: 0.8478464040406412
Position 670: 0.7545274467336326
Position 979: 0.7133053226949788
Position 5183: 0.3192029177122688
Position 4328: 0.27561962540042767
Position 224: 0.2576351645293516
Position 7789: 0.25210201384461944
Position 4142: 0.24878935709305924
Position 1781: 0.20987557288055078
Position 16075: 0.2066977398805212
Position 4084: 0.20090656378403113
Position 15652: 0.15376631160535303
Position 16522: 0.12065164013265939
Position 8293: 0.09364848056990674
Position 9348: 0.08980944840144343
Position 12514: 0.08711724420287734
Position 8770: 0.07502433314019505
Position 4227: 0.06864251105530512
Position 14207: 0.05977059362519184
Position 983: 0.0469807076710236
Position 4354: 0.0395256823611008
Position 13692: 0.03787930762671515
Position 930: 0.03477555439303609
Position 1814: 0.03456084219966046
Position 13027: 0.032408891565998944
Position 13209: 0.030709371195692454
Position 4207: 0.02970587492075261
Position 729: 0.025485125274054003
Position 8336: 0.024462003279045012
Position 7324: 0.024433639651779557
Position 678: 0.02407338079841612
Position 278: 0.02400642433829793
Position 12493: 0.022661444083626168
Position 3496: 0.021847789795643967
Position 5276: 0.02131942080478848
Position 5157: 0.017715681220729636
Position 3447: 0.01567926045490046
Position 11091: 0.014685688972311949
Position 12014: 0.014601298266345673
Position 7375: 0.014104599669796502
Position 5456: 0.013032942461516992
Position 5793: 0.012813580026980471
Position 369: 0.011936234795454187
Position 13439: 0.011934036962055201
Position 6662: 0.010403607488752794
Position 5517: 0.009708274691969712
Position 8629: 0.009097626277560623
Position 1787: 0.007490757242465511
Position 5299: 0.007348862948166149
Position 195: 0.006545405216562932
Position 13722: 0.0063989468768428865
Position 395: 0.005453193165258209
Position 1004: 0.005274981646410693
Position 6592: 0.0048925937293018765
Position 7961: 0.004378517494008495
Position 5496: 0.004334797144444017
Position 1650: 0.004324976364862818
Position 11445: 0.004099748246241859
Position 5469: 0.003993791413805109
Position 5250: 0.003855254621353947
Position 11338: 0.003747871958863688
Position 12563: 0.00354489001134155
Position 5227: 0.0031167710096998364
Position 10813: 0.0028822451737968357
Position 952: 0.0028353450934851376
Position 8500: 0.0025024909358499874
Position 1322: 0.0024862774501686323
Position 1604: 0.00246359353200453
Position 201: 0.002249598910873574
Position 1133: 0.002082552556225184
Position 9186: 0.0017274317072822802
Position 950: 0.001441419485623953
Position 480: 0.0014234681124078836
Position 4431: 0.0013628870946753137
Position 6237: 0.0013354804622328436
Position 1067: 0.0012898546794256724
Position 1137: 0.0012224428584139862
Position 948: 0.0011909292022386573
Position 234: 0.001185734655719962
Position 446: 0.0010204713455592921
Position 1817: 0.0010135003538256832
Position 1331: 0.0010092596226544239
Position 6627: 0.0009746010015652716
Position 258: 0.0009743702663090219
Position 4003: 0.0009637016279438522
Position 1580: 0.0009183575098273331
Position 556: 0.0009168271423152532
Position 281: 0.0008899240198332858
Position 10123: 0.0008628523557757395
Position 1568: 0.0008461115257194362
Position 549: 0.0006126876179368328
Position 612: 0.0005647250969064194
Position 4385: 0.0005027585614227399
Position 8462: 0.0004522156614695209
Position 495: 0.00043868186211886725
Position 3324: 0.0004010891758260015
Position 241: 0.0003916462201148305
Position 301: 0.0003767407196954371
Position 8671: 0.0003700103078290053
Position 1246: 0.00035229872600225844
Position 1286: 0.0002803469375826372
Position 1368: 0.00027046435039010814
Position 464: 0.0002213233162657015
Position 1692: 0.00021619622865576605
Position 1727: 0.00021061962377367708
Position 6129: 0.00020527350615630183
Position 336: 0.00019694394405971667
Position 628: 0.00018077046265412635
Position 689: 0.00017760625129089328
Position 1296: 0.00017047377040351033
Position 3884: 0.0001536219600752722
Position 4492: 0.00014960178906425384
Position 1231: 0.00014213019204314988
Position 788: 0.00014119743847476932
Position 3864: 0.00013186111783850576
Position 126: 0.00012461617121554855
Position 878: 0.00011995586936963069
Position 995: 0.00011431707269100856
Position 206: 0.00011154999768771772
Position 748: 0.00010785281263601989
Position 852: 9.574356943523176e-05
Position 150: 7.58429058194848e-05
Position 1304: 6.045835616715136e-05
Position 4710: 5.8052277939488996e-05
Position 1355: 5.7271188543950114e-05
Position 419: 5.430142334317343e-05
Position 499: 5.1405051079007316e-05
Position 1341: 4.941620366336303e-05
Position 6372: 4.571477540206832e-05
Position 1664: 4.5276955909991535e-05
Position 6448: 4.425253784259174e-05
Position 285: 4.144453799674388e-05
Position 315: 3.743958611440137e-05
Position 1388: 3.394875779496551e-05
Position 992: 3.2891149050740135e-05
Position 1253: 3.287302923699289e-05
Position 159: 3.286318384124691e-05
Position 1011: 3.165632690519517e-05
Position 987: 2.4859485873802865e-05
Position 636: 2.072999524486408e-05
Position 832: 1.629975669649822e-05
Position 2024: 1.6276271362956094e-05
Position 6306: 1.6051406194834725e-05
Position 6263: 1.2582330293524584e-05
Position 5525: 1.1026060848913733e-05
Position 351: 1.0203420961880062e-05
Position 179: 7.953178460036415e-06
Position 374: 7.547315773326773e-06
Position 164: 4.35206445793029e-06
Position 425: 3.3731713721953945e-06
Position 327: 2.6566278476077525e-06
Position 177: 2.5289933204684018e-06
Position 167: 1.5808523957444803e-06
Position 320: 9.521672141416788e-07
Position 856: 6.356394609504299e-07
Position 509: 3.4186780991047844e-07
Position 1170: 2.718884451762985e-07
Position 563: 2.3775552749858319e-07
Position 1047: 1.067822740310107e-07
Position 1184: 1.0271304093881789e-07
Position 103: 1.4097100604073188e-10
Position 96: 1.6530215333406942e-12
