Gene = Cnot11
index = 275
Annotated 5SS: [  56 1346 2589 3432 5084 7611 9997]
Annotated 3SS: [  561  2423  3278  4880  7407  9899 10076]
SMsplice 5SS: [1346 2589 3432 5084 7611 9997]
SMsplice 3SS: [ 2470  3278  4880  7407  9899 10076]
top_k =  500
Partition function (log Z): 4.899714110369031

Sorted 5' Splice Sites (High to Low Probability):
Position 7611: 0.9925879806435467
Position 5084: 0.9911962464831101
Position 2589: 0.9795776347223422
Position 9997: 0.8563216942430552
Position 1346: 0.8417481857100133
Position 3432: 0.6410601018155395
Position 56: 0.6322549263884305
Position 10675: 0.3651288476005238
Position 313: 0.29346693896451065
Position 1662: 0.2531272233568103
Position 5873: 0.12843276872000825
Position 5326: 0.11891970202995407
Position 6523: 0.10849738210698218
Position 5376: 0.09618145280828223
Position 3436: 0.07086937646702776
Position 6897: 0.06590365791051842
Position 4800: 0.061367615656403376
Position 689: 0.05231786453316232
Position 1649: 0.05007913169281571
Position 3404: 0.041679339793392965
Position 10086: 0.029926186053980536
Position 830: 0.024172324465216735
Position 9126: 0.013795452622875022
Position 385: 0.012022307154796194
Position 10435: 0.010854214104134582
Position 10310: 0.01072055715467896
Position 1654: 0.010522011981120552
Position 5830: 0.009636309043461803
Position 6350: 0.008498155162755127
Position 43: 0.008305548998896496
Position 10893: 0.008092449475117397
Position 3217: 0.00773957761700913
Position 484: 0.007554118027062629
Position 7119: 0.007545567584715259
Position 2333: 0.007496798679683074
Position 10901: 0.007086889601885814
Position 1621: 0.006635435927324666
Position 10649: 0.0063446391144201236
Position 764: 0.006028571015550883
Position 4771: 0.005587495441031451
Position 8158: 0.005458057479236002
Position 2341: 0.005285167865952286
Position 2041: 0.004279387166932094
Position 11469: 0.004195504128034305
Position 7415: 0.0037458978572961683
Position 1812: 0.003414611086470263
Position 3842: 0.003366233417713452
Position 1635: 0.0030216887521857462
Position 5088: 0.002997561383973666
Position 1795: 0.0029572470404715953
Position 1728: 0.002919851371930167
Position 3377: 0.0024356442730441917
Position 3408: 0.0024170089255337373
Position 10700: 0.0020265840363290076
Position 5092: 0.001978888348320212
Position 2348: 0.0019219618234577185
Position 5164: 0.0019137607955253594
Position 111: 0.001704580988668466
Position 10525: 0.0014351420022528896
Position 3233: 0.0012824584461385285
Position 10639: 0.0012607974970416823
Position 10334: 0.001199790139130381
Position 4460: 0.0011732275816251885
Position 10527: 0.0011211555095455294
Position 10302: 0.0011040520025706205
Position 685: 0.000973782679906149
Position 4219: 0.0009590101295812491
Position 10909: 0.000939638070501954
Position 10691: 0.000910577999145527
