Gene = Pdzd9
index = 806
Annotated 5SS: [ 178 1964 7507]
Annotated 3SS: [1783 7316 9980]
SMsplice 5SS: [  178  7507 10071 10660]
SMsplice 3SS: [ 7316  9980 10464 10748]
top_k =  500
Partition function (log Z): -7.534063987672397

Sorted 5' Splice Sites (High to Low Probability):
Position 7507: 0.9229255004220309
Position 10660: 0.8036867412586672
Position 178: 0.5733061984959817
Position 1964: 0.44104247999655044
Position 8432: 0.34041991578638453
Position 10071: 0.3351510798206673
Position 357: 0.2814198605504518
Position 10363: 0.18488064124859727
Position 10080: 0.16275889195761065
Position 10137: 0.14995596515138143
Position 2990: 0.13160328253856926
Position 51: 0.07433893951148607
Position 10099: 0.06894704891617051
Position 10355: 0.060162693333877096
Position 4851: 0.045642936637730024
Position 201: 0.03031068597417746
Position 1816: 0.029127582363233626
Position 2307: 0.028938291975303756
Position 10831: 0.02465812327048508
Position 10381: 0.023221808740762042
Position 5813: 0.02313323361470278
Position 10655: 0.02156992657854413
Position 5318: 0.020913166679754035
Position 1179: 0.01957015455658066
Position 3029: 0.01426041893727591
Position 10339: 0.010988797914593505
Position 798: 0.010287519050834918
Position 1295: 0.00860461894908031
Position 9373: 0.008349041969339503
Position 10062: 0.00803401985595852
Position 3917: 0.006899181922909168
Position 967: 0.004777318050952307
Position 1563: 0.0046649091622281424
Position 1460: 0.004623039636496182
Position 90: 0.003726207552316707
Position 2428: 0.002708606734091243
Position 64: 0.0023395120327124683
Position 10838: 0.0023207137053966663
Position 83: 0.0020795417853834573
Position 266: 0.0015783278350540591
Position 751: 0.0015200292636935691
Position 638: 0.0015136544353631111
Position 597: 0.0015065404630820302
Position 1109: 0.0015013860990622243
Position 1035: 0.0013275695706231722
Position 518: 0.001196960890013176
Position 1299: 0.00116816721671791
Position 619: 0.0011628543824581256
Position 819: 0.0011004850279807876
Position 347: 0.0009801136106182544
Position 361: 0.0005588060352060237
Position 4267: 0.00040025962330642614
Position 3851: 0.0003667321684133746
Position 10875: 0.0003109484404378552
Position 1834: 0.00027209858003691967
Position 3259: 0.00023652771462047957
Position 313: 0.00020452337405983245
Position 243: 0.00019936278261364877
Position 2894: 0.00017180475446992204
Position 1699: 0.0001624408771241455
Position 41: 0.00012544325651743952
Position 1549: 9.180007877505014e-05
Position 502: 9.065537320898729e-05
Position 3264: 7.027561531741987e-05
Position 255: 5.9300311470271346e-05
Position 272: 4.689723308900789e-05
Position 213: 4.386207304967837e-05
Position 480: 3.8244909160601216e-05
Position 775: 5.504733181991249e-07
Position 285: 3.6609799737804903e-07
Position 677: 2.839585336754219e-07
Position 443: 2.645609801218598e-07
Position 738: 2.3629656722417143e-07
Position 320: 1.1223005266806122e-07
Position 3: 1.0566883852681209e-07
Position 289: 6.637100567386233e-08
Position 331: 2.4047219040911976e-08
Position 402: 1.8902913496576847e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7316: 0.8503425867904103
Position 10464: 0.76047091845831
Position 9980: 0.7479071452461649
Position 10748: 0.4146690443824142
Position 10724: 0.27444150923891636
Position 8229: 0.25124082131682857
Position 1783: 0.24361581175383856
Position 10502: 0.19338590456092636
Position 1657: 0.1457966218391055
Position 2759: 0.14321308883884096
Position 10126: 0.13860250034839317
Position 10309: 0.11666650689123582
Position 11020: 0.1123428690674228
Position 7403: 0.07280189434405762
Position 1622: 0.04782761019026973
Position 4753: 0.04585167596492834
Position 8331: 0.03257410594340185
Position 8297: 0.028487183515560267
Position 8114: 0.02490288596312619
Position 5706: 0.023162664922730863
Position 10549: 0.021688503157309236
Position 10929: 0.01713123873987756
Position 11481: 0.015270820314004572
Position 5231: 0.013929984148153168
Position 1908: 0.012960988678769238
Position 2176: 0.012312602527463667
Position 9948: 0.01110342512152001
Position 1031: 0.010143853404649518
Position 1890: 0.008403795572448197
Position 9292: 0.008349041969339503
Position 992: 0.007616247228560878
Position 2219: 0.007338437740084461
Position 3762: 0.007284854814022458
Position 5150: 0.006983182531600864
Position 11096: 0.0061270363347690785
Position 11427: 0.005846419764934625
Position 2192: 0.005612292486344593
Position 11049: 0.0050816463258367885
Position 1823: 0.005065021176708923
Position 8146: 0.00395837530943628
Position 1366: 0.0036025160424167798
Position 1809: 0.0035977284446734783
Position 11182: 0.002472157386989906
Position 11258: 0.002353890104117476
Position 1097: 0.0020594272353106472
Position 1178: 0.002047638599292014
Position 1803: 0.0019911811384565187
Position 1407: 0.0019380654518100133
Position 11321: 0.001703463133372466
Position 11303: 0.001676885521420013
Position 446: 0.0014932715052370965
Position 11547: 0.0014107297981414758
Position 2660: 0.0014076310145163349
Position 2599: 0.0013996946599585224
Position 10952: 0.0013875839431628449
Position 1332: 0.001323930958444807
Position 331: 0.0012692394731637384
Position 2340: 0.0012167779944410257
Position 2244: 0.0011889669589726644
Position 11455: 0.0011682112181438638
Position 11366: 0.0011468223007806192
Position 2005: 0.0011385035483672823
Position 2306: 0.0010467451373604966
Position 2065: 0.0007667704875625546
Position 1277: 0.0007532139596096231
Position 1167: 0.0007455432298255737
Position 876: 0.0007390964120740389
Position 1930: 0.0007007710301139905
Position 2140: 0.0006178586919989447
Position 462: 0.0004351434552783421
Position 4159: 0.00040025962330642614
Position 896: 0.00038709687908536247
Position 2388: 0.000359017075859679
Position 1383: 0.00034420401233683655
Position 3099: 0.00031925132731171256
Position 255: 0.0003186583459286583
Position 1242: 0.00030203039061218746
Position 11219: 0.0002852782657798203
Position 10760: 0.0002718945766819064
Position 10894: 0.00022852802669693685
Position 10777: 0.00022237739211863262
Position 313: 0.00016405530932956741
Position 295: 0.0001424513836386132
Position 7657: 0.0001308842213203001
Position 725: 0.00010704745999317386
Position 1501: 8.378473306390309e-05
Position 1100: 8.065810326500805e-05
Position 669: 7.976063023567152e-05
Position 797: 7.969153800688158e-05
Position 774: 7.219293128415021e-05
Position 1182: 7.078757623554304e-05
Position 623: 6.748485947019756e-05
Position 1440: 6.667668818292969e-05
Position 1150: 6.631682469390886e-05
Position 811: 4.895250208218816e-05
Position 1789: 4.5415213925399e-05
Position 1589: 3.9955277407207665e-05
Position 1057: 3.7609855046561066e-05
Position 1959: 3.4560804667083786e-05
Position 2732: 3.137726552747888e-05
Position 855: 2.890923484613082e-05
Position 2106: 2.541565938997924e-05
Position 2767: 2.502331726179677e-05
Position 193: 2.164941281672907e-05
Position 220: 1.2888135043404564e-05
Position 4322: 1.1788652813787829e-05
Position 761: 9.919617931007198e-06
Position 651: 5.166242050123071e-06
Position 169: 4.456150562962254e-06
Position 465: 4.410296099062003e-06
Position 229: 4.236390429055419e-06
Position 2518: 2.0475347323231016e-06
Position 931: 1.0903404252365458e-06
Position 755: 8.249583472528981e-07
Position 2956: 1.77347839894446e-08
