Gene = Rbm33
index = 887
Annotated 5SS: [  234 14013 18694 19874 22132 25338 35467 41306 45058 51137 69443 70814
 72641 73995 77494 91285 93583 96199]
Annotated 3SS: [13933 18644 19796 21818 25217 35294 41096 44768 51077 69309 70469 72325
 73706 76824 91074 93393 96109 96390]
SMsplice 5SS: [  234 14013 18694 19874 35430 41306 42237 42741 42944 44309 44657 45058
 50196 51137 59879 69443 73857 76059 77102 77494 91168 92815 93583 96199
 97407]
SMsplice 3SS: [ 13933  18644  19796  35294  41048  42120  42641  42818  44194  44557
  44768  50031  51077  59751  69309  73706  75954  76824  77346  91074
  92706  93393  96109  97282 101604]
top_k =  500
Partition function (log Z): -46.65724550467677

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9999999999862368
Position 14013: 0.9994725939356476
Position 19874: 0.9893911022847459
Position 22132: 0.7194436601347736
Position 25338: 0.7000175330956918
Position 18694: 0.644231283902868
Position 20350: 0.5428591962443752
Position 25147: 0.3925088746179135
Position 16643: 0.16132806255735088
Position 25482: 0.1261405274760378
Position 26590: 0.12312044093429426
Position 20147: 0.11835238113717633
Position 24045: 0.08602645201613039
Position 26679: 0.08193287464993831
Position 21645: 0.07730142192855764
Position 24005: 0.059233405727750446
Position 14457: 0.05092555407052603
Position 20597: 0.039553825297677196
Position 20591: 0.023671063020562603
Position 20364: 0.017254299187382974
Position 17413: 0.012829016830453975
Position 21409: 0.011856818177871733
Position 14197: 0.009769295885512197
Position 20585: 0.0036917612500624152
Position 6003: 0.0005273436970167692
Position 19977: 0.0003522237265025145
Position 20603: 0.0002489992084510165
Position 20579: 0.00021779187838090534
Position 20466: 0.00016385497113885174
Position 20294: 0.00014210973725058007
Position 18834: 0.00012935468795593105
Position 14501: 0.0001133252588066614
Position 17274: 0.00010982855083507611
Position 15222: 9.036236314866771e-05
Position 20872: 4.939948774267026e-05
Position 20354: 4.534890715213181e-05
Position 20728: 4.044544504002681e-05
Position 20313: 3.1752295279037214e-05
Position 5067: 1.021754688609704e-08
Position 5887: 5.261665218430835e-09
Position 6099: 3.837905014592785e-09
Position 3902: 8.238580635907805e-10
Position 3751: 7.990367341681979e-10
Position 980: 7.804876716860595e-10
Position 2615: 6.463760178668272e-10
Position 1656: 6.08589978832357e-10
Position 4142: 5.512547877859133e-10
Position 3893: 4.835924303772018e-10
Position 4818: 4.511792934980027e-10
Position 2835: 4.2012545876173494e-10
Position 1099: 2.2431210847997582e-10
Position 985: 1.4649713196938776e-10
Position 769: 1.0330550865312603e-10
Position 4492: 7.654221571622441e-11
Position 3163: 6.521323498389245e-11
Position 845: 4.9904533100105485e-11
Position 3918: 4.583451383236707e-11
Position 380: 6.2212575410372706e-12
Position 585: 1.0991804314392933e-12
Position 475: 7.724203170886734e-13
Position 238: 7.188031850995853e-13
Position 492: 5.838956889424079e-13
Position 502: 4.168005260927917e-13
Position 629: 4.018415395134584e-13
Position 403: 1.187963970808221e-13
Position 277: 7.303705823241007e-14
Position 550: 5.4397249029571704e-14
Position 43: 4.5866800048617605e-14
Position 661: 4.2407763799531055e-14
Position 610: 3.118886791413146e-14
Position 1121: 2.262166395336103e-14
Position 138: 1.5764945899220003e-14
Position 257: 1.3525573129618264e-14
Position 589: 1.1974079074070018e-14
Position 473: 5.213407248663872e-15
Position 355: 3.3905077752341082e-15
Position 576: 3.3646370458142306e-15
Position 601: 3.105731083887613e-15
Position 427: 4.2315970209236634e-16
Position 333: 3.984237672543069e-16
Position 654: 2.0686476294630445e-16
Position 288: 1.561472209241158e-16
Position 12: 1.3226835001440278e-16
Position 671: 1.2376754589185344e-16
Position 604: 4.086070924498455e-17
Position 676: 1.8891899273416736e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 13933: 0.9994725939356476
Position 19796: 0.9814902205280587
Position 35294: 0.9766029939452069
Position 25217: 0.7302840987233065
Position 21818: 0.6074157054920498
Position 20249: 0.588320170918564
Position 18644: 0.4339368949322096
Position 24981: 0.3946264668984142
Position 26502: 0.14053215907660366
Position 18606: 0.13722544781834006
Position 16536: 0.13587315754246856
Position 23873: 0.10279004519240843
Position 25410: 0.09811810254901485
Position 21912: 0.09221631344185698
Position 20025: 0.08883784891619705
Position 18523: 0.07320125582143759
Position 14377: 0.051040480682614006
Position 26372: 0.048174445998750065
Position 21600: 0.044836845875625086
Position 21283: 0.041633016488582246
Position 23955: 0.029818282928590734
Position 20085: 0.02712974580436778
Position 20188: 0.02572252927095909
Position 16419: 0.02545490501488231
Position 26405: 0.017892117675388616
Position 20437: 0.014769406507982705
Position 23817: 0.012836921973656108
Position 17315: 0.01282965252094364
Position 21479: 0.010772578584987636
Position 14078: 0.00976939067023905
Position 21825: 0.007857724231013642
Position 19844: 0.007621187873231752
Position 21476: 0.004435663267276083
Position 27219: 0.004145132691430944
Position 21692: 0.0031681088707909647
Position 26767: 0.0016121016811288548
Position 25857: 0.0014373500914079173
Position 20028: 0.0013577988148519907
Position 20388: 0.0011852101712370947
Position 20053: 0.0010879456693530373
Position 20512: 0.0008451883984379033
Position 27293: 0.0006788970901463443
Position 19371: 0.0006420596152473411
Position 20146: 0.0006092367570158107
Position 26207: 0.0005355728194772531
Position 28047: 0.0003012321064969199
Position 5774: 0.0002377108722143796
Position 22273: 0.0001650866128059412
