Gene = Polr3gl
index = 835
Annotated 5SS: [   98 12094 12538 13347 13732 14166 14384]
Annotated 3SS: [11925 12407 13277 13674 14091 14269 15592]
SMsplice 5SS: [   98  5390 13347 13732 14166 14384 15509]
SMsplice 3SS: [ 5259 13277 13674 14091 14269 15311 15592]
top_k =  500
Partition function (log Z): 0.585518568063836

Sorted 5' Splice Sites (High to Low Probability):
Position 98: 0.9700957325898117
Position 13347: 0.9656024909303387
Position 5390: 0.9325612605596847
Position 14384: 0.9061810485425904
Position 13732: 0.8967794583823278
Position 14166: 0.6471485567736238
Position 15509: 0.3628742151644064
Position 13177: 0.32626164142037917
Position 12094: 0.27085266612582637
Position 15484: 0.22700432627928477
Position 12538: 0.20803223690045627
Position 11695: 0.16307473822282928
Position 14717: 0.11780382302313812
Position 11474: 0.08478950443648436
Position 1463: 0.06133340270557285
Position 9292: 0.05076440711984958
Position 7347: 0.048171082811665156
Position 6479: 0.041036452570832126
Position 3321: 0.039095659223444004
Position 1360: 0.03902381443508086
Position 13397: 0.031120094840849315
Position 3326: 0.031054052197941266
Position 138: 0.020128361389709106
Position 4070: 0.018626411391301667
Position 12047: 0.013661451554367338
Position 6682: 0.01351608830134091
Position 572: 0.012970851177796769
Position 9744: 0.009325217699927849
Position 9781: 0.007105242687660064
Position 14719: 0.007058914152600559
Position 15490: 0.006801846460941538
Position 13770: 0.005930367490041974
Position 13693: 0.0059183788291104055
Position 2109: 0.005735302613083875
Position 4526: 0.005707960979311546
Position 15359: 0.005476479428784804
Position 824: 0.004845702766739775
Position 15423: 0.004780704884034961
Position 865: 0.003996136621480017
Position 14233: 0.0039060513316753792
Position 2743: 0.003892730520662737
Position 351: 0.0033566530710144207
Position 6856: 0.0033143743235794195
Position 10627: 0.002876093281943968
Position 15069: 0.0026318556128268962
Position 15515: 0.0025843304306089098
Position 6702: 0.00246876602092628
Position 15406: 0.002332662196664245
Position 3121: 0.0019870133021396065
Position 14237: 0.0017769728714606837
Position 4203: 0.0017710946015152091
Position 14632: 0.0015284707960953243
Position 13719: 0.0015154211067875032
Position 13868: 0.0009206563757191417
Position 15474: 0.000549941376025581
Position 13710: 0.0004251579686428404
Position 262: 0.0004003665776915808
Position 5803: 0.0003833341226149674
Position 321: 0.00038111256187423515
Position 13351: 0.00034118283776240506
Position 175: 0.0003301838672169595
Position 13974: 0.000279431483212406
Position 128: 0.0002764638197438183
Position 13976: 0.00023028918835544225
Position 14659: 0.000203377997800173
Position 14590: 0.00020064491192869666
Position 5728: 0.0001923418148880356
Position 15511: 0.00012960704095140864
Position 602: 0.00011528471869312516
Position 505: 0.00011472775470830528
Position 133: 9.996478288052733e-05
Position 844: 9.929613775906282e-05
Position 13863: 9.404562891246155e-05
Position 13762: 8.985423083220747e-05
Position 14906: 8.172871719598085e-05
Position 14840: 7.347703260933524e-05
Position 15342: 5.379121164579451e-05
Position 473: 5.1377051830078735e-05
Position 656: 3.944947163741262e-05
Position 57: 2.995284877937428e-05
Position 378: 2.9114142461701476e-05
Position 191: 2.8824978460859296e-05
Position 69: 2.490123802550499e-05
Position 1898: 1.7664903524504298e-05
Position 114: 1.6006872781771692e-05
Position 331: 1.5149925910453588e-05
Position 765: 1.1785909662784568e-05
Position 1209: 9.480220856674797e-06
Position 199: 8.534621758354153e-06
Position 2121: 7.792481464695196e-06
Position 1652: 5.571228364768688e-06
Position 2691: 4.084753808042757e-06
Position 557: 2.4825399621674545e-06
Position 871: 2.2450824251258212e-06
Position 283: 8.756568255954946e-07
Position 14803: 7.937813140900246e-07
Position 555: 7.458016725305372e-07
Position 14732: 5.408289505767875e-07
Position 80: 4.935940543487801e-07
Position 153: 1.5808462048590972e-07
