Gene = Inpp5a
index = 579
Annotated 5SS: [   356  64987  88987  92611 122363 127626 134781 136673 149155 169861
 170030 178329 185947 188310 189161]
Annotated 3SS: [ 64944  88885  92522 122298 127521 134727 136552 149069 169764 169954
 178254 185834 188240 189072 189244]
SMsplice 5SS: [   356  62873  65030  88987  92611 122363 127626 136673 149155 169861
 170030 185947 188310 189110]
SMsplice 3SS: [ 62762  64944  88885  92522 122218 127521 136552 149069 169764 169954
 185834 188240 189072 189195]
top_k =  500
Partition function (log Z): -112.88176531767621

Sorted 5' Splice Sites (High to Low Probability):
Position 356: 0.9997462497578599
Position 1810: 0.08120030021340452
Position 9264: 0.05344097581634326
Position 3269: 0.025635684672253786
Position 4258: 0.016648831569182274
Position 1615: 0.013620711868843357
Position 600: 0.010726566893722572
Position 904: 0.009458100990516043
Position 3837: 0.007590561414795608
Position 3273: 0.006544737323048393
Position 137: 0.00579649748487614
Position 8923: 0.003912214688069642
Position 6185: 0.0027560015756123387
Position 6453: 0.0022894413925201207
Position 2647: 0.0022653827058310774
Position 3824: 0.002234903022222793
Position 6749: 0.0020901446303497255
Position 2642: 0.0017132604189692426
Position 2900: 0.0014975417674132831
Position 1187: 0.001407465515702866
Position 4524: 0.0010973339538779896
Position 2104: 0.0010046102851656333
Position 658: 0.0003266071443455735
Position 825: 0.0002688543859418
Position 1086: 0.0001669889664217328
Position 1546: 0.00012975872495940146
Position 2907: 8.360409227232111e-05
Position 1288: 8.313383414883367e-05
Position 2975: 7.095685094772578e-05
Position 1091: 3.557562806047475e-05
Position 1234: 2.7734814067822442e-05
Position 2402: 2.4173484872893552e-05
Position 55: 1.6623588211997203e-05
Position 513: 1.5004601225862263e-05
Position 1342: 1.4363725060488001e-05
Position 1685: 9.879894980284568e-06
Position 335: 8.453608925555412e-06
Position 168: 8.054154860242852e-06
Position 388: 2.953038653649918e-06
Position 370: 2.374044133343959e-06
Position 360: 1.6781931531776467e-06
Position 402: 1.229210449881267e-06
Position 173: 1.1133450788278733e-06
Position 314: 1.0184209865242683e-06
Position 323: 8.3567037040588e-07
Position 30: 3.1927114989694236e-07
Position 1256: 1.554269656021477e-07
Position 867: 1.1835639699916677e-07
Position 1181: 7.06249396082537e-08
Position 953: 7.037670930680388e-08
Position 731: 6.479371801261678e-08
Position 254: 5.914923633413287e-08
Position 497: 6.706936110910275e-10
Position 469: 2.99236794538149e-10
Position 438: 2.84670120132609e-10
Position 511: 1.5004173025861325e-10
Position 500: 2.7344279865766095e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4898: 0.09804501681281919
Position 4837: 0.08142245836485647
Position 7315: 0.07680769306047251
Position 1684: 0.07457538972844797
Position 10315: 0.05264795662961587
Position 9015: 0.044741990915772176
Position 4148: 0.043665551396022045
Position 9344: 0.04324448394401157
Position 8780: 0.03954405890311797
Position 3148: 0.03657262849167306
Position 8661: 0.031731655769293314
Position 467: 0.03143055178798744
Position 12714: 0.029685720777046034
Position 10050: 0.02876836000505377
Position 9154: 0.02830891184942267
Position 4257: 0.026782304443250766
Position 8844: 0.023112207280422337
Position 7714: 0.022830441688725982
Position 9040: 0.02107622216323323
Position 12143: 0.01978760031848765
Position 438: 0.01976181628648655
Position 1874: 0.019425356573123328
Position 5635: 0.01789011997638846
Position 3053: 0.016667129961650734
Position 1765: 0.015096711558793508
Position 1395: 0.014879605086716475
Position 10836: 0.013351124621444626
Position 479: 0.012597341945950937
Position 10695: 0.01221678118417016
Position 3086: 0.011720215812569804
Position 9973: 0.010442986449881099
Position 777: 0.01001493826826019
Position 4761: 0.009064721315475015
Position 7922: 0.008554200491642487
Position 5938: 0.007827805664890731
Position 4580: 0.007288051566148257
Position 5680: 0.007037090318559534
Position 3177: 0.007030538042774398
Position 538: 0.006975535675906534
Position 10080: 0.006708409261698768
Position 9944: 0.006560983921981452
Position 9554: 0.006339875868272352
Position 4166: 0.005950388673394111
Position 233: 0.005382759136881559
Position 5220: 0.004819648480130239
Position 5002: 0.004645790844858908
Position 2430: 0.004554524833170001
Position 2926: 0.004511217173412172
Position 6652: 0.004431148920175254
Position 3661: 0.004005649416517876
Position 5356: 0.003685652451750643
Position 9388: 0.0035606286504261757
Position 6256: 0.0035417171600638344
Position 3715: 0.0033420986934438713
Position 8632: 0.003182514748659993
Position 1452: 0.0031714482063703838
Position 4323: 0.0031652877608617878
Position 971: 0.002802186987205262
Position 5398: 0.002744895608941369
Position 816: 0.002711214691824983
Position 2051: 0.002675597873417037
Position 1973: 0.0026520176887549532
Position 4787: 0.0026312036529908263
Position 1084: 0.0026148655915577477
Position 2519: 0.002586353593705017
Position 717: 0.0025694900604865474
Position 5873: 0.002372943720215283
Position 5753: 0.0023453839190230043
Position 8339: 0.002314053676579378
Position 8386: 0.0022259071318806783
Position 2734: 0.0021918705728236685
Position 4523: 0.0020629072009285
Position 3696: 0.0020624113900683722
Position 2590: 0.002030747208486021
Position 3440: 0.0019714961445997164
Position 2001: 0.0018491781879206625
Position 1146: 0.0016335119146084409
Position 7220: 0.0016213556431482331
Position 931: 0.0014781953602581621
Position 7745: 0.0014691641646804407
Position 3664: 0.0014479214274912946
Position 1059: 0.0014177174823419715
Position 3958: 0.0014164911768851827
Position 7094: 0.001378350051596741
Position 5649: 0.0012661843449083795
Position 781: 0.0012526102269383177
Position 4400: 0.001249160029556494
Position 2796: 0.0011883881759662748
Position 4298: 0.0011668083240381464
Position 7035: 0.0011481069063789603
Position 3795: 0.001090234464226709
Position 4732: 0.0010658693214420907
Position 4226: 0.0010210550422339306
Position 5257: 0.0009704111386546623
Position 3783: 0.0009576575538240039
Position 953: 0.0009115636819446868
Position 2394: 0.0008832184662118653
Position 2273: 0.0007674129008671651
Position 849: 0.0007659122412688326
Position 1341: 0.0007588826789218338
Position 2300: 0.0007268475851221433
Position 3115: 0.0007179946509036965
Position 3368: 0.0007011514141144296
Position 1448: 0.000684743149323315
Position 5280: 0.0006642443468309003
Position 2497: 0.0005581831814922236
Position 1575: 0.0005546556781335355
Position 2824: 0.000528155568819688
Position 2748: 0.00048603767922004174
Position 497: 0.00048492290287038635
Position 2525: 0.0004619614299617195
Position 3260: 0.0004258890373970388
Position 2665: 0.0004034108008026263
Position 1572: 0.0004018394494277951
Position 2026: 0.00039586951038825203
Position 1510: 0.00039007863981545905
Position 1738: 0.00035721121721194626
Position 4350: 0.0003179886521913299
Position 1523: 0.00031655582704164393
Position 3129: 0.0003081292656308826
Position 592: 0.0003035586851172671
Position 3596: 0.000299081997239793
Position 666: 0.00029852127516467067
Position 1926: 0.00029507166232173386
Position 2972: 0.00029226670291094853
Position 1515: 0.0002870840130718334
Position 1455: 0.0002824089354035738
Position 4556: 0.00026868888294209373
Position 1707: 0.0002436521839492942
Position 3983: 0.00021983463704164767
Position 3463: 0.0002001814818513831
Position 608: 0.00018869052235901456
Position 903: 0.00018280554096453277
Position 2512: 0.0001756204557609649
Position 1891: 0.0001746592080983336
Position 595: 0.00015607304570790313
Position 3821: 0.00015119167956485378
Position 3098: 0.00014770615330378148
Position 1902: 0.00014341891674444053
Position 1720: 0.00013795084268614414
Position 3410: 0.00013713527298411723
Position 1494: 0.00013137192941624877
Position 2185: 0.00012336387600478686
Position 1269: 0.00011827339517678437
Position 209: 0.0001029439371073815
Position 2010: 9.156513032124445e-05
Position 237: 9.122941423563973e-05
Position 444: 8.901702047807679e-05
Position 2355: 8.779969916183354e-05
Position 1302: 8.133023088000597e-05
Position 2161: 7.626997948893356e-05
Position 2468: 7.484219161897699e-05
Position 1988: 6.506461903163724e-05
Position 2241: 6.380157182472514e-05
Position 1361: 5.753131991291929e-05
Position 887: 4.963848752665096e-05
Position 1626: 4.651858944278284e-05
Position 1090: 4.4680986849494455e-05
Position 254: 3.9464576509950185e-05
Position 679: 2.934981225713649e-05
Position 544: 2.4505512802081553e-05
Position 1409: 1.8801864081364316e-05
Position 259: 1.569199623895902e-05
Position 216: 1.4779290449449467e-05
Position 1731: 8.928063663824858e-06
Position 1380: 6.956825701946898e-06
Position 818: 4.648883915499999e-06
Position 2550: 3.4575705709076127e-06
Position 1338: 3.3341630068938146e-06
Position 1086: 3.250748103943515e-06
Position 1609: 2.9592395382004267e-06
Position 1613: 2.5192138337936055e-06
Position 261: 2.1704924700596402e-06
Position 1692: 1.9718374136751856e-06
Position 292: 1.7101157972247055e-06
Position 1767: 1.5868405814346562e-06
Position 186: 1.0663506508518792e-06
Position 1769: 5.842221545906889e-07
Position 1039: 5.500586634447737e-07
Position 725: 1.3739294885676354e-07
Position 979: 6.347842052860741e-08
Position 573: 4.747489285457591e-08
Position 825: 4.3989223771471037e-08
Position 567: 3.6779238679422065e-08
Position 555: 2.7229948328094572e-08
Position 624: 1.641858826233698e-08
Position 736: 1.5682469377107957e-08
Position 1222: 9.969369152074131e-09
Position 151: 7.104471672058591e-09
Position 577: 6.321782336316885e-09
Position 685: 3.387812874983422e-09
Position 613: 1.0341574466495985e-09
Position 131: 8.673372239229265e-10
Position 121: 5.064606561507558e-10
Position 114: 3.058327717074552e-11
Position 94: 2.4917299132114523e-11
Position 101: 2.065761848374753e-12
Position 99: 7.9943692358513e-13
