Gene = Nup54
index = 774
Annotated 5SS: [  216  4181  4419  7120  9597 10946 12243 12738 15703 17439 17767]
Annotated 3SS: [ 4096  4265  6892  9408 10748 12187 12643 15594 17318 17655 18880]
SMsplice 5SS: [  216  4181  4419  9597 10946 12738 15703 17439 17767]
SMsplice 3SS: [ 4096  4265  9408 10748 12643 15594 17318 17655 19325]
top_k =  500
Partition function (log Z): 4.755706547608764

Sorted 5' Splice Sites (High to Low Probability):
Position 4181: 0.9978258249620466
Position 17767: 0.9864941416972974
Position 216: 0.9203213000018087
Position 12738: 0.880692397792515
Position 17439: 0.875063713896425
Position 9597: 0.8203406468154655
Position 4419: 0.7696424130556132
Position 10946: 0.6600936721371164
Position 19143: 0.48775529886356606
Position 7120: 0.4660506617142618
Position 15703: 0.4279199553064913
Position 6796: 0.3155924971306279
Position 1858: 0.27540666556021653
Position 713: 0.2710476208608905
Position 15743: 0.1947136842745703
Position 15820: 0.1935443226800236
Position 12243: 0.18453842893308406
Position 1292: 0.1565347728616541
Position 13640: 0.14932097980137699
Position 998: 0.12629950408312035
Position 18461: 0.11833646268936814
Position 708: 0.11563317766513284
Position 10821: 0.09902947335473136
Position 5758: 0.09348692868278365
Position 12377: 0.09029250277615612
Position 10471: 0.07531288789910337
Position 3190: 0.0692570984844545
Position 4964: 0.06882936040222336
Position 13569: 0.06601860365445272
Position 13920: 0.06460900462251297
Position 872: 0.05268634276031403
Position 6771: 0.05265281910190685
Position 10081: 0.05032450477114582
Position 2213: 0.04654079289676553
Position 10873: 0.045263894364332334
Position 10001: 0.043637205969123134
Position 15729: 0.03874908774590663
Position 19137: 0.03660687804141512
Position 567: 0.036142753833493586
Position 17482: 0.03521994181779722
Position 16385: 0.03510414323068832
Position 13611: 0.030049111064625166
Position 8030: 0.02991329879294191
Position 19403: 0.029229587845535258
Position 6044: 0.02807463254824202
Position 15982: 0.02616448019263256
Position 10976: 0.023444288293224803
Position 5941: 0.01921161649359606
Position 10327: 0.0184782003980872
Position 14483: 0.016089161537338977
Position 3295: 0.014707552000323865
Position 7488: 0.014538995951927378
Position 977: 0.0145006152442621
Position 10678: 0.01438581714226817
Position 12184: 0.012576072898740161
Position 11047: 0.011934925247489389
Position 11243: 0.00986352213654757
Position 3285: 0.008650771182902587
Position 50: 0.008317801503592778
Position 3273: 0.007584057927970805
Position 11321: 0.007313711509240686
Position 2812: 0.006969021681626219
Position 9559: 0.006771818492257567
Position 11998: 0.00566040106210138
Position 288: 0.005261948926351796
Position 18094: 0.004091369231717003
Position 5553: 0.0023275530497724522
Position 4624: 0.001828517220783527
Position 10437: 0.001693028584034908
Position 4610: 0.0016907495187683955
Position 5491: 0.0013438098212865195
Position 4944: 0.0007742365066951136
Position 5558: 0.0006369504719749328
Position 1026: 0.0005289138416997637
Position 19450: 0.0005132978914719312
Position 4511: 0.0004903510214747758
Position 1015: 0.0004581450246716659
Position 5548: 0.00044454743800015784
Position 4188: 0.0003676466051800595
Position 4644: 0.00030500692320063787
Position 5147: 0.00026290135637089206
Position 18156: 0.00021279889786139118
Position 557: 0.00017870876875174534
Position 19467: 0.00015174351878575565
Position 103: 0.00013764154093430305
Position 539: 0.0001259976255089874
Position 702: 9.280860351241754e-05
Position 748: 7.911959245910729e-05
Position 4681: 7.878959467540317e-05
Position 381: 7.66325763388707e-05
Position 301: 6.434297312408079e-05
Position 5838: 5.204327686103639e-05
Position 133: 4.641952947580182e-05
Position 220: 4.20192276369151e-05
Position 4871: 3.647987617415942e-05
Position 4423: 3.079474080954726e-05
Position 458: 3.000913056682319e-05
Position 4856: 2.5398080008879106e-05
Position 4988: 2.5044715339522832e-05
Position 531: 1.7216533205935292e-05
Position 360: 1.592272887297264e-05
Position 842: 1.4553117349568642e-05
Position 543: 1.2205696580649979e-05
Position 572: 9.795260491345832e-06
Position 354: 8.473322896543623e-06
Position 726: 5.078180549087553e-06
Position 309: 4.341456406871358e-06
Position 67: 3.965691750298583e-06
Position 337: 3.746610782969219e-06
Position 478: 2.530648412248513e-06
Position 602: 1.8399121616290885e-06
Position 717: 1.6064608915760789e-06
Position 375: 1.4326149374438255e-06
Position 476: 1.258481590531196e-06
Position 363: 1.0080904957324585e-06
Position 5: 4.2055705528268815e-07
Position 441: 3.71538396790073e-07
Position 671: 2.1433767017302188e-07
Position 890: 7.366287221891223e-08
Position 4457: 7.20539836361379e-08
Position 667: 3.755986306484629e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4096: 0.9462461816260999
Position 17318: 0.9038277928305104
Position 12643: 0.8806982675962876
Position 15594: 0.8555338986517576
Position 10748: 0.8282408031843099
Position 9408: 0.827112465307723
Position 17655: 0.8188647449302173
Position 4265: 0.579941322053331
Position 19325: 0.5262349520967039
Position 6671: 0.3526171452217048
Position 614: 0.3130049622264697
Position 6892: 0.26288514703350124
Position 19019: 0.21166060049381835
Position 19272: 0.20984071614154212
Position 12187: 0.1993244490646206
Position 19030: 0.19149594815658047
Position 6898: 0.1739403777141998
