Gene = Csn1s1
index = 299
Annotated 5SS: [   24  1065  2094  2801  3320  4686  4809  5316  5978  7049  7855  8009
  8822  9268  9396  9512  9640  9765  9899 10022 10148 10272 10389 10524
 10653 10778 10905 11408 11851 12817 13843 14730 15307]
Annotated 3SS: [ 1001  2060  2773  3280  4661  4769  5291  5953  7018  7821  7963  8779
  9249  9377  9493  9621  9746  9880 10003 10129 10253 10370 10505 10634
 10759 10886 11365 11808 12789 13818 14586 15262 15955]
SMsplice 5SS: [  792  1065  6056  7049  8009  9512  9765 10022 10524 10905 14730]
SMsplice 3SS: [ 1001  5953  7018  7963  9395  9639  9898 10370 10759 14643 15955]
top_k =  500
Partition function (log Z): 11.240797237031172

Sorted 5' Splice Sites (High to Low Probability):
Position 14730: 0.969621951415084
Position 9512: 0.9418230820506572
Position 9765: 0.9097586479215474
Position 1065: 0.8979596899718448
Position 10022: 0.8759070656902639
Position 6056: 0.8641999540867724
Position 10524: 0.8183125094387689
Position 10905: 0.784899612366046
Position 8009: 0.6871298608749463
Position 792: 0.6727887726211661
Position 2801: 0.5644961187693791
Position 8822: 0.5450041353823349
Position 7049: 0.4853013176360375
Position 7855: 0.41187181594819794
Position 10272: 0.3591719257686994
Position 7093: 0.3218934867375003
Position 10778: 0.29931251919546215
Position 4809: 0.2763383238812501
Position 9268: 0.2664007234787783
Position 8042: 0.24097177227168368
Position 24: 0.2044307705340214
Position 4321: 0.1770098688613293
Position 7572: 0.13638536786408814
Position 554: 0.13344696140465284
Position 2998: 0.12810805003278583
Position 13843: 0.11614062020380457
Position 10389: 0.09908734945989321
Position 2094: 0.09507903394511756
Position 15307: 0.08817176245311376
Position 12817: 0.0872312583589142
Position 10148: 0.07980694692039221
Position 3320: 0.0706593516427505
Position 5316: 0.06623295087622924
Position 10653: 0.06196399600938007
Position 1085: 0.055022410635013445
Position 2309: 0.05432905271904807
Position 514: 0.04465390838398482
Position 7044: 0.04411949502529545
Position 5292: 0.04391393316957195
Position 7880: 0.04207975027496337
Position 7097: 0.03743279922525228
Position 5978: 0.028403844150884806
Position 9899: 0.027086933691528613
Position 9396: 0.025729381520712958
Position 5001: 0.023241319737290746
Position 9640: 0.02106617637845514
Position 6035: 0.018546852976866677
Position 5357: 0.017605975505890978
Position 453: 0.016605510162527794
Position 11408: 0.01651298379152014
Position 7549: 0.014749417332311611
Position 4686: 0.014356888197750882
Position 142: 0.013138276454415992
Position 2241: 0.012070882202561346
Position 11093: 0.011192265453105176
Position 1098: 0.0061847738059824945
Position 1355: 0.0059092106662232465
Position 9506: 0.005832889233876308
Position 388: 0.005601341723068532
Position 2212: 0.005577057082798372
Position 841: 0.0053779063641452955
Position 8324: 0.00531418837264632
Position 798: 0.005207557246166377
Position 7563: 0.004812655701333768
Position 1557: 0.004676493273242481
Position 7159: 0.004503273385253917
Position 221: 0.004426174027899626
Position 5087: 0.003383693264846144
Position 297: 0.003307509068275039
Position 7181: 0.0027080848478051403
Position 7586: 0.0026782345430024176
Position 690: 0.0025607704464194196
Position 1154: 0.002367702989876753
Position 245: 0.002354398801212024
Position 596: 0.0023110273104927307
Position 5244: 0.002229047826452614
Position 5349: 0.002031521870809362
Position 8102: 0.0019467181028860645
Position 2992: 0.001904660748169294
Position 6095: 0.0017878352300002998
Position 8112: 0.0017560494746396455
Position 215: 0.0017018028953416108
Position 92: 0.0013085820863726876
Position 4362: 0.001305301381221671
Position 112: 0.00104173340309735
Position 6124: 0.0009217685949355786
Position 8099: 0.0008559515142402849
Position 210: 0.0008458813415943699
Position 1814: 0.0006587033788504274
Position 174: 0.0005922287666267024
Position 1069: 0.000557802991134332
