Gene = Myocos
index = 728
Annotated 5SS: [ 174 1184 3762]
Annotated 3SS: [ 1050  3621 10682]
SMsplice 5SS: [ 174 1184 1401 1719]
SMsplice 3SS: [1050 1308 1563 3621]
top_k =  500
Partition function (log Z): -4.795028649525953

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.9246174522081838
Position 1719: 0.8686504787139276
Position 1184: 0.7422234838978453
Position 1401: 0.5828667100393794
Position 9286: 0.441963429750173
Position 4306: 0.42285104964663045
Position 7175: 0.2529526252154743
Position 1215: 0.2207976809462074
Position 3678: 0.2056649861251641
Position 1430: 0.1741479212774184
Position 502: 0.13346364014116774
Position 3766: 0.12274649844157161
Position 1388: 0.11868599310692991
Position 3654: 0.09543053568053354
Position 6074: 0.08310014699892344
Position 3980: 0.06646449127174421
Position 5295: 0.058762032203164304
Position 4004: 0.05605870788062327
Position 7514: 0.04770740222876547
Position 559: 0.0415542783949761
Position 4031: 0.04027495957271964
Position 936: 0.03678676375546878
Position 1769: 0.032648040717063245
Position 1394: 0.02998561407283937
Position 92: 0.016612576619739902
Position 3716: 0.016248043019002893
Position 3189: 0.011675776221819374
Position 352: 0.011146851418164192
Position 444: 0.008625608088532138
Position 4635: 0.00686501665164611
Position 107: 0.006226962881247845
Position 551: 0.006094300992288843
Position 1162: 0.0058385730015517775
Position 1051: 0.004534015284765614
Position 3789: 0.0040974543719401665
Position 3124: 0.0035390555565508876
Position 751: 0.0033419981698358603
Position 904: 0.003235604633722102
Position 1723: 0.003232432964529392
Position 2273: 0.0031236452780812425
Position 88: 0.002825315377140894
Position 381: 0.0027959879796001386
Position 1194: 0.0021055536165513053
Position 908: 0.0020458562816028252
Position 413: 0.0020357638985187146
Position 888: 0.0011709796247968234
Position 3691: 0.0011595799034654394
Position 818: 0.0010901983935274735
Position 3173: 0.0008176871557030528
Position 692: 0.0007210445149887691
Position 1405: 0.0005650107146439434
Position 3780: 0.0005284233537300586
Position 613: 0.000458525537725685
Position 983: 0.00033882561170532095
Position 1143: 0.00030060748139685856
Position 1434: 0.00029894125896001554
Position 2029: 0.00027426165610344776
Position 22: 0.00021579957839494096
Position 1611: 0.00018158108909740626
Position 39: 0.00015580346956959798
Position 209: 0.000155225857377406
Position 800: 0.00013334095703574177
Position 297: 9.147541369710897e-05
Position 230: 8.261747372235061e-05
Position 4043: 8.083064016920748e-05
Position 368: 7.621335355117915e-05
Position 1058: 6.560945221113722e-05
Position 189: 6.098395485248587e-05
Position 869: 5.2176048093879095e-05
Position 2904: 3.640444439986055e-05
Position 588: 3.251777631776813e-05
Position 2498: 1.5763757013379945e-05
Position 2536: 1.4684025596749293e-05
Position 43: 1.3472103937337541e-05
Position 2074: 1.1315896977948535e-05
Position 2320: 1.1130556458370015e-05
Position 244: 7.332895542909092e-06
Position 83: 7.258364306662425e-06
Position 178: 5.097581770005348e-06
Position 133: 4.918940076486268e-06
Position 185: 3.5724132789373906e-06
Position 2087: 1.5714896734692876e-06
Position 50: 1.379969947597496e-06
Position 302: 1.3321392962127753e-06
Position 295: 1.0191466117358803e-06
Position 58: 1.0011482573573675e-06
Position 407: 8.227716788130227e-07
Position 273: 6.952161678689422e-07
Position 285: 6.065301905389308e-07
Position 271: 5.810686919077931e-07
Position 596: 5.604101792411561e-07
Position 259: 3.428276186526203e-07
Position 135: 3.3256929828307096e-07
Position 488: 2.0452599615911784e-07
Position 363: 2.022588965416182e-07
Position 574: 1.8732867311018758e-07
Position 510: 1.687705535533705e-07
Position 1425: 5.690077224685341e-08
Position 1348: 5.222498017988935e-08
Position 355: 4.213411827017913e-08
Position 567: 3.822712904033371e-08
Position 590: 3.7025189781970116e-08
Position 527: 2.5109052286034976e-08
Position 448: 1.5926061394337786e-08
Position 491: 7.1839940865611736e-09
Position 311: 2.8877616480177155e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1050: 0.9119700030981647
Position 1308: 0.9009524232752544
Position 1563: 0.6187019895259487
Position 3621: 0.5999955869243399
Position 9169: 0.517381444559421
Position 7037: 0.22930002408752131
Position 3886: 0.1782403134853235
Position 4175: 0.17502683483809073
Position 1602: 0.15352446584580737
Position 9488: 0.11213005013239025
Position 4160: 0.10377173847653139
Position 5731: 0.0998109674178908
Position 320: 0.09657160030782207
Position 5114: 0.08772016566477334
Position 9360: 0.08337257274037195
Position 4192: 0.0822462158818416
Position 9388: 0.06942111011760965
Position 9786: 0.059905597953569846
Position 1624: 0.05511915209385464
Position 7286: 0.049713057358307465
Position 9177: 0.048220863138034545
Position 7423: 0.04076543687869071
Position 9869: 0.04042411380160571
Position 4550: 0.03895571211394059
Position 963: 0.0374056555497319
Position 4098: 0.03693860648098224
Position 9569: 0.03530297421010836
Position 9754: 0.03067228350512396
Position 6927: 0.028069357038488847
Position 6690: 0.025406010045303934
Position 1610: 0.024907656880053367
Position 5053: 0.023572660486607746
Position 1641: 0.022801864641802526
Position 836: 0.02266629283380135
Position 667: 0.018770845563609667
Position 935: 0.018514513114169465
Position 371: 0.017090386255446587
Position 1667: 0.015464001474523316
Position 3743: 0.015369756718531944
Position 5173: 0.013531884502792094
Position 6276: 0.012794918934235445
Position 4991: 0.01201619525424521
Position 432: 0.011504204822279443
Position 10682: 0.010734727289393288
Position 3117: 0.01058724648934612
Position 6960: 0.009980151194347506
Position 6602: 0.009688075749998932
Position 198: 0.009311504860302645
Position 448: 0.008940317399330848
Position 482: 0.008747495980026568
