Gene = Glyctk
index = 439
Annotated 5SS: [  98  650  994 1730]
Annotated 3SS: [ 233  841 1553 2030]
SMsplice 5SS: [ 98 364 650]
SMsplice 3SS: [233 463 841]
top_k =  500
Partition function (log Z): -7.740071113808582

Sorted 5' Splice Sites (High to Low Probability):
Position 994: 0.6398540803292532
Position 98: 0.5464592453194022
Position 364: 0.527985540230837
Position 650: 0.45664334077066804
Position 1730: 0.273991578654324
Position 3215: 0.23069041677842345
Position 480: 0.1749082605961113
Position 1103: 0.16131151917008912
Position 3781: 0.11932190633769442
Position 2548: 0.10105526936227212
Position 4449: 0.08529644620444507
Position 88: 0.08265106099191359
Position 3843: 0.08033451830214147
Position 1089: 0.059949336445664074
Position 29: 0.05817764365729804
Position 139: 0.04985437893105849
Position 127: 0.037259151616615464
Position 4190: 0.036044860143183574
Position 408: 0.016254233815285485
Position 190: 0.011109893247621922
Position 2511: 0.01050696532163351
Position 291: 0.010475026332183179
Position 4199: 0.00927457934511736
Position 4457: 0.004538320991087793
Position 1066: 0.004380207822381029
Position 1082: 0.003590300457526126
Position 1042: 0.0033718758476043525
Position 595: 0.0030211529671767138
Position 606: 0.002863168129653474
Position 981: 0.002539874670185805
Position 2298: 0.0021521698220042375
Position 412: 0.0016892304975778196
Position 200: 0.0014772618267849095
Position 147: 0.001253733695313519
Position 52: 0.0012042980832478966
Position 540: 0.0010938244545693999
Position 876: 0.0008060273806628688
Position 36: 0.0006918049026913223
Position 1695: 0.0005891963895481665
Position 301: 0.0005365310950845805
Position 1024: 0.0005231848658353388
Position 1855: 0.0005067599878288133
Position 86: 0.00043475981666508934
Position 522: 0.0004070018412411811
Position 735: 0.00038603872718625176
Position 155: 0.0003764385822551797
Position 322: 0.00036826242430279364
Position 1015: 0.0002965347934696616
Position 345: 0.00025063968855942517
Position 597: 0.00023408281205008054
Position 195: 0.00020832746864959652
Position 361: 0.00016197809195356774
Position 1248: 0.00015816364397065567
Position 1154: 0.00013486689756015498
Position 14: 0.00012883988594824644
Position 1170: 0.00011692681670399001
Position 16: 0.00011235037882084983
Position 174: 0.00010695062873043048
Position 656: 9.800274513858823e-05
Position 686: 9.693392224168522e-05
Position 395: 8.800221881544753e-05
Position 588: 6.779267871420425e-05
Position 403: 6.414004627159099e-05
Position 417: 5.2236140486519525e-05
Position 204: 5.1490905298705504e-05
Position 33: 2.8466148592918157e-05
Position 745: 2.65084320115775e-05
Position 31: 2.42474450146239e-05
Position 449: 1.1552816300250087e-05
Position 254: 2.0991686531747847e-06
Position 1047: 3.874173132681619e-07
Position 1034: 1.4357527166618758e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 841: 0.9288298633368121
Position 233: 0.6140350112634791
Position 463: 0.27550542845892106
Position 4332: 0.2752950988067639
Position 3689: 0.2622457851867169
Position 3090: 0.188301285917429
Position 1553: 0.17709343813341044
Position 1612: 0.11632754459802924
Position 3867: 0.11379126531613847
Position 2438: 0.09595954264260169
Position 4279: 0.07900331073150411
Position 2030: 0.06201232824243522
Position 1603: 0.05787565061345595
Position 3289: 0.05178395819820515
Position 2894: 0.040876297891640614
Position 3909: 0.039278343232655964
Position 500: 0.03636731743587799
Position 2737: 0.035667565913455976
Position 3506: 0.031095242827671538
Position 5059: 0.02887615015387573
Position 3058: 0.025588826212868745
Position 2841: 0.02529550922035869
Position 4736: 0.023747741089130938
