Gene = Lamtor3
index = 620
Annotated 5SS: [ 138  393 1430 6645 8417 8885]
Annotated 3SS: [ 346 1394 6585 8282 8820 9420]
SMsplice 5SS: [ 393 1312 1430 2636 3719]
SMsplice 3SS: [1213 1394 2530 3612 8820]
top_k =  500
Partition function (log Z): -5.105785558196656

Sorted 5' Splice Sites (High to Low Probability):
Position 1430: 0.9343056102691861
Position 393: 0.8099113973639859
Position 3719: 0.7490847811729784
Position 2636: 0.6597337830569314
Position 1312: 0.6021432529031506
Position 124: 0.3422599680590746
Position 8885: 0.21418419826583832
Position 6645: 0.1835528049924185
Position 8417: 0.16670687195188869
Position 2237: 0.15119564180499878
Position 837: 0.11572570972329481
Position 7229: 0.113815031702782
Position 181: 0.10293543713603923
Position 8851: 0.061396479052137416
Position 427: 0.05373170080539432
Position 2429: 0.04935166035752335
Position 2994: 0.04209917036966776
Position 2416: 0.033923647036193307
Position 7840: 0.03144577210719428
Position 2663: 0.02549723409806588
Position 138: 0.024702212672676905
Position 463: 0.022785042453020918
Position 102: 0.021694881641512165
Position 434: 0.018673380816445557
Position 167: 0.01450594778497435
Position 2420: 0.013497110564784988
Position 562: 0.012255291232251418
Position 1488: 0.010889741754816095
Position 1932: 0.010038521719434765
Position 676: 0.007999423579314444
Position 171: 0.005934179383555574
Position 1534: 0.005678283800935571
Position 851: 0.0037379881715960818
Position 314: 0.0027682294685191047
Position 1360: 0.0023063130447266056
Position 718: 0.0018868536535171336
Position 265: 0.0018201029886587609
Position 274: 0.001481557131966685
Position 36: 0.0014071379652053273
Position 1474: 0.0010395149065718268
Position 29: 0.0008968488761846884
Position 1064: 0.000848171923624853
Position 505: 0.0008156930708204898
Position 299: 0.0006993450542073116
Position 4014: 0.0006588196533437335
Position 3990: 0.00046192496454129775
Position 1309: 0.00045886319629600587
Position 1284: 0.0003063316873413326
Position 2398: 0.00025934945026134327
Position 1573: 0.0002516291462329427
Position 680: 0.00023421116236633813
Position 202: 0.0001734907930879633
Position 1096: 0.00015209398374679367
Position 921: 0.00014322583433969192
Position 1055: 0.00012643724963121188
Position 2667: 0.00012476119790044368
Position 288: 8.48234365535825e-05
Position 128: 8.180365553228326e-05
Position 892: 7.164088048761392e-05
Position 1194: 6.767522237004361e-05
Position 1256: 6.724144028453739e-05
Position 7: 6.513323156652366e-05
Position 631: 6.304430036671237e-05
Position 742: 5.2573933188025416e-05
Position 1077: 5.193740217230472e-05
Position 957: 3.655461502850849e-05
Position 2613: 2.8959159465810963e-05
Position 934: 2.0275175885784956e-05
Position 41: 2.022466055097607e-05
Position 282: 6.436310394018502e-06
Position 1472: 1.1841771862170779e-06
Position 397: 1.1831957542130589e-06
Position 377: 5.754709067237261e-07
Position 1448: 3.1820016683583517e-07
Position 1495: 2.928837309006054e-07
Position 1465: 2.876276618152986e-07
Position 334: 1.3758120530600448e-10
Position 325: 1.2438869718445092e-10
Position 349: 6.610930869234301e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1394: 0.9324179164954601
Position 2530: 0.6426149074010394
Position 1213: 0.5356967142675834
Position 3612: 0.4877639160451226
Position 8820: 0.4152014372335504
Position 346: 0.4051623776684727
Position 9420: 0.2628949621507758
Position 8724: 0.17383870459752362
Position 8282: 0.1612144247230915
Position 2144: 0.13861500209781624
Position 3454: 0.10647455008536562
Position 6585: 0.10507672437718776
Position 3643: 0.10154905203376892
Position 7128: 0.09349530178657721
Position 2354: 0.08390183361528349
