Gene = 1700015G11Rik
index = 8
Annotated 5SS: [  91  873 2247]
Annotated 3SS: [ 827 2141 3889]
SMsplice 5SS: [ 225 2247]
SMsplice 3SS: [2141 3889]
top_k =  500
Partition function (log Z): -7.135591265529468

Sorted 5' Splice Sites (High to Low Probability):
Position 2247: 0.9018159893437683
Position 225: 0.48763734051973556
Position 873: 0.2747179258636666
Position 344: 0.21052071047454485
Position 91: 0.14156729978743637
Position 559: 0.09512629793690822
Position 1655: 0.013112500400616643
Position 1550: 0.012625552331320563
Position 129: 0.012229293228989123
Position 2207: 0.01200377371592595
Position 479: 0.010046281074304492
Position 3422: 0.009010832272630715
Position 2846: 0.0065838828158872
Position 3788: 0.006560927200607778
Position 13: 0.006283500267793612
Position 977: 0.005110986074271389
Position 105: 0.00432768553620402
Position 1678: 0.0035323584951297694
Position 2463: 0.003061564202364885
Position 986: 0.0030377152639307664
Position 2840: 0.002724893661804622
Position 166: 0.002441958677386385
Position 319: 0.001971981334909561
Position 3355: 0.0014069352010636859
Position 446: 0.0014025196247066565
Position 2253: 0.0009426842635324266
Position 1693: 0.0009298869635958222
Position 3161: 0.0008798083760450972
Position 3574: 0.0008555838688331915
Position 3762: 0.0008410221749824468
Position 2864: 0.0007392773985606836
Position 945: 0.0005999293835336921
Position 17: 0.00046863630975940723
Position 422: 0.0004281439640889646
Position 433: 0.00042324143838240344
Position 3215: 0.00024466195100090104
Position 662: 0.00018705809723531077
Position 3392: 0.00016227465338749896
Position 3389: 0.00013149520024454715
Position 3715: 0.0001265692144632666
Position 3344: 0.00012407839975937262
Position 58: 0.00010205688366292574
Position 3081: 9.843411338248817e-05
Position 3463: 7.431677721763388e-05
Position 3071: 7.190334796796055e-05
Position 382: 4.159025031302703e-05
Position 309: 3.107128805089049e-05
Position 201: 2.7658543948327405e-05
Position 753: 2.6051840027281413e-05
Position 146: 2.5080215734175628e-05
Position 194: 2.1992040592823552e-05
Position 643: 2.0229215022096454e-05
Position 268: 1.0281273748873383e-05
Position 82: 8.673186220029085e-06
Position 688: 8.13040146031055e-06
Position 377: 7.969630896189194e-06
Position 286: 5.924179114889091e-06
Position 536: 4.814596607381838e-06
Position 912: 4.333152992355734e-06
Position 259: 4.074824663746428e-06
