Gene = Ndufaf3
index = 736
Annotated 5SS: [ 584  879 1094 1276]
Annotated 3SS: [ 682 1026 1174 1358]
SMsplice 5SS: [ 180  412 1276]
SMsplice 3SS: [ 313 1174 1358]
top_k =  500
Partition function (log Z): -4.072090011924816

Sorted 5' Splice Sites (High to Low Probability):
Position 1276: 0.9788000003195405
Position 180: 0.6722072092417933
Position 584: 0.4864779696076449
Position 412: 0.3733075146410244
Position 879: 0.2683237672064611
Position 1094: 0.22024337170048966
Position 973: 0.017728560449824373
Position 161: 0.014851157361843195
Position 291: 0.010605671826752603
Position 1027: 0.00889095737186599
Position 32: 0.008679375671153023
Position 38: 0.008578815229015501
Position 782: 0.0049818795500157385
Position 864: 0.0034166862900917774
Position 799: 0.0016301278472283921
Position 1399: 0.0016178639611189845
Position 23: 0.0014352883131190357
Position 1104: 0.001364615000100782
Position 1264: 0.0008095915167788016
Position 352: 0.0007254596273227193
Position 419: 0.0007205231798412387
Position 767: 0.00038265778840878444
Position 1459: 0.0003637803625249834
Position 281: 0.00034380019786286233
Position 1108: 0.00029577354654369495
Position 201: 0.00027234630470859416
Position 846: 0.0002453817623036576
Position 1280: 0.00023784064048766468
Position 867: 0.00012649762250801223
Position 833: 0.00012038300988338258
Position 570: 0.00010517256473069973
Position 1225: 8.277285542085809e-05
Position 1290: 6.478534859822911e-05
Position 13: 5.633758439373298e-05
Position 341: 5.519940009238889e-05
Position 597: 4.4074839526040095e-05
Position 252: 3.613232485441433e-05
Position 1647: 3.455546433601615e-05
Position 163: 1.4784815047794675e-05
Position 485: 1.3535006102853547e-05
Position 1404: 1.3023075612563281e-05
Position 1579: 1.2868618441706469e-05
Position 488: 1.2691323563689497e-05
Position 319: 7.451204107779114e-06
Position 445: 4.726427848108404e-06
Position 581: 3.1903611047146806e-06
Position 405: 1.9506398617462683e-06
Position 293: 1.0384468758277132e-06
Position 562: 1.259034049400646e-07
Position 471: 8.69725147195879e-08
Position 728: 4.681772461930929e-09
Position 1186: 3.2204419090180677e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.9665626444583547
Position 1174: 0.9097368960977715
Position 313: 0.4091480440833578
Position 1026: 0.16851287444096136
Position 672: 0.1297896429771729
Position 522: 0.09654503931605263
Position 682: 0.09143038652952869
Position 860: 0.06592267743654383
Position 504: 0.05147671385703003
Position 411: 0.03250798734899635
Position 1143: 0.030547884569067325
Position 965: 0.022626088458672085
Position 462: 0.017393349635666217
Position 685: 0.014334837630603498
Position 1176: 0.013439622637188895
Position 1398: 0.011624888205019848
Position 1672: 0.005776863120105584
Position 1587: 0.005269178474520269
Position 351: 0.005123081559553544
Position 379: 0.004113241761772046
Position 982: 0.0032231932697490283
Position 493: 0.00318403829766221
Position 1088: 0.003108358713251196
Position 1203: 0.0026221292824546083
Position 793: 0.0024766402878724204
Position 642: 0.002270738624628022
Position 763: 0.0020103688349427926
Position 1722: 0.0019861340486119314
Position 1464: 0.0018586506551736331
Position 437: 0.0018515409408143258
Position 381: 0.0016542593356349807
Position 776: 0.0015668093510908785
Position 1546: 0.0011575024102413514
Position 737: 0.0007881251285769231
Position 458: 0.0005992958342087767
Position 728: 0.0005419054482682609
Position 1041: 0.0005309661886319725
Position 912: 0.0005007431009857655
Position 273: 0.0004328096147317808
Position 799: 0.00040779602249721523
Position 1437: 0.00037653806054761466
Position 1225: 0.0003486175464915806
Position 1650: 0.00032963610947946967
Position 935: 0.00032849873184608784
Position 1470: 0.00032445327901801387
Position 1641: 0.00026913324068506645
Position 1753: 0.0002534760183021506
Position 1233: 0.0002220559425681884
Position 290: 0.00018953900118675804
Position 1677: 0.00013653832505159167
Position 1404: 0.000124690879951613
Position 328: 0.00011748143143906836
Position 1725: 0.00011701858931225936
Position 944: 7.922572994873035e-05
Position 160: 7.335124256486156e-05
Position 1410: 5.518180682756113e-05
Position 602: 5.458766248296787e-05
Position 117: 5.390979308601448e-05
Position 375: 4.322812184211102e-05
Position 1439: 4.289619906254145e-05
Position 1704: 3.803906763776502e-05
Position 1483: 3.526102700989433e-05
Position 1848: 2.0254487902756743e-05
Position 287: 1.9507743052474986e-05
Position 173: 1.2021941781522123e-05
Position 802: 1.0760219260336899e-05
Position 179: 5.741503057972891e-06
Position 1728: 4.776965840351478e-06
Position 102: 4.772067357405212e-06
Position 129: 2.509616555672943e-06
Position 242: 5.295712531725999e-07
Position 138: 3.6119028059527885e-07
Position 211: 3.5995309132263626e-07
Position 252: 2.2104957572982006e-07
Position 187: 1.2446657101965392e-07
Position 236: 1.1239250687660462e-07
Position 81: 1.8389740689440328e-08
Position 228: 8.747739310901717e-10
