Gene = Lce6a
index = 629
Annotated 5SS: [ 66 530]
Annotated 3SS: [ 239 1140]
SMsplice 5SS: [66]
SMsplice 3SS: [1140]
top_k =  500
Partition function (log Z): -6.30764138790676

Sorted 5' Splice Sites (High to Low Probability):
Position 66: 0.7769983112254992
Position 530: 0.48553290767103346
Position 636: 0.11066504015088925
Position 266: 0.03661276159009812
Position 87: 0.029739939812531122
Position 664: 0.006562711348586066
Position 1428: 0.005028196174676304
Position 502: 0.002864545388594852
Position 776: 0.0024632226010174413
Position 339: 0.0016658225834715813
Position 843: 0.0016125417739987502
Position 421: 0.0015153110766807066
Position 1370: 0.0009085245418999594
Position 1070: 0.0007894162384387009
Position 1244: 0.0007819127932668519
Position 1250: 0.0004644945122344813
Position 448: 0.0004247309085621162
Position 106: 0.0004243780030015404
Position 817: 0.00040084949922027585
Position 101: 0.0003527570870329912
Position 357: 0.0003384619635529978
Position 50: 0.0002652272563998101
Position 876: 0.00023543393012903833
Position 1102: 0.00023336084948795337
Position 1005: 0.0001977061576177641
Position 1022: 0.0001776214851209787
Position 867: 0.00012553650829277263
Position 886: 0.00011878117608921633
Position 1262: 9.362147940559273e-05
Position 735: 7.932068889249514e-05
Position 1274: 7.659335423724558e-05
Position 80: 7.279099202248091e-05
Position 1324: 7.270565016935812e-05
Position 591: 7.231707561053216e-05
Position 26: 5.762582795074482e-05
Position 111: 5.753547326009811e-05
Position 833: 5.4994730132174524e-05
Position 70: 5.3077441436929444e-05
Position 1011: 5.20550455901894e-05
Position 252: 1.440459120191842e-05
Position 150: 4.190077553248305e-06
Position 113: 3.222048679866773e-06
Position 228: 3.1929112429827203e-06
Position 546: 2.368853125905131e-06
Position 463: 9.843030850871528e-07
Position 250: 9.390274429550441e-07
Position 226: 8.49264453043318e-07
Position 509: 6.700938237400563e-07
Position 840: 5.0481147572458526e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1140: 0.8830212738019657
Position 239: 0.17019925917113657
Position 336: 0.13256211854871106
Position 619: 0.12705670553383663
Position 387: 0.04187300640645046
Position 902: 0.02192973770691957
Position 406: 0.020973277504240204
Position 270: 0.014200314141010771
Position 1533: 0.011840834584246741
Position 1154: 0.008793184863827484
Position 1367: 0.00707940426932946
Position 1282: 0.003418299342036135
Position 529: 0.0032317001580393708
Position 1279: 0.0029883014278924273
Position 833: 0.002304630380714333
Position 424: 0.0017676009741030394
Position 274: 0.0015612441915020493
Position 576: 0.0013943046587635373
Position 346: 0.0012766940969845696
Position 489: 0.0011915108668369536
Position 1011: 0.0007754158565713986
Position 421: 0.0007638101215313769
Position 1173: 0.0007209277945909876
Position 1102: 0.0005983043573866179
Position 500: 0.0005936511428579938
Position 1225: 0.0005927323831579491
Position 200: 0.0005343564334396338
Position 1304: 0.00044511301363502417
Position 197: 0.0004010572394905285
Position 1189: 0.0003919193426848761
Position 288: 0.00034083110715433693
Position 458: 0.00034053989555009464
Position 956: 0.0003383582741988743
Position 250: 0.00026175360735152073
Position 1546: 0.00022943831857249826
Position 156: 0.00022047156326170637
Position 635: 0.0002071151006226811
Position 444: 0.00019682683397539633
Position 1506: 0.000187212017155906
Position 150: 0.0001549540013491118
Position 534: 0.00012890278460714094
Position 944: 9.758859118432755e-05
Position 632: 9.642949953960255e-05
Position 1453: 9.226839989614809e-05
Position 787: 7.63941897612938e-05
Position 1170: 7.481431543380381e-05
Position 438: 7.229590371126523e-05
Position 143: 7.149724905051096e-05
Position 1475: 6.986992926695759e-05
Position 690: 5.994700553539155e-05
Position 131: 5.879431779208205e-05
Position 907: 4.5753690791301034e-05
Position 774: 4.39141854171255e-05
Position 986: 4.347178749347113e-05
Position 281: 3.4902951938420654e-05
Position 429: 3.3666726484799875e-05
Position 1087: 3.031337645750877e-05
Position 733: 2.9997598377837244e-05
Position 431: 2.6986035045627796e-05
Position 553: 2.2775188412591238e-05
Position 905: 2.2645307430905807e-05
Position 587: 1.5904767071138815e-05
Position 1049: 1.312738057264885e-05
Position 1396: 1.0489736079027158e-05
Position 163: 9.660338533422272e-06
Position 652: 9.626431629557678e-06
Position 1399: 9.442734654996473e-06
Position 351: 8.988349774572667e-06
Position 128: 4.801058233500845e-06
Position 119: 4.5351129972510974e-07
Position 590: 6.789567615756101e-08
Position 122: 3.132470883305826e-08
Position 101: 1.2294141671581065e-10
