Gene = Snapc5
index = 995
Annotated 5SS: [ 147 1315]
Annotated 3SS: [1224 2867]
SMsplice 5SS: [ 147 1315]
SMsplice 3SS: [1224 2867]
top_k =  500
Partition function (log Z): -0.7864302165343031

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9249762315123691
Position 1315: 0.8651431230478203
Position 1498: 0.5301282664846698
Position 2016: 0.20098704414136667
Position 902: 0.17427531517095388
Position 834: 0.13105704452415742
Position 2281: 0.07889233491898347
Position 2156: 0.07022502120594279
Position 2993: 0.05137925693398212
Position 444: 0.04622918940052004
Position 1096: 0.04426802206500847
Position 734: 0.04295107254345171
Position 1878: 0.03580880097412632
Position 2152: 0.03499811833034797
Position 541: 0.03166656002426746
Position 474: 0.024370595247192893
Position 201: 0.021979142839986247
Position 1506: 0.019421805194817014
Position 2010: 0.009513563433785028
Position 718: 0.009193072299656003
Position 3015: 0.008810730670736911
Position 2297: 0.00640251901181779
Position 1088: 0.005916909930479595
Position 502: 0.0056977307682504995
Position 1920: 0.0035704863370679793
Position 2658: 0.002904143732642576
Position 1517: 0.002832004821603727
Position 1329: 0.002560753731117058
Position 232: 0.002335634810312737
Position 2356: 0.002240785053093358
Position 864: 0.0020806102213449195
Position 1814: 0.0015258330942787472
Position 3266: 0.0014781768034663996
Position 1595: 0.0013225962773554514
Position 824: 0.0009698539865392435
Position 512: 0.0007567349944825971
Position 889: 0.0007501125654047254
Position 2301: 0.0006939935920910221
Position 2397: 0.0006806426941324606
Position 2754: 0.000625248806038409
Position 1831: 0.0005895274783097884
Position 671: 0.0005360893706047369
Position 2545: 0.0005307106263841219
Position 2108: 0.00050770492563818
Position 221: 0.0004815625222017333
Position 1310: 0.00047613556487882826
Position 153: 0.00046513387036419224
Position 709: 0.00042907156581553256
Position 775: 0.00038414032014619687
Position 1305: 0.00037928008226732377
Position 282: 0.0003704264530834728
Position 681: 0.0003386933273160022
Position 596: 0.0002962426677066827
Position 850: 0.00029318960130761315
