Gene = Prap1
index = 848
Annotated 5SS: [  74 1704 2808 3386]
Annotated 3SS: [1636 2754 3278 3486]
SMsplice 5SS: [  74 2808 3386]
SMsplice 3SS: [2754 3278 3486]
top_k =  500
Partition function (log Z): -4.453960416378605

Sorted 5' Splice Sites (High to Low Probability):
Position 3386: 0.8639181781720887
Position 74: 0.8110740785692251
Position 2808: 0.6543387788605909
Position 615: 0.5079708258600726
Position 1704: 0.3895103812059756
Position 3145: 0.2176914230315556
Position 1942: 0.12815364356698025
Position 3150: 0.07517326806455918
Position 322: 0.054012054110269
Position 2010: 0.045045347808231447
Position 2099: 0.031238405447460944
Position 1853: 0.029024115004212255
Position 2389: 0.028359063678071273
Position 3053: 0.028252335294399872
Position 1592: 0.025702648349996065
Position 1985: 0.024865907085766928
Position 143: 0.019027277498409927
Position 2680: 0.016702577297822433
Position 3403: 0.00742016606328665
Position 1840: 0.004142627763877888
Position 926: 0.0031527650167399485
Position 1421: 0.0029490596289896112
Position 3642: 0.002220242417716082
Position 1491: 0.001537283607139581
Position 1989: 0.001441694766229772
Position 510: 0.0013399857831763674
Position 1831: 0.0009833270222351055
Position 1501: 0.0006732548989061385
Position 82: 0.0005328589583832258
Position 1550: 0.00043283758103758197
Position 2138: 0.00041008226465700923
Position 1020: 0.00038979569534741985
Position 3008: 0.0003523241435209188
Position 1887: 0.00024270544221396257
Position 63: 0.0002347037605898993
Position 166: 0.0002273997482126256
Position 1406: 0.00021402441596040902
Position 3547: 0.0002062396943029438
Position 176: 0.00018949447693074938
Position 160: 0.00013197616408806807
Position 716: 0.00011081319689595703
Position 3632: 0.00010577520154062617
Position 662: 0.0001029943890423866
Position 256: 6.528989353279893e-05
Position 607: 5.714323230387591e-05
Position 1723: 4.171984038175001e-05
Position 182: 3.817073553798214e-05
Position 587: 2.597137456360992e-05
Position 1315: 2.5063256711758344e-05
Position 957: 2.483426750192924e-05
Position 548: 2.4723267739325777e-05
Position 1341: 2.4581352063598307e-05
Position 1323: 2.3255028098902925e-05
Position 1454: 1.1701955581256886e-05
Position 217: 1.0118671988652429e-05
Position 1456: 8.615623778514896e-06
Position 484: 6.916941969286067e-06
Position 155: 5.438785451592136e-06
Position 157: 3.3455190157656894e-06
Position 524: 2.6880717340615237e-06
Position 826: 3.858034363382732e-07
Position 507: 3.2481389454950103e-07
Position 1253: 2.6039045503305755e-07
Position 1268: 1.965299444178323e-07
Position 2838: 1.0385794187208634e-07
Position 458: 3.539206082377129e-08
Position 592: 8.03083747034243e-09
Position 636: 8.390601729994186e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3486: 0.957979832229945
Position 3278: 0.7525485261897714
Position 2754: 0.5609697975243357
Position 465: 0.3667265442271792
Position 1636: 0.3637226541940728
Position 2908: 0.191779596951196
Position 1490: 0.15784381338809947
Position 1805: 0.11049420205608325
Position 2612: 0.08872703208481131
Position 3354: 0.05246092663533333
Position 2963: 0.04554355534899644
Position 3315: 0.03885189160860112
Position 3003: 0.03079851255580961
Position 1966: 0.02799054456120519
Position 2796: 0.027940547515931065
Position 3324: 0.024794068466092736
Position 2936: 0.02258033257120843
Position 2644: 0.022159739289526748
Position 470: 0.018978974056136345
Position 2271: 0.018724467300645264
Position 2009: 0.011970981964501628
Position 2981: 0.0077257580709958334
Position 484: 0.007432541744866057
Position 2546: 0.005468768600404155
Position 3087: 0.0050520450790808875
Position 3641: 0.00502060443128113
Position 2051: 0.004942416165029568
Position 3545: 0.003911777725417309
Position 1356: 0.003446611415163486
Position 3599: 0.003033059787450611
Position 1420: 0.0029599195516615655
Position 1308: 0.0026880038277669275
Position 1759: 0.002576043520756417
Position 3535: 0.0025410879425254193
Position 1862: 0.0025010021794953435
Position 3293: 0.002448327787689469
Position 1843: 0.0023933943872603593
Position 3140: 0.0020627506321929893
Position 2305: 0.0018416691357950896
Position 2723: 0.001812203661198958
Position 2315: 0.0015606627742394542
Position 2246: 0.001461731018618412
Position 2019: 0.0011675444984942133
Position 892: 0.001084707026404844
Position 3734: 0.0010697311002201067
Position 187: 0.001038752114423649
Position 249: 0.0008599395278030695
Position 3740: 0.0007615793940668121
Position 3357: 0.0007003431767184456
Position 547: 0.0006433896206355129
Position 3568: 0.0006325593798683462
Position 1925: 0.0005652818676290042
Position 2341: 0.000473522442823612
Position 3767: 0.00042029232462806635
Position 728: 0.00039323776566584583
Position 749: 0.00038953025002205283
Position 1512: 0.0003322809335387577
Position 1397: 0.0003189256061599653
Position 3131: 0.000316096149301263
Position 505: 0.00025935884704711345
Position 536: 0.00020698499602261175
Position 1510: 0.00018714289233542677
Position 427: 0.00015842514791354167
Position 207: 0.0001392792274660196
Position 201: 0.0001367866662542634
Position 3650: 0.00011758001876170749
Position 1152: 0.00010724416179584374
Position 1933: 0.00010233044210372978
Position 1766: 9.665935903988196e-05
Position 569: 9.25935328168014e-05
Position 3771: 7.441480034172608e-05
Position 1505: 7.203466048669754e-05
Position 1394: 6.819399149281477e-05
Position 572: 6.712939954788097e-05
Position 538: 6.366699118752657e-05
Position 601: 6.131069643942418e-05
Position 182: 5.598864653516376e-05
Position 1728: 5.315308155113791e-05
Position 3573: 4.922612113151556e-05
Position 532: 4.6151058999742435e-05
Position 1372: 4.53603043109397e-05
Position 956: 4.0927207614786e-05
Position 1245: 2.7828666896846264e-05
Position 141: 2.5940611683939457e-05
Position 1534: 2.348825973258798e-05
Position 276: 2.1061928922822422e-05
Position 1683: 2.0741113293553775e-05
Position 203: 1.724095784944365e-05
Position 2088: 1.6318779859572446e-05
Position 847: 1.4919499425160558e-05
Position 1537: 1.3135787963713733e-05
Position 1978: 1.2737554266599167e-05
Position 903: 1.1220545337951157e-05
Position 1763: 1.0588652724703515e-05
Position 714: 8.400454025489479e-06
Position 707: 8.232638619438884e-06
Position 583: 8.011639795796593e-06
Position 1591: 4.8898727981398114e-06
Position 421: 3.3841411502359532e-06
Position 417: 3.3361866034498886e-06
Position 2055: 2.719634613311164e-06
Position 389: 2.5118050757864554e-06
Position 262: 1.9453735237315555e-06
Position 1274: 1.756003501947967e-06
Position 1876: 1.3488531828130749e-06
Position 915: 1.1499757832102945e-06
Position 252: 1.0327494715136968e-06
Position 205: 8.291282573906036e-07
Position 945: 7.841428728112883e-07
Position 190: 5.544784411986142e-07
Position 254: 5.263602473147022e-07
Position 267: 5.231815426470471e-07
Position 413: 4.715577830583758e-07
Position 215: 3.3617001241993333e-07
Position 270: 2.7283515570490855e-07
Position 732: 1.728230739671623e-07
Position 3552: 9.487618772807684e-08
Position 309: 7.134294091866255e-08
Position 217: 6.522832579187328e-08
Position 280: 6.402872190699227e-08
Position 296: 4.6942073689480774e-08
Position 292: 4.276051426252632e-08
Position 284: 3.8508184284441845e-08
Position 272: 3.170369472709445e-08
Position 312: 2.6361226228314677e-08
Position 264: 2.0274592450686363e-08
Position 610: 1.794105437039743e-08
Position 286: 1.7606363347993794e-08
Position 300: 1.7520016283872063e-08
Position 607: 1.7287307490231015e-08
Position 757: 1.4960114527974125e-08
Position 409: 1.4671839487601826e-08
Position 991: 8.401041531100686e-09
