Gene = Dpt
index = 348
Annotated 5SS: [  393 12388 22359]
Annotated 3SS: [12261 22250 26525]
SMsplice 5SS: [  393  1937  4947 12388 22359]
SMsplice 3SS: [ 1867  4825 12261 22250 26525]
top_k =  500
Partition function (log Z): 1.9635888837982174

Sorted 5' Splice Sites (High to Low Probability):
Position 12388: 0.9361253893073898
Position 1937: 0.854528426768592
Position 393: 0.8336366233348138
Position 4947: 0.7893998746413392
Position 22359: 0.7490606370074901
Position 24982: 0.6657406717932772
Position 1705: 0.43058698037206466
Position 14737: 0.4284104784224559
Position 26417: 0.3089624368983703
Position 26616: 0.2569633600085211
Position 4267: 0.25441240574691465
Position 22368: 0.250937680431818
Position 5358: 0.22877549928621793
Position 13310: 0.2120595195149567
Position 26635: 0.16749494834064127
Position 23182: 0.14300740991980534
Position 6820: 0.1369942137621923
Position 19138: 0.1284989180968373
Position 14395: 0.12556214353877762
Position 2809: 0.12170411382986117
Position 856: 0.11778235381012962
Position 13318: 0.11201237627361185
Position 5575: 0.09347571849509172
Position 24745: 0.08378748001761326
Position 17134: 0.07837764122324314
Position 2139: 0.07471510780893256
Position 1676: 0.062183087496201724
Position 26623: 0.057954304075197215
Position 188: 0.05215373404034059
Position 12333: 0.051323173459748024
Position 4538: 0.05074927371254881
Position 7535: 0.03718748084314573
Position 4087: 0.03652063545756956
Position 5516: 0.033070879366731344
Position 26250: 0.03157627208901779
Position 25698: 0.0303354159776415
Position 17075: 0.028376338931149422
Position 4961: 0.022863095627285893
Position 26989: 0.018234863527348155
Position 8885: 0.017671221846538868
Position 202: 0.016883136322269003
Position 25702: 0.015488968342703328
Position 13405: 0.014394093667912446
Position 526: 0.014266530716705162
Position 12397: 0.012020632421907327
Position 159: 0.011676605425366738
Position 24197: 0.011291857934415589
Position 7930: 0.011131105396507222
Position 262: 0.010512483659817622
Position 5905: 0.01021092371552228
Position 2611: 0.009681400196413125
Position 648: 0.009212064873711815
Position 25124: 0.008914283634196626
Position 15960: 0.008363522125668956
Position 654: 0.007604794334319541
Position 6909: 0.006821914479908273
Position 432: 0.006559139649598476
Position 25543: 0.005703821070995981
Position 572: 0.005659509036062191
Position 24327: 0.005586669059270555
Position 256: 0.005520522053204364
Position 24768: 0.0038619617806222883
Position 4586: 0.003148893543261768
Position 360: 0.0026503542313141074
Position 12570: 0.002428705471630572
Position 5246: 0.002236303832302143
Position 2288: 0.0020433096913414087
Position 4039: 0.001984954558599143
Position 250: 0.0019513434516794297
Position 25481: 0.0019059000004258873
Position 2922: 0.0016035090509889014
Position 868: 0.0013112504437940162
Position 26274: 0.0012730492770563926
Position 86: 0.001149534638177738
Position 14814: 0.0011313329254036028
Position 57: 0.0009977310559668945
Position 1358: 0.0009469822268343161
Position 124: 0.0008616861492159028
Position 144: 0.0008605653865357804
Position 105: 0.0008311431520919989
Position 554: 0.0008161270303675364
Position 712: 0.000717121377262481
Position 1300: 0.0005446198661103589
Position 12370: 0.0005308048109556026
Position 821: 0.00040186288573266794
Position 630: 0.00040060090698193284
Position 37: 0.00034390756739115274
Position 1276: 0.0002911637919976897
Position 1048: 0.00024525383772531606
Position 1976: 0.00016675546769575418
Position 2088: 0.0001496237575911782
Position 436: 8.151427198100806e-05
Position 2322: 7.722824512866303e-05
Position 149: 6.635346855823665e-05
Position 2446: 4.968803957636587e-05
Position 30: 4.807969300016534e-05
Position 234: 4.735909324901258e-05
Position 17: 3.8360082674411234e-05
Position 549: 3.4401815175929876e-05
Position 253: 2.905236108483125e-05
Position 174: 2.2277175753315483e-05
Position 236: 1.8075304293799558e-05
Position 650: 8.35444109137389e-06
Position 452: 7.721056873937617e-06
Position 109: 6.313673845907462e-06
Position 632: 5.428244498567794e-06
Position 407: 4.2076941435713525e-06
Position 691: 3.6503920932538793e-06
Position 354: 2.622122312086853e-06
Position 457: 1.7610934269984357e-06
Position 430: 1.186134436748358e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12261: 1.0000000000000007
Position 22250: 0.9984195029790923
Position 26525: 0.9274273934095085
Position 1867: 0.7201473515459734
Position 4825: 0.5980749176777175
Position 24882: 0.46170778225647596
Position 14622: 0.38062954700725554
Position 4219: 0.2623454293709742
Position 13152: 0.25319751480623487
Position 24835: 0.218101173950562
Position 1621: 0.18464180388923204
Position 26370: 0.1629493339496986
Position 4856: 0.1436321184055406
Position 1529: 0.1389218004995639
Position 18980: 0.1284989180968373
Position 22921: 0.12214146863245272
Position 1766: 0.11896091602504774
Position 5439: 0.11315080886990603
Position 5144: 0.10575666148459535
Position 6689: 0.10076897953167337
Position 14262: 0.09904741791353565
Position 17026: 0.09858303548680192
Position 26883: 0.09395009035833414
Position 26084: 0.08949193867913129
Position 24675: 0.08697740011377836
Position 27247: 0.08502066728196954
