Gene = Arl6ip4
index = 135
Annotated 5SS: [ 513 1095 1290 1801]
Annotated 3SS: [ 815 1171 1730 1885]
SMsplice 5SS: [ 426 1095 1290 1801]
SMsplice 3SS: [ 909 1171 1730 1885]
top_k =  500
Partition function (log Z): -5.377511561976723

Sorted 5' Splice Sites (High to Low Probability):
Position 1095: 0.9384494645763892
Position 1290: 0.5857874706793402
Position 426: 0.5156755529988527
Position 1801: 0.49669163343750455
Position 513: 0.20265177627256248
Position 146: 0.19094501143171533
Position 183: 0.13736336444148392
Position 1261: 0.07775358497837688
Position 1295: 0.0732258319989349
Position 1848: 0.06792123279252077
Position 1016: 0.033739664629813586
Position 1655: 0.026319595533860634
Position 412: 0.021161375381222463
Position 141: 0.02072648140818409
Position 1960: 0.014410873772108175
Position 250: 0.011451466255120715
Position 1364: 0.009720439328313409
Position 327: 0.008687254333477964
Position 614: 0.007713813476584935
Position 728: 0.007237526131795828
Position 91: 0.007132991764114856
Position 631: 0.00695409196848769
Position 1578: 0.00654928463044177
Position 402: 0.005206135691317887
Position 391: 0.004815820340095444
Position 604: 0.004674107081555861
Position 1808: 0.004015094386540029
Position 1329: 0.0028854279861052746
Position 982: 0.0027284624383756163
Position 72: 0.002259648211883793
Position 995: 0.0013092638854335908
Position 1196: 0.0012476570453321427
Position 387: 0.0011273136317681222
Position 120: 0.0010872426713713767
Position 396: 0.0010264531242850283
Position 356: 0.0010183606684430685
Position 1768: 0.0010023468615161773
Position 619: 0.0009917031596908853
Position 671: 0.0009059476614482204
Position 435: 0.0008455525108928474
Position 551: 0.0008375862578564244
Position 459: 0.000726481831492589
Position 301: 0.0005874988243449168
Position 681: 0.0004772215257809478
Position 1010: 0.00044091064153561606
Position 255: 0.00036768968406924616
Position 46: 0.0003545426122165875
Position 1356: 0.0003032229118083808
Position 506: 0.000292484026096057
Position 40: 0.00028643162654491786
Position 1659: 0.00028314126354385475
Position 173: 0.0002451362803180589
Position 5: 0.00022055473507578787
Position 544: 0.00019686220610925972
Position 1805: 0.0001814880567709015
Position 1753: 0.00016111961045102123
Position 704: 0.00015721296244090548
Position 763: 0.00012087288219422992
Position 606: 0.00011934562613061779
Position 266: 0.00010853483128628017
Position 1264: 0.00010732870024182779
Position 381: 9.039894975468187e-05
Position 29: 8.998768285585893e-05
Position 1057: 7.565413256328528e-05
Position 1249: 7.388938584952067e-05
Position 624: 4.4869993088924856e-05
Position 1394: 4.4855220162972824e-05
Position 546: 3.743175667340088e-05
Position 399: 3.4167454708449584e-05
Position 737: 3.282544134340871e-05
Position 633: 1.460107429666467e-05
Position 678: 3.715973745982833e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.6990736446348959
Position 1730: 0.6865943083672927
Position 909: 0.6594527474465062
Position 1885: 0.5498597281253456
Position 876: 0.2735270139037208
Position 334: 0.15431354919873633
Position 1575: 0.13296625053762032
Position 1180: 0.12988055032092174
Position 2039: 0.039316764693301774
Position 2017: 0.0347130038733715
Position 220: 0.021926650132043892
Position 885: 0.019319550179481233
Position 815: 0.016901138527576534
Position 1203: 0.015334013724312659
Position 1708: 0.014954802211260587
Position 1918: 0.012171500491170752
Position 1527: 0.005733708240370295
Position 1889: 0.004671883948103413
Position 284: 0.004368009871201419
Position 2022: 0.004145296187180198
Position 1959: 0.003450821158275952
Position 1988: 0.0024672370813849836
Position 1455: 0.002266418316262527
Position 1996: 0.0020431492769337656
Position 1188: 0.0019717125893705723
Position 1464: 0.0018470305899078636
Position 1191: 0.001751009625563446
Position 1224: 0.0016361383555317996
Position 1431: 0.0014105072446969893
Position 1622: 0.0012591526887845562
Position 1394: 0.001123853595759271
Position 1618: 0.000865785637654348
Position 1950: 0.000765604047342368
Position 370: 0.0006537527055607888
Position 307: 0.0006103246528258464
Position 243: 0.0005542357578899998
Position 1740: 0.0005495889852820043
Position 922: 0.0005481514260143042
Position 1260: 0.0005321559094607726
Position 1227: 0.0005052308069167184
Position 1943: 0.0004905785273777341
Position 1339: 0.0004021283967248288
Position 1245: 0.0004005737855762466
Position 670: 0.00038619191818145483
Position 1686: 0.000362457279290535
Position 940: 0.00035878246797673753
Position 2066: 0.0003303071595290079
Position 855: 0.0003241104204633028
Position 929: 0.0003132442117184943
Position 1602: 0.0002721765351074513
Position 399: 0.0002688346287496327
Position 925: 0.00025761877354551913
Position 1185: 0.0002404510243180415
Position 1640: 0.00021685987981072576
Position 1230: 0.00020321181015879648
Position 1684: 0.00016761280622546102
Position 2051: 0.0001638991679093693
Position 1928: 0.00015798550909273766
Position 1852: 0.0001313849089272013
Position 958: 0.0001029905297594552
Position 299: 8.033064138357627e-05
