Gene = Apobec4
index = 128
Annotated 5SS: [214]
Annotated 3SS: [5641]
SMsplice 5SS: [214]
SMsplice 3SS: [5641]
top_k =  500
Partition function (log Z): -11.436214700611751

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.6893757780485444
Position 112: 0.20113769021232958
Position 5398: 0.09935724883937343
Position 188: 0.08007214363080278
Position 5567: 0.062433590515185766
Position 2863: 0.031052890438912052
Position 3027: 0.021079873280951907
Position 657: 0.014785254138353318
Position 4540: 0.013948402996401727
Position 5091: 0.012631155704919766
Position 923: 0.010621218115296252
Position 5330: 0.009509852030092383
Position 634: 0.008569597221883505
Position 84: 0.00769653207756849
Position 2436: 0.005643536986431946
Position 2526: 0.0022443465423829024
Position 5706: 0.0020471032821742082
Position 3624: 0.002037921255783142
Position 5538: 0.0015755868300471377
Position 363: 0.0015744641743751537
Position 2876: 0.001255696232165041
Position 2060: 0.00102830334486345
Position 6793: 0.0009474760650486473
Position 2788: 0.0008905118737409522
Position 5845: 0.000814642444853626
Position 1692: 0.0007682668805395794
Position 4030: 0.0007503660573162255
Position 4455: 0.0007314998929101288
Position 611: 0.0007110728353289801
Position 6337: 0.0006803998037681013
Position 4535: 0.0006763594920176695
Position 2432: 0.0006662167993774969
Position 969: 0.0006432504659112132
Position 2827: 0.000565688781546547
Position 4397: 0.0005594878093143251
Position 3300: 0.0005091576623124541
Position 6596: 0.0004887225110950352
Position 452: 7.959945952223768e-05
Position 129: 6.17145651837682e-05
Position 1319: 4.556238530023941e-05
Position 2483: 2.5930864400447488e-05
Position 1740: 1.903734175352693e-05
Position 302: 9.6459326072132e-06
Position 168: 8.695476673101221e-06
Position 97: 6.755759473112072e-06
Position 234: 6.20498040241835e-06
Position 359: 5.3646677924306905e-06
Position 367: 3.436409627601212e-06
Position 576: 2.225768856881129e-06
Position 440: 2.1117187033112954e-06
Position 186: 2.087298255135144e-06
Position 389: 1.5880685746694396e-06
Position 346: 1.1773164150895188e-06
Position 350: 9.714735763520548e-07
Position 361: 8.609642426446003e-07
Position 426: 6.864253399021442e-07
Position 406: 6.7028319209609e-07
Position 391: 5.455720780070115e-07
Position 521: 4.3740673543954833e-07
Position 311: 2.4323780415135497e-07
Position 1070: 2.0607394957162648e-07
Position 81: 1.8871775969783827e-07
Position 1289: 1.4470622723084268e-07
Position 564: 1.3693182046569377e-07
Position 373: 1.3004501108425523e-07
Position 567: 1.136881421951303e-07
Position 1136: 9.734799832993083e-08
Position 1267: 6.641666193366314e-08
Position 928: 5.5898166929986896e-08
Position 619: 4.879776638068042e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5641: 0.588892672459214
Position 5426: 0.09506219605509529
Position 5254: 0.07318771333667816
Position 2681: 0.05360442119969601
Position 762: 0.040997706017315366
Position 6136: 0.040710892269982535
Position 5377: 0.03367499911994916
Position 1398: 0.02773131929425925
Position 4975: 0.02399319600647211
Position 4858: 0.021150812482804825
Position 5750: 0.018733773358704728
Position 6836: 0.017523852548465276
Position 5783: 0.01714360364538531
Position 5233: 0.017001369161974367
Position 2915: 0.01621152331539083
Position 5217: 0.01543642300797159
Position 3534: 0.012115236064134921
Position 6666: 0.01103841544083368
Position 5203: 0.01071503572594448
Position 2335: 0.010665232286572087
Position 1328: 0.009341546163185289
Position 5649: 0.008969143033130109
Position 5510: 0.008452248162673245
Position 5397: 0.007815181730806078
Position 1904: 0.006162938608552693
Position 4418: 0.006152290778006832
Position 4979: 0.0061221443083656
Position 506: 0.005969712537314559
Position 5094: 0.005861571079109246
Position 4436: 0.005275625582248966
Position 1252: 0.004897103865076965
Position 6543: 0.004721635864296369
Position 302: 0.004699361129161068
Position 5611: 0.004230648297157181
Position 2381: 0.003873487447383297
Position 3893: 0.003192678537027743
Position 5010: 0.0029778395371018334
Position 2988: 0.002541388042717709
Position 6170: 0.002486236220184576
Position 4075: 0.0022708232590609202
Position 4470: 0.002161421822321819
Position 5449: 0.0020670898298761247
Position 6635: 0.0018769849317540434
Position 3115: 0.0016693927324359923
Position 6368: 0.0016121086781965823
Position 5170: 0.0015614946436960314
Position 6371: 0.0015131781780561274
Position 5596: 0.0014602814887064869
Position 6961: 0.0013490327831106852
Position 1679: 0.0013281918946000352
Position 406: 0.0013142855898094776
Position 4498: 0.0010922642005109318
Position 2100: 0.0010066303848481025
Position 1063: 0.0009997016461791768
Position 6304: 0.0009066866320653687
Position 6336: 0.0008764916661192853
Position 6217: 0.0008484920210223458
Position 2722: 0.0007878564686317126
Position 6461: 0.0007732288622205525
Position 2362: 0.0007694780569815157
Position 6314: 0.0007224607873175707
Position 1604: 0.000686547701202306
Position 2342: 0.0006393759260556953
Position 4885: 0.0005279380889495944
Position 322: 0.0005276332062898938
Position 4950: 0.0005266814277768221
Position 3566: 0.000510752625313265
Position 3142: 0.00042202029887938375
Position 5561: 0.00041800955913487767
Position 1394: 0.00038656626156027417
Position 2029: 0.0003772332167693411
Position 4766: 0.0003617223300096542
Position 3850: 0.0003555592395748959
Position 1885: 0.000332641486393311
Position 1069: 0.00032977276923464347
Position 2407: 0.00030381463849962385
Position 4865: 0.00029449549606035293
Position 3605: 0.0002861475124657562
Position 3259: 0.00027237706797051336
Position 387: 0.0002457070651407869
Position 3897: 0.00023225880414372494
Position 319: 0.0002284861063557091
Position 764: 0.0002227000251159868
Position 4787: 0.000221694873957027
Position 3972: 0.0002099818185686371
Position 2313: 0.00020639738227462115
Position 533: 0.00017024315313605182
Position 1033: 0.00017011776785342446
Position 3823: 0.00016518813911390898
Position 186: 0.00016493870701358128
Position 1201: 0.00016348804338172098
Position 2857: 0.0001609040429299209
Position 411: 0.0001597191778760951
Position 1458: 0.0001574933996981462
Position 2608: 0.00015322887417837502
Position 945: 0.0001406000395292014
Position 2561: 0.00013709187286630942
Position 1838: 0.0001279748126177124
Position 436: 0.00011509327868510806
Position 244: 9.979150449583815e-05
Position 1410: 8.562268767602294e-05
Position 234: 7.808014442250901e-05
Position 383: 6.753412808780635e-05
Position 2156: 6.551714702813037e-05
Position 733: 6.079909831697584e-05
Position 919: 5.794264201747511e-05
Position 1117: 5.331366045784534e-05
Position 1436: 4.909908114106192e-05
Position 1179: 4.665219949339404e-05
Position 891: 4.2798883464854034e-05
Position 1782: 4.122570577062818e-05
Position 1345: 3.4633140709004587e-05
Position 440: 2.8387653028533424e-05
Position 331: 2.7571308464954084e-05
Position 619: 2.6109846510313445e-05
Position 870: 2.5159696315198735e-05
Position 740: 2.3050718109973268e-05
Position 254: 2.20251987255773e-05
Position 552: 4.885122715316406e-06
Position 508: 4.5028312914983845e-06
Position 2411: 3.576508093091341e-06
Position 448: 1.8902256148275564e-06
Position 2751: 1.814385059198165e-06
Position 783: 5.555503613156566e-07
Position 778: 4.886379260101423e-07
Position 557: 4.2806900448815994e-07
Position 592: 2.5749569564145993e-07
Position 596: 1.5554627503927859e-07
Position 615: 1.5093476120163643e-07
Position 841: 1.225288912411248e-07
Position 343: 1.0831225225928167e-07
Position 564: 1.0527312437643296e-07
Position 624: 8.425472428525227e-08
Position 340: 6.980197728629474e-08
Position 346: 5.728262876929946e-08
Position 452: 5.24035794902114e-08
Position 274: 4.5082537376210586e-08
Position 792: 3.6068744972738845e-08
