Gene = Lin37
index = 634
Annotated 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
Annotated 3SS: [1687 1969 2351 2460 2621 3656 3884 4037]
SMsplice 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
SMsplice 3SS: [1687 1969 2215 2485 2621 3656 3884 4037]
top_k =  500
Partition function (log Z): 12.62373570624144

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9980958777374137
Position 2547: 0.9137294532315703
Position 1764: 0.9025774892112305
Position 2789: 0.8932048079257846
Position 205: 0.8430306229779055
Position 2382: 0.7613471874374367
Position 3798: 0.7392124313688392
Position 2021: 0.6947840984508707
Position 3802: 0.19171270937604368
Position 2064: 0.1794162705238269
Position 906: 0.17568987694690913
Position 3407: 0.12565761399390088
Position 180: 0.09771514073338704
Position 1270: 0.04303235452575762
Position 3781: 0.03231278453836225
Position 1797: 0.03203526189519229
Position 186: 0.02078013501143875
Position 2059: 0.01828130033055363
Position 1308: 0.015994526641830417
Position 705: 0.010081072683693239
Position 1775: 0.009358675624402938
Position 3259: 0.007384232705234328
Position 3069: 0.007337802017912725
Position 3062: 0.007073172184776355
Position 3361: 0.0070217944506347964
Position 2387: 0.006170168360840459
Position 437: 0.005908483270958974
Position 3367: 0.005803626311047454
Position 253: 0.005299306789418265
Position 546: 0.003808453498963056
Position 2147: 0.0030973912184330556
Position 2551: 0.002696281744908219
Position 3027: 0.002679391912974422
Position 634: 0.002262247544333533
Position 2905: 0.0019423114801856542
Position 2824: 0.0016453964355456177
Position 854: 0.0016442702825579913
Position 2571: 0.0016079238785176731
Position 917: 0.0015257229133981457
Position 1479: 0.0014909407023967673
Position 1869: 0.0013172918797530167
Position 500: 0.00107458438480924
Position 421: 0.0010508889732557553
Position 1014: 0.0008350295383601071
Position 620: 0.0008211966287709456
Position 588: 0.0008070829614688323
Position 2053: 0.0007569053046289518
Position 2532: 0.000750306777050736
Position 2626: 0.0007307481054584196
Position 1456: 0.00068232149610146
Position 2153: 0.0005851842246599896
Position 2673: 0.00044988076134665173
Position 628: 0.00033144863553570704
Position 1839: 0.0003020289050060874
Position 2858: 0.00030129048413096856
Position 64: 0.0003010763453355039
Position 301: 0.0002884134765385971
Position 4104: 0.00024176255644518986
Position 840: 0.00023020858012526884
Position 1601: 0.00020663598873351237
Position 2729: 0.00020419593265656215
Position 416: 0.00019108743805286045
Position 1190: 0.00018567682109450705
Position 3739: 0.00017945216937843953
Position 2414: 0.0001736855046242932
Position 1876: 0.00017057556112689588
Position 3294: 0.00014749885198700498
Position 4082: 0.000142211538421367
Position 1621: 0.00012054734684654425
Position 2084: 0.00011756901749847954
Position 1165: 0.00011650327496189961
Position 192: 0.0001044581585659288
Position 3095: 0.00010264591556706463
Position 1252: 0.00010078380097739442
Position 1404: 9.053754376181326e-05
Position 2174: 7.300322340693638e-05
Position 1825: 6.88318938244019e-05
Position 2125: 6.149790299001449e-05
Position 1736: 6.104755130160596e-05
Position 341: 5.9528032975734316e-05
Position 2116: 5.289709869757751e-05
Position 2302: 4.607727139469242e-05
Position 1360: 4.435801555185603e-05
Position 986: 4.1938193439052656e-05
Position 3666: 3.5878195257951386e-05
Position 1751: 3.136088606641857e-05
Position 1734: 2.4899723711204754e-05
Position 3963: 2.454266579804737e-05
Position 12: 1.9876925803100548e-05
Position 4116: 1.9313599568744543e-05
Position 550: 1.7923116745446638e-05
Position 61: 1.4979667390348879e-05
Position 1806: 1.4673680011227261e-05
Position 1890: 1.2933164472043201e-05
