Gene = Sap25
index = 942
Annotated 5SS: [ 380  577  798 1002]
Annotated 3SS: [ 472  658  903 1085]
SMsplice 5SS: [ 120  380  577  798 1002]
SMsplice 3SS: [ 284  472  658  903 1085]
top_k =  500
Partition function (log Z): 6.180514258661434

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9899258195610359
Position 380: 0.9402150314130716
Position 1002: 0.8684523974170925
Position 577: 0.8355561567358886
Position 798: 0.8281554495091515
Position 609: 0.07486409038919899
Position 779: 0.06635889481602426
Position 391: 0.0452966008918937
Position 589: 0.02795939237563029
Position 912: 0.012147113290731804
Position 402: 0.003481811087276796
Position 1008: 0.003127612973513168
Position 203: 0.0020012271100236147
Position 724: 0.0019397346695675841
Position 232: 0.0018650489571604575
Position 251: 0.0018365166543937903
Position 574: 0.001779728056176958
Position 472: 0.0017744531131359499
Position 1309: 0.001695271544841196
Position 131: 0.0013234740091673314
Position 1207: 0.0012339004037015837
Position 823: 0.00046727479048518615
Position 680: 0.00040582538576194437
Position 1318: 0.0003387231407711551
Position 502: 0.00031615182998377504
Position 630: 0.00022393392771307064
Position 601: 0.00022278882029899615
Position 593: 0.00022231204414544667
Position 210: 0.00019773604321928493
Position 831: 0.00013341915897231702
Position 490: 0.0001245963887629978
Position 1127: 0.000123134975540277
Position 618: 0.00011103606993983485
Position 782: 9.896681131776754e-05
Position 1145: 7.06199722441581e-05
Position 214: 6.772343305742678e-05
Position 519: 5.704729137719231e-05
Position 958: 5.6380444129460584e-05
Position 150: 5.011118797079637e-05
Position 784: 3.668128018340937e-05
Position 1137: 2.9310306772850983e-05
Position 1358: 2.5926236246269992e-05
Position 599: 2.2927871989598698e-05
Position 435: 1.6641484418645837e-05
Position 405: 1.3375252295854816e-05
Position 53: 1.158994987535773e-05
Position 826: 1.1270876868045671e-05
Position 1293: 8.621530139151854e-06
Position 109: 8.039789072589857e-06
Position 906: 6.195985030695446e-06
Position 1315: 5.984917934180702e-06
Position 153: 5.955072357634952e-06
Position 1287: 4.716456065425785e-06
Position 1330: 4.5080359209473595e-06
Position 445: 2.0997272670670354e-06
Position 1248: 1.6436920187395723e-06
Position 410: 1.2358793558417448e-06
Position 456: 4.67023841582627e-07
Position 669: 1.0212572467783006e-07
Position 255: 1.4499024841087524e-08
Position 969: 4.566995964732678e-09
Position 967: 3.3299645697039114e-09
Position 465: 4.0751209634560164e-10
Position 476: 2.505152313657749e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 284: 0.9684271397243701
Position 1085: 0.9554604088715596
Position 472: 0.8102904400425022
Position 903: 0.785441185955377
Position 658: 0.6392041391728736
Position 696: 0.3208635823633735
Position 501: 0.1297348246138387
Position 818: 0.020861683213326442
Position 1157: 0.014149562256713686
Position 1217: 0.012509112131991743
Position 291: 0.008661742638478092
Position 1049: 0.005809299838871707
Position 344: 0.005632657897420779
Position 1429: 0.004066619952381739
Position 661: 0.00348071508259438
Position 867: 0.00333155558888426
Position 927: 0.0026566465492395873
Position 297: 0.002638882838494811
Position 873: 0.0025520865571669214
Position 1273: 0.0024114507031145443
Position 231: 0.0019247305643450932
Position 1302: 0.0018389804874270382
Position 319: 0.001566295907864443
Position 1180: 0.001331304633989542
Position 515: 0.001195388309412321
Position 305: 0.0011928322360611023
Position 889: 0.0009639441864729817
Position 965: 0.0008144234352218318
Position 1099: 0.000797114733651326
Position 608: 0.0006848423164675717
Position 989: 0.0006196462912113037
Position 741: 0.00046579245272109025
Position 886: 0.00036324202425638765
Position 758: 0.00032078392162809426
Position 916: 0.000288027122356835
Position 677: 0.00027830025376497446
Position 666: 0.00023073209687753926
Position 545: 0.00018461092892985134
Position 1452: 0.00016833235719768675
Position 998: 0.00016804459622889786
Position 1001: 9.418519581025072e-05
Position 863: 8.693553864730766e-05
Position 767: 7.635519480219338e-05
Position 1308: 7.045667465507198e-05
Position 882: 6.895427534503249e-05
Position 424: 5.482116920229007e-05
Position 823: 4.569282907466525e-05
Position 1375: 4.4191003700962955e-05
Position 1056: 4.0440797416577e-05
Position 242: 3.783845065759441e-05
Position 744: 3.187101502036645e-05
Position 323: 2.144537838328763e-05
Position 797: 1.9811953028592984e-05
Position 1255: 1.655209757200066e-05
Position 236: 1.4613865984598615e-05
Position 330: 1.347260341381909e-05
Position 838: 1.2735326498558835e-05
Position 1103: 1.2570369341202014e-05
Position 1184: 1.2420369886912636e-05
Position 370: 1.1621013668711624e-05
Position 1062: 1.0246396802596025e-05
Position 843: 9.923061235411359e-06
Position 778: 9.542508763290858e-06
Position 552: 9.056720994561037e-06
Position 327: 7.68401773811555e-06
Position 612: 7.581522775997697e-06
Position 1222: 6.4251649323681774e-06
Position 1190: 6.405963963827119e-06
Position 379: 6.400139805738374e-06
Position 315: 6.074356831135031e-06
Position 773: 5.239497507240004e-06
Position 184: 4.703595038372219e-06
Position 255: 4.7022924480635635e-06
Position 1358: 3.994698645896728e-06
Position 1226: 3.886128181127088e-06
Position 1281: 3.3117635799600122e-06
Position 1188: 3.2617118533704017e-06
Position 775: 3.048543441524775e-06
Position 1382: 2.959516986720897e-06
Position 431: 2.4688849012807516e-06
Position 562: 2.3431059279515e-06
Position 250: 1.8231747808460396e-06
Position 360: 1.2775507762853574e-06
Position 263: 1.2398186190765695e-06
Position 373: 1.057091890098089e-06
Position 615: 6.354717493803485e-07
Position 769: 4.164319840738861e-07
Position 401: 3.3910065737880363e-07
Position 790: 2.2811646970099434e-07
Position 246: 1.799349764857979e-07
Position 390: 7.365281900936584e-08
Position 383: 5.3774454179582745e-08
Position 581: 4.3761807579513625e-08
Position 144: 4.332395311893476e-08
Position 119: 4.014556397803147e-08
Position 435: 2.1817751611571007e-08
Position 147: 5.016304430495806e-10
Position 124: 7.67815199234111e-12
Position 433: 1.070725141665306e-12
