Gene = Flt3l
index = 414
Annotated 5SS: [  54  415  769 1311 2060 2551 4205 4364]
Annotated 3SS: [ 347  654 1256 1915 2405 4019 4294 5000]
SMsplice 5SS: [  54 1311 2551 4205]
SMsplice 3SS: [1256 2405 4019 4318]
top_k =  500
Partition function (log Z): -2.3743386754503644

Sorted 5' Splice Sites (High to Low Probability):
Position 1311: 0.8098949032869686
Position 4205: 0.7895791284911468
Position 2551: 0.7795944209926262
Position 4364: 0.6152618953016229
Position 4766: 0.4315341026251742
Position 54: 0.34105139749934743
Position 2060: 0.3143165246604688
Position 2838: 0.2763225148996462
Position 531: 0.24843598871946954
Position 769: 0.19931591553388817
Position 4554: 0.16656163344397867
Position 4410: 0.14171850883388895
Position 1344: 0.13066510925072108
Position 3010: 0.11433288270927425
Position 415: 0.10914431356943165
Position 1065: 0.08605516643976699
Position 1148: 0.08566324141902802
Position 550: 0.06948124901089989
Position 2856: 0.06480921928254944
Position 2535: 0.05529973922884018
Position 288: 0.05462897573920416
Position 3467: 0.0502165335256996
Position 3529: 0.044989642790479185
Position 280: 0.03789832474279015
Position 129: 0.03200768911032162
Position 2173: 0.02664595160865194
Position 4596: 0.0260691727862629
Position 2335: 0.021977215047853143
Position 101: 0.013592614706425296
Position 2494: 0.013014838500279255
Position 4581: 0.01276588860271134
Position 63: 0.011511901774695207
Position 158: 0.010665480279181853
Position 3512: 0.009077345595184803
Position 627: 0.007516134024738615
Position 311: 0.006805400623753042
Position 2743: 0.006215763408194673
Position 4136: 0.005299826919512976
Position 162: 0.005210894555376639
Position 2842: 0.004347421553379227
Position 292: 0.003962274115606327
Position 432: 0.003723786114845179
Position 2878: 0.001909308868465984
Position 1540: 0.001867526738825836
Position 3503: 0.001671780096679198
Position 1373: 0.0014681827096538584
Position 2616: 0.0014534883494397924
Position 586: 0.0014289349847262085
Position 93: 0.0013332075143421356
Position 4625: 0.0012052487071359814
Position 2248: 0.001185619792350303
Position 751: 0.0010824635195798332
Position 2581: 0.0009909698754165597
Position 2260: 0.0009805227372619984
Position 3697: 0.0008248380754176427
Position 2525: 0.0007836105046562316
Position 1857: 0.0007004918212977787
Position 4243: 0.0006544355463782355
Position 2049: 0.0005716958457280863
Position 2557: 0.0005646606185067295
Position 79: 0.0005150266592502442
Position 765: 0.00048032413927760894
Position 844: 0.00045136995068976375
Position 839: 0.0004266423686619372
Position 419: 0.00036528406089675146
Position 168: 0.00034460822682477987
Position 756: 0.0003116485241656589
Position 2223: 0.0002644293271029781
Position 197: 0.00016350370343249092
Position 210: 0.00015967408114689083
Position 1152: 0.00013019033913619165
Position 631: 9.983753727665836e-05
Position 651: 6.580345496611817e-05
Position 1069: 6.481559838507196e-05
Position 58: 5.948374524326671e-05
Position 388: 2.665369493052635e-05
Position 686: 2.6364110208843466e-05
Position 369: 2.4376725145525273e-05
Position 654: 1.7170970765543926e-05
Position 1389: 3.2372169005401453e-06
Position 11: 1.258369434137472e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4318: 0.917470545757558
Position 1256: 0.7244728289678894
Position 4865: 0.6967283596389517
Position 4019: 0.6925440761971848
Position 2405: 0.6638677033082794
Position 4451: 0.4080194840040463
Position 2705: 0.2727693413256933
Position 1915: 0.21789494888105718
Position 2776: 0.15421742861446128
Position 971: 0.1496690872063373
Position 4650: 0.1491308012882934
Position 1232: 0.13531240453509846
Position 2435: 0.10220790028765435
Position 1952: 0.0872848198606854
Position 654: 0.08664309449000779
Position 4710: 0.07646156189460517
Position 1188: 0.0712679356430005
Position 3960: 0.06757008936146373
Position 3371: 0.0626043965716006
Position 2459: 0.0403814363362396
Position 2930: 0.039441830860583206
Position 4691: 0.037581697236571156
Position 3432: 0.03622097253345692
Position 2415: 0.03092021344583917
Position 347: 0.027204890364349546
Position 359: 0.024888808586216477
Position 2059: 0.023383560785587315
Position 3924: 0.023236653757990146
Position 3902: 0.022008479897285854
Position 4294: 0.021245983163790214
Position 4044: 0.018570129018971884
Position 2334: 0.013885280890335775
Position 379: 0.013723069339606707
Position 5000: 0.013240187341090726
Position 1050: 0.011253656580336575
Position 4725: 0.009045370003499864
Position 2160: 0.008966670960905629
Position 4517: 0.007829011832445377
Position 1758: 0.0076003559244136945
Position 3391: 0.007366969190319081
Position 919: 0.006993377457113594
Position 4488: 0.006604785955316371
Position 722: 0.006051623496862042
Position 2238: 0.00544432599237679
Position 4765: 0.004585062685970396
Position 4510: 0.0032984357461173694
Position 1957: 0.003297824822723764
Position 5107: 0.0032769176146556834
Position 2139: 0.003276196943899392
Position 4494: 0.003065787732708856
Position 2945: 0.002931043862120879
Position 175: 0.002739920198777327
Position 541: 0.0024256394651323977
Position 1307: 0.0023979480939508684
Position 1921: 0.002290970863374356
Position 1792: 0.00220835532783957
Position 2926: 0.0021862868611107296
Position 1918: 0.00212466902367098
Position 1275: 0.00205167806452324
Position 381: 0.0018057557022093335
Position 530: 0.0015746599708405448
Position 4941: 0.0015095571139792188
Position 4870: 0.0014148078874752473
Position 3607: 0.0010643420670737962
Position 3294: 0.001061916411352204
Position 309: 0.0009442792034129446
Position 1861: 0.0009026858821689657
Position 1412: 0.0008590629594122562
Position 2489: 0.0007655696517737552
Position 197: 0.0006942210851137973
Position 1889: 0.0006515375454991311
Position 178: 0.0006340691778493259
Position 2259: 0.0006081183260554034
Position 118: 0.0006039561393654606
Position 751: 0.0005174334979255073
Position 728: 0.00043054594391663534
Position 1653: 0.0003819629054384809
Position 400: 0.0003730161919083677
Position 388: 0.00033008944469032844
Position 124: 0.00030966734288281975
Position 2316: 0.00027216389861836236
Position 366: 0.00024588203264286086
Position 686: 0.0002133426104742237
Position 1459: 0.0002044330335297575
Position 1988: 0.00018257923773610935
Position 2474: 0.0001806978479081492
Position 215: 0.00017652680836261714
Position 120: 0.00014573765984053974
Position 602: 0.00013587541285621434
Position 429: 0.00013038603900035088
Position 2339: 0.00011660504640225676
Position 843: 0.00011619983686994735
Position 627: 0.00011555114716631767
Position 1152: 0.0001022696585035117
Position 555: 7.876654020571688e-05
Position 5231: 7.803026808648225e-05
Position 2534: 7.120032314139759e-05
Position 2855: 6.04718405200966e-05
Position 631: 5.810433300367819e-05
Position 323: 5.735360720869736e-05
Position 544: 4.7261993712796734e-05
Position 127: 4.714808371784158e-05
Position 2778: 4.500764225319645e-05
Position 180: 4.263880239376511e-05
Position 549: 3.2864698810291e-05
Position 2986: 1.6008929300450167e-05
Position 609: 9.465188750263662e-06
Position 407: 9.36978224723821e-06
Position 1426: 7.983248096774856e-06
Position 183: 5.3648440632504695e-06
Position 235: 5.122704500746615e-06
Position 1869: 4.3754182843745846e-06
Position 453: 4.3239832759132294e-06
Position 257: 3.3626322658758607e-06
Position 465: 2.513105125790936e-06
Position 219: 2.3843326229277765e-06
Position 285: 1.993372312138736e-06
Position 756: 1.9316806703208574e-06
Position 2103: 1.7461992079197178e-06
Position 232: 1.0748112526095264e-06
Position 508: 1.060591729486613e-06
Position 265: 7.373267012425969e-07
Position 488: 7.117169892755232e-07
Position 205: 5.792676309079906e-07
Position 499: 5.600026301265344e-07
Position 474: 3.7587208245289684e-07
Position 440: 3.6842943644800053e-07
Position 494: 2.874232745308202e-07
Position 481: 2.2822363615669135e-07
Position 450: 1.839207333292106e-07
Position 317: 1.1075412302583642e-07
Position 135: 7.258717292927246e-08
Position 586: 5.080906788528416e-08
Position 1284: 2.1330405081452336e-08
Position 145: 6.468034841857333e-09
Position 300: 5.536514464043449e-09
Position 100: 6.190453497147965e-10
Position 229: 3.0845172932988735e-10
Position 79: 5.919897353484301e-11
Position 87: 9.4972626093717e-12
