Gene = Hykk
index = 551
Annotated 5SS: [  576  3542  5052 20040]
Annotated 3SS: [ 3190  4911 19855 28782]
SMsplice 5SS: [  576  5052 13546 20040]
SMsplice 3SS: [ 4911 13411 19855 29627]
top_k =  500
Partition function (log Z): -20.09000731635869

Sorted 5' Splice Sites (High to Low Probability):
Position 13546: 0.9386050309655183
Position 5052: 0.8665765143064309
Position 576: 0.7356968200287622
Position 7641: 0.5387771964895987
Position 20040: 0.48460261048111875
Position 371: 0.4761992669701693
Position 3542: 0.27333488715080095
Position 181: 0.17228471326179928
Position 2805: 0.14062083021254954
Position 5873: 0.13998350926002268
Position 1050: 0.09750956817316091
Position 5274: 0.05758514145206735
Position 426: 0.05343986179904482
Position 1107: 0.027136241441139134
Position 2939: 0.01854938568965867
Position 419: 0.012460927155271336
Position 54: 0.008386673312177016
Position 215: 0.006071336210624384
Position 2539: 0.005581605188667764
Position 3033: 0.004914795358005551
Position 2449: 0.004216947928731675
Position 2508: 0.00269063254787841
Position 1100: 0.0026813178445579586
Position 4941: 0.0023071092539808354
Position 1089: 0.002271979664034616
Position 58: 0.0021868811277831633
Position 256: 0.0019921856671245553
Position 68: 0.0015403584021811403
Position 1886: 0.00136104372162503
Position 1066: 0.0010626302479361312
Position 3280: 0.0008433376683501805
Position 1134: 0.0008399059203735696
Position 1141: 0.0006593334684296366
Position 94: 0.0004859073160188498
Position 2845: 0.00043132527177641255
Position 231: 0.00039112928433307996
Position 2997: 0.0003744485191603486
Position 738: 0.00033579954205645605
Position 401: 0.0002866027261649711
Position 1745: 0.0001900408315453551
Position 1041: 0.00018250335988605914
Position 166: 0.000167806969339373
Position 1400: 0.00016402905789234838
Position 375: 0.00016159343488760745
Position 48: 0.00015843802004318044
Position 43: 0.00014633098057314603
Position 87: 0.0001000986248799575
Position 3496: 8.779364673370137e-05
Position 313: 8.742267887539895e-05
Position 1639: 7.85196154220442e-05
Position 5216: 6.992237743274885e-05
Position 1115: 6.583054257327367e-05
Position 530: 6.070767984117857e-05
Position 4325: 5.316292805323377e-05
Position 4264: 5.0697365735388405e-05
Position 264: 3.199547279236839e-05
Position 645: 3.0965204849910864e-05
Position 406: 2.9039998396351454e-05
Position 558: 2.5431666872597878e-05
Position 222: 2.3431695366513725e-05
Position 521: 9.531380116551251e-06
Position 879: 8.942879090425783e-06
Position 701: 8.55641241907449e-06
Position 873: 7.98805411966621e-06
Position 316: 6.428569625423423e-06
Position 598: 5.73669342395529e-06
Position 797: 5.202817909411338e-06
Position 544: 3.8513147014780185e-06
Position 722: 2.687419625187906e-06
Position 399: 2.438076828154655e-06
Position 882: 1.9037517343419103e-06
Position 505: 1.870354241276378e-06
Position 731: 1.7789638015293726e-06
Position 767: 1.4032491263153858e-06
Position 430: 8.001932019602169e-07
Position 452: 7.844266806296423e-07
Position 747: 1.8278002672828807e-07
