Gene = Tomm7
index = 1132
Annotated 5SS: [ 191 2452]
Annotated 3SS: [2402 4332]
SMsplice 5SS: [ 191 2452 4957]
SMsplice 3SS: [2402 4880 5034]
top_k =  500
Partition function (log Z): -8.234689313124562

Sorted 5' Splice Sites (High to Low Probability):
Position 2452: 0.8807783765153283
Position 191: 0.7245652739102656
Position 4957: 0.488450979827159
Position 620: 0.0893114951962814
Position 91: 0.06739478275798058
Position 893: 0.0663584005023342
Position 4656: 0.06055219240852262
Position 1255: 0.046982265316480046
Position 809: 0.0464509796675803
Position 2186: 0.03252805453877885
Position 75: 0.03209400697711397
Position 178: 0.029357262874548026
Position 231: 0.02861149240446209
Position 536: 0.026158053286820287
Position 2307: 0.023644333688412112
Position 1531: 0.021747456650617468
Position 195: 0.013321200230030937
Position 2503: 0.011609987039046643
Position 1017: 0.009281722875352361
Position 4970: 0.008686857692522493
Position 4561: 0.00486102464680371
Position 4394: 0.0045564688588734335
Position 365: 0.004120290853156157
Position 235: 0.0035924809401681602
Position 544: 0.003439822215054625
Position 4506: 0.0032908675566426116
Position 82: 0.003279234821372658
Position 147: 0.0031301120887445846
Position 804: 0.002970696192487545
Position 511: 0.0027191333232520626
Position 4124: 0.0024162364241517
Position 515: 0.0023052324280849424
Position 2989: 0.0022466205624650914
Position 45: 0.0016625517883763915
Position 4450: 0.0016392439143290592
Position 2722: 0.0012119852595887139
Position 1057: 0.0010492180656557876
Position 4923: 0.0010373502932133378
Position 4945: 0.0010072289999582089
Position 702: 0.0008666994709453217
Position 51: 0.0007236152488974051
Position 1527: 0.000616308317837566
Position 2070: 0.0005702304243011367
Position 1021: 0.000562314967382149
Position 4597: 0.0004576884151339206
Position 2102: 0.00044682256553468455
Position 682: 0.00043239299469436667
Position 602: 0.0003268070570136509
Position 1010: 0.0002804237313361671
Position 500: 0.00023744933072860215
Position 246: 0.00021792717993749213
Position 1241: 0.0002036041022993854
Position 644: 0.0001964507683268992
Position 240: 0.0001948775609694402
Position 48: 0.00018157311418871329
Position 79: 0.00016494749901420553
Position 836: 0.0001232154516447948
Position 2570: 6.238599274540783e-05
Position 370: 4.643075243057614e-05
Position 1079: 4.0791438423610746e-05
Position 346: 3.380524921288531e-05
Position 413: 1.9017878602550385e-05
Position 450: 1.3012405106006337e-05
Position 294: 7.3931399881771885e-06
Position 685: 4.5381882036806025e-06
Position 3933: 3.1987789716150093e-06
Position 316: 2.621337972986857e-06
Position 379: 2.2995114415563004e-06
Position 574: 2.1656492231299493e-06
Position 368: 1.8937377868052787e-06
Position 66: 1.303598030235509e-06
Position 443: 1.1285365353738932e-06
Position 54: 7.86853466526403e-07
Position 297: 7.777579596217057e-07
Position 2846: 2.749565017137833e-08
Position 525: 1.6044226332389718e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2402: 0.9297905002187197
Position 5034: 0.4449538036486379
Position 4880: 0.32564763680739744
Position 4861: 0.28674389011331847
Position 4332: 0.14770805080172428
Position 514: 0.10266694322395344
Position 5061: 0.09196453452178759
Position 1164: 0.04513701599155047
Position 3476: 0.03009051946829467
Position 2920: 0.028504964925300663
Position 2096: 0.026489918631304066
Position 808: 0.024520263714762146
Position 4123: 0.02201455452828722
Position 1329: 0.017095112646860852
Position 2125: 0.015086420249754302
Position 4589: 0.014525065934182393
Position 4393: 0.013833821551855018
Position 4867: 0.013225132217463052
Position 3080: 0.012960604733290552
Position 4350: 0.01250082148180657
Position 2220: 0.011930917955754185
Position 2032: 0.011879650685191331
Position 496: 0.010872844914179699
Position 4218: 0.010752529511562864
Position 644: 0.010145109655234703
Position 664: 0.008075161206802399
Position 2777: 0.006587763343498258
Position 272: 0.006422057876072678
Position 2288: 0.005226992469322821
Position 5212: 0.005147856521936491
Position 4778: 0.004771432649774848
Position 5104: 0.003996306358189099
Position 3679: 0.003723444266253861
Position 3906: 0.003511337072805315
Position 4888: 0.0033348498312354303
Position 3727: 0.0027336596522968275
Position 3339: 0.0025222363055046903
Position 994: 0.002258000703953393
Position 5120: 0.002194206397695823
Position 2957: 0.002057619324823062
Position 1373: 0.002021347853880395
Position 1178: 0.0019284669175179511
Position 955: 0.0018928773963261631
Position 4835: 0.001849379623634951
Position 3500: 0.0017648662960067564
Position 1051: 0.0017629232923090945
Position 727: 0.0015645887108059317
Position 519: 0.0014751326602703487
Position 612: 0.001469228781532725
Position 3124: 0.0013163804042080817
Position 2165: 0.0012378214068122055
Position 2609: 0.001219759628815237
Position 3635: 0.0011279029990524333
Position 702: 0.0011221474149402972
Position 2800: 0.0010976951279305911
Position 650: 0.0010929931326068784
Position 3254: 0.0010347833136360716
Position 4594: 0.001002269840143427
Position 877: 0.0009157412101763356
Position 4406: 0.0008465339718144508
Position 1344: 0.0008271874219285187
Position 2381: 0.000818914498044153
Position 4035: 0.0007850627728646449
Position 3631: 0.0006898942594319225
Position 766: 0.0006787469314582567
Position 449: 0.0006319367158977106
Position 3095: 0.0005989343356014073
Position 2341: 0.0005475448488155585
Position 2750: 0.0005162286974892743
Position 3472: 0.00047912743914938036
Position 4689: 0.0004521775810422461
Position 5068: 0.0004384248699175999
Position 829: 0.00041812144187904413
Position 3650: 0.0004129108320052475
Position 2916: 0.0004112946786204132
Position 2845: 0.0003672467493303267
Position 5117: 0.0003562445087203884
Position 4013: 0.00035587261489849223
Position 4448: 0.00034834412766516403
Position 2451: 0.0003481305867097542
Position 1473: 0.00029621769742126954
Position 998: 0.00027797938620389116
Position 880: 0.0002562050386631196
Position 5049: 0.0002522641503292033
Position 3846: 0.00023171692592322197
Position 3757: 0.00022928597975046072
Position 1325: 0.0001925160180199704
Position 1636: 0.00019155255878364888
Position 1079: 0.00018947235086857323
Position 1198: 0.0001789902939539943
Position 2686: 0.00014709604298709532
Position 3741: 0.00013103319713874832
Position 2862: 0.0001282698197852462
Position 3076: 0.00012515786698087068
Position 2720: 0.00011795115872744695
Position 4726: 0.00011203120588624341
Position 3186: 0.00011127706283477896
Position 3146: 8.67913658507582e-05
Position 2872: 7.938907246819812e-05
Position 2832: 6.897829274201203e-05
Position 2544: 5.3109222289046615e-05
Position 977: 5.10682838493758e-05
Position 1530: 3.4032771615764626e-05
Position 312: 2.8064084017040084e-05
Position 1114: 1.777110922390828e-05
Position 2420: 9.363773564583978e-06
Position 964: 9.054620423481387e-06
Position 566: 7.825188013130169e-06
Position 670: 5.328445186828963e-06
Position 543: 4.1441060109400705e-06
Position 835: 3.0789175229915165e-06
Position 816: 2.2927797559140564e-06
Position 428: 2.202919029220383e-06
Position 468: 1.4767173998079277e-06
Position 346: 1.3577435703327114e-06
Position 424: 1.3017132839831454e-06
Position 472: 1.0853972660988776e-06
Position 356: 9.88348269963521e-07
Position 709: 3.189757610603353e-07
Position 138: 2.1021017075445194e-07
Position 438: 1.9053930332484555e-07
Position 525: 1.856264354707625e-07
Position 223: 1.7620234644819818e-07
Position 819: 1.2910780724884722e-07
Position 368: 7.46920203926961e-08
Position 195: 6.280877121066647e-08
Position 147: 5.4395728922514785e-08
